somecoll_natam_pooled_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12153585
""
""
""
""
0.083907992
""
""
""
0.2710256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14033845
0.0054957271
""
""
0.21552426
0.097288206
""
""
0.37488553
0.25591838
""
-0.14817014
0.082775742
""
""
0.23031133
-0.12757945
0.12548995
""
-0.047074594
0.18731932
""
""
""
""
""
0.095205568
0.49822131
""
0.31347674
0.27814552
0.37287802
""
""
0.24381742
-0.00046825357
0.30649531
0.25290081
0.18605967
""
""
0.055378232
""
""
""
-0.16281557
""
""
""
""
""
""
""
""
""
""
""
""
-0.23471759
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15276098
""
""
""
""
""
0.071584135
""
""
""
0.47522286
""
""
0.12017322
""
""
0.60978907
""
""
0.37356186
""
0.21526365
-0.17385052
0.59689963
0.16756801
0.17221373
""
""
0.42144063
""
""
""
0.57723558
""
""
""
""
""
""
0.48689526
""
""
0.25354853
0.20355313
""
0.07650198
0.26857242
""
-0.02281533
""
""
""
0.22448258
""
0.40164891
""
""
0.78367049
-0.038912427
0.48604769
""
""
""
0.62286764
""
0.62624794
0.099757627
""
0.39971927
""
0.4586004
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57189888
""
""
""
""
0.28160727
""
""
""
""
""
""
""
""
0.29956216
""
""
""
""
""
""
""
""
""
""
""
0.16651195
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77401626
""
""
""
""
""
""
""
""
""
""
""
-0.073041044
""
""
""
""
""
""
""
""
-0.27218735
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13760373
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75537938
""
""
0.14404428
""
0.6822874
""
""
0.10914589
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31407964
""
""
""
""
""
0.59229648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
