kir_24_hisp_female_p25_se
0.025613859
0.023929622
""
0.019313203
0.013957719
0.040589832
0.010612873
0.043471824
0.049628571
0.019463474
0.018122692
0.0090359217
0.065134935
0.036846869
0.017798079
0.073755011
0.049030941
0.018639496
0.06452994
0.062671803
0.017601337
0.0095075546
0.023837093
0.024946747
0.0086798761
0.044117335
0.017064603
0.013775437
0.0095255533
0.034234308
0.041439831
0.034818638
0.013091146
0.013884871
0.038046032
0.018423695
0.039887797
0.035915896
""
""
0.019757286
0.049005304
""
""
""
""
0.0073385681
0.023559304
0.018167209
0.027622921
0.01769539
0.017892206
0.027456915
""
""
0.015637636
""
""
""
0.029168444
0.04049211
0.013631338
""
0.044230189
0.06126757
0.057228167
""
""
0.052709673
0.053234689
""
0.048257988
0.050709009
0.028371841
0.039354056
""
0.035637129
0.044454519
""
0.011642426
0.043322153
0.032215644
0.070114791
0.030478612
0.010589252
0.033231974
0.034360208
0.014604457
0.018899551
0.018870879
0.030687975
0.043522548
0.043464195
0.020782832
0.058502465
0.063660547
0.027740804
0.010429963
0.0040800273
0.0066349441
0.0085445289
0.0017129022
0.0042719464
0.0060054911
0.0096719423
0.0032273217
0.0086387303
0.0081264498
0.023361955
0.011774193
0.018441437
0.023256978
0.013819367
0.052721195
0.014829479
0.013462712
0.016532548
""
0.055600468
0.059482057
0.018708853
0.032396667
0.037386607
0.017668543
0.041540343
0.018380787
0.020319834
0.03583632
0.063390374
0.048215002
0.004906808
0.043842033
0.024177607
0.047860377
0.012229975
0.042434465
0.019994762
0.014365688
0.046424024
0.048738226
0.019934526
0.022492066
0.045882583
0.040055435
0.030877391
""
0.023507101
0.036292523
0.065704063
0.075749628
0.041893627
0.014172839
0.036163222
""
0.012313007
0.017962283
""
0.02834733
""
0.053729288
""
""
0.020558523
0.0098817628
0.070187837
0.0035669557
0.059136249
0.046348065
0.054612238
0.016472468
0.005987714
0.013248557
0.026458137
0.01226234
0.037822753
0.044836331
0.013929188
0.007087525
0.030144135
0.082695179
0.053948354
0.044030759
0.014714752
0.044932656
0.04885532
0.013048874
""
0.04642272
0.019552696
""
0.053387914
0.024087915
0.01606511
0.061514411
""
0.048799261
0.014795975
0.02544535
0.0097132409
0.029191419
0.011650823
0.013508267
0.031794816
0.02466568
0.021139901
0.013868026
0.011205519
0.037344087
0.03193159
0.018894656
0.032522678
0.026820784
""
0.054770574
0.0081143929
0.022035588
0.011655507
0.0077003622
0.057729814
0.036019512
0.049168695
0.045929711
0.034664512
0.053137008
0.012568043
0.029260853
0.039738636
0.027360123
0.015413139
0.014459972
0.014841931
0.024400361
""
0.044039145
""
0.055188447
""
0.040692206
""
0.044136137
0.034843262
0.02317426
0.034694724
0.020506419
0.053761251
0.03243915
0.026069429
0.012167526
0.032195572
0.026542557
0.0070667225
0.025897905
0.038720611
""
0.023830287
0.043154668
0.025568552
0.013975566
0.039961398
0.011536569
0.039224882
0.0072578951
0.0064287861
0.010009431
0.0089458833
0.0012964149
0.010377513
0.0024758538
0.0033923031
0.011857948
0.016610518
0.03781243
0.057397202
0.038598783
""
0.071102858
0.023162143
0.045621291
0.060331598
0.041481886
0.0063662594
""
""
0.0039668991
0.014350018
0.052894693
0.0069829803
0.0038800079
0.042645011
""
0.077750742
""
0.077917293
0.052891247
0.061630581
0.035718728
0.063652731
0.024433898
0.026368124
0.037899598
0.0084500629
""
0.05023196
0.029690512
0.028445123
0.037754402
0.0726633
0.022996057
0.029085018
0.0620891
0.020290488
0.035953004
0.033949804
0.026782064
0.019343304
0.019142639
0.06010868
0.024155973
0.02610632
0.031744391
0.048307173
0.018679477
0.0493032
0.044327874
0.058570743
0.028767237
0.02326859
0.038548443
0.029746242
0.012652121
0.051822994
0.0162529
0.010062176
0.0063130744
0.021260666
0.0020413271
0.010853596
0.028013971
0.041803554
0.011374973
""
0.042946458
0.035336662
0.023710053
0.049636722
0.05903735
0.036573961
0.029585434
""
0.041566204
0.041695118
0.036850248
0.041707676
""
0.045354031
0.027619101
""
0.036415983
0.047912456
0.037681762
0.027974261
""
0.041284457
""
""
0.064418785
0.047484968
""
""
0.059581015
""
""
0.068897434
""
""
""
""
""
""
0.047856726
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026251011
""
""
""
""
""
""
0.056559436
0.05419765
""
0.023703258
0.022191774
""
""
""
0.041345559
0.060179301
""
""
""
""
""
""
""
""
""
""
""
""
0.023585364
0.045071561
0.051114794
0.027912688
0.079646148
0.033033717
0.031898491
0.042911284
0.015168119
0.050788824
""
0.036047578
0.021097621
""
""
""
""
0.017813794
0.01771735
0.03901149
""
0.027525501
0.025038136
0.040221144
""
0.020233903
0.013771979
0.058241114
0.01654066
0.046488035
0.049898546
0.0096978098
0.026884777
0.047278218
""
""
""
0.039376862
0.0070819519
""
""
0.0065099462
0.018786978
0.041126031
""
""
""
""
0.053164031
""
0.055981241
0.03395272
0.019337215
0.073199287
0.021637676
""
0.042499587
0.0063940976
0.003394933
0.059689321
""
0.016414046
0.028640473
0.026044186
