hours_wk_hisp_female_p25
""
""
""
22.160688
25.9613
""
25.971169
""
""
""
29.433172
25.722528
""
""
26.688292
""
""
23.921442
""
""
22.868425
24.952192
""
""
23.316162
""
20.680117
24.302801
23.701048
""
""
""
28.126669
27.192419
""
24.782467
""
""
""
""
25.254889
""
""
""
""
""
27.407766
""
26.427582
""
24.138083
32.486813
""
""
""
20.175608
""
""
""
""
""
21.164164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.414278
""
""
""
""
25.14736
""
""
22.194365
17.832668
""
""
""
""
""
""
""
""
25.491282
26.673878
26.85714
27.51222
28.752138
27.577269
27.009789
27.019768
26.498127
26.31426
27.023134
""
25.632143
26.660418
""
24.035559
""
29.531673
23.765118
19.287041
""
""
""
""
""
""
""
""
25.092876
31.688156
""
""
""
24.469276
""
""
""
26.877987
""
31.108742
21.187996
""
""
39.103596
""
""
""
""
""
27.843233
""
""
""
""
19.611015
""
""
21.888004
24.588619
""
""
""
""
""
""
24.188337
26.331495
""
29.791027
""
""
""
25.815826
22.743124
20.167553
13.451599
23.728958
""
""
25.853506
24.089767
""
""
""
""
27.657255
""
""
20.009764
""
""
23.957523
""
""
17.84165
21.693933
""
""
""
22.044436
19.44252
24.016212
16.269417
21.214537
29.195091
29.498936
29.930586
18.231092
23.750687
21.70517
""
""
31.098083
""
""
""
""
24.395851
23.821333
20.647669
26.664038
""
""
""
""
""
""
25.465769
""
""
""
25.293705
26.71365
19.627554
26.656395
""
""
""
""
""
""
""
""
""
""
""
30.435009
""
""
""
27.835239
""
33.984482
27.503063
28.878061
24.5527
""
28.520948
""
""
27.302456
""
28.671377
""
25.371046
25.881653
26.255169
24.919659
26.641584
25.494534
27.546221
24.824049
27.384853
24.44095
""
""
""
""
""
""
""
""
""
25.78233
""
""
27.257189
30.095543
""
24.989326
25.948685
""
""
""
""
""
""
""
""
""
23.039946
""
24.830193
29.248337
""
""
""
""
""
""
28.870125
""
""
28.21031
24.121059
""
""
25.527815
21.192966
""
28.168409
""
""
""
19.510843
""
""
""
30.988707
27.108746
""
29.934204
25.934814
""
25.824287
20.68058
27.013342
24.968918
25.792486
28.358751
""
""
26.825077
""
""
28.314642
22.814362
""
""
""
""
""
""
""
""
""
""
""
22.085369
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.21283
""
""
""
""
""
""
""
25.427502
""
""
""
28.751076
""
""
""
""
33.483681
21.436687
""
""
""
""
""
""
32.482613
24.79966
""
24.426003
""
""
25.325228
""
""
""
""
""
""
24.897301
""
""
25.506279
20.954212
""
""
""
""
""
""
""
""
""
25.957047
""
""
""
""
21.840029
24.055824
""
""
23.727692
29.830059
32.278294
""
""
""
""
""
""
""
""
""
13.108668
28.093138
25.782503
34.736599
""
""
32.484089
""
34.166561
25.131836
""
""
""
""
""
""
29.653479
""
34.007408
""
""
27.501305
""
28.93494
""
26.232828
""
""
""
25.970308
26.679646
""
27.32333
""
24.634048
""
23.704535
25.949415
21.905899
25.211128
24.424023
25.791782
""
""
""
26.45351
23.224983
""
""
29.491034
""
33.769192
31.573168
26.185818
""
29.19058
26.407152
32.485451
25.592016
25.835171
32.842781
""
25.183474
30.909664
27.949503
25.501575
25.391176
25.586452
25.523876
27.595957
25.347933
26.966963
24.692995
25.840525
22.229967
25.726748
""
24.730175
""
""
26.9498
23.19626
28.885611
25.340973
""
32.953568
22.796938
""
""
29.49556
""
""
""
24.997541
28.617159
27.498346
25.628679
23.638767
23.991449
26.639288
24.972904
22.859549
24.285221
26.082952
38.300175
26.636782
""
28.360811
""
18.147232
26.844488
""
27.594545
""
""
""
25.55311
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.138309
""
""
""
""
""
""
""
""
""
""
""
""
""
22.049129
""
23.58956
27.008018
25.785284
""
""
26.635487
24.916521
""
24.83531
27.12538
24.572382
26.560776
""
24.047655
28.59631
""
24.102177
20.349072
27.337688
23.591915
21.936874
20.747084
""
20.334988
""
""
""
""
20.662945
21.760767
27.244911
20.962456
""
""
""
""
""
24.580235
19.11809
""
""
26.766142
24.183157
23.342737
""
20.210064
22.940042
23.395523
23.367901
22.87587
23.811226
24.109148
22.693167
""
""
26.197224
28.204384
25.772776
26.686211
""
""
25.319096
23.605577
25.500084
25.302343
""
""
28.435545
25.133318
25.033173
19.224758
24.296597
21.520979
30.589546
22.737686
""
25.089573
27.525305
""
""
21.732162
""
""
""
21.991232
""
22.326572
