wgflx_rk_black_female_n
25.0
23.0
41.0
""
""
""
23.0
59.0
35.0
""
""
""
28.0
""
""
20.0
""
""
""
""
""
""
39.0
57.0
""
25.0
""
34.0
""
""
""
21.0
22.0
24.0
112.0
""
587.0
""
""
""
50.0
""
29.0
46.0
124.0
23.0
""
""
301.0
""
232.0
33.0
""
20.0
31.0
""
33.0
""
""
""
58.0
27.0
95.0
""
""
""
""
""
""
43.0
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
226.0
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
57.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
102.0
""
""
""
""
""
""
""
""
""
""
29.0
34.0
""
""
""
""
31.0
""
36.0
""
""
""
""
""
267.0
""
26.0
""
""
""
""
""
""
""
29.0
""
""
""
""
""
348.0
""
""
""
""
""
178.0
""
""
65.0
""
""
""
""
50.0
""
""
""
1409.0
""
""
""
""
""
""
""
23.0
""
""
100.0
""
""
197.0
212.0
""
321.0
256.0
94.0
59.0
""
65.0
""
94.0
""
""
""
""
110.0
""
22.0
""
""
""
""
""
31.0
""
""
35.0
""
96.0
""
""
""
""
""
""
""
""
""
""
""
""
""
135.0
""
""
""
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
200.0
201.0
""
""
159.0
24.0
""
""
64.0
245.0
43.0
708.0
59.0
""
48.0
""
75.0
703.0
""
20.0
""
26.0
21.0
""
""
""
369.0
118.0
""
""
55.0
""
""
""
""
""
""
""
""
287.0
""
""
26.0
""
""
29.0
79.0
134.0
""
""
""
36.0
43.0
""
910.0
""
""
33.0
""
313.0
38.0
367.0
30.0
152.0
153.0
""
""
47.0
""
36.0
88.0
""
""
""
""
78.0
""
""
""
""
""
""
""
32.0
""
""
""
""
""
132.0
""
""
""
""
27.0
""
""
""
""
""
24.0
""
""
219.0
""
""
""
61.0
""
259.0
""
224.0
""
""
29.0
""
33.0
""
""
""
""
""
786.0
""
""
115.0
58.0
""
""
""
""
20.0
""
""
33.0
""
""
""
681.0
""
""
51.0
""
""
25.0
159.0
""
22.0
""
""
""
""
""
43.0
53.0
""
""
""
""
22.0
""
""
""
""
""
30.0
""
60.0
""
""
66.0
""
""
""
""
""
""
25.0
""
22.0
""
""
""
""
220.0
34.0
""
""
25.0
23.0
""
""
""
""
""
""
""
""
""
217.0
30.0
""
""
""
28.0
""
""
20.0
""
""
""
""
""
""
24.0
""
""
""
""
39.0
""
""
""
""
""
""
26.0
""
30.0
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
2530.0
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
66.0
45.0
""
""
119.0
""
""
""
""
""
""
""
27.0
48.0
""
35.0
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
28.0
164.0
""
45.0
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
146.0
""
69.0
""
""
102.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
273.0
36.0
""
23.0
442.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
102.0
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
142.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
289.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
37.0
""
""
""
21.0
55.0
277.0
92.0
""
""
""
""
""
29.0
341.0
""
""
""
""
""
50.0
35.0
""
293.0
""
84.0
25.0
""
30.0
""
24.0
29.0
36.0
724.0
126.0
""
""
83.0
""
""
""
""
23.0
""
23.0
33.0
47.0
39.0
35.0
57.0
44.0
""
41.0
""
""
46.0
28.0
36.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
172.0
354.0
22.0
""
""
""
84.0
""
25.0
""
52.0
91.0
""
347.0
1296.0
""
23.0
""
""
""
41.0
""
786.0
""
""
25.0
""
38.0
""
74.0
""
95.0
""
63.0
49.0
292.0
40.0
""
""
""
""
""
""
""
""
""
""
71.0
""
41.0
""
""
""
""
""
""
""
""
""
25.0
""
193.0
""
""
""
""
""
""
""
68.0
""
""
""
""
20.0
59.0
""
117.0
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
44.0
""
332.0
""
""
""
""
""
""
""
""
""
97.0
""
""
""
""
""
""
""
91.0
1556.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
204.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
20.0
""
37.0
""
""
""
""
""
""
27.0
47.0
26.0
""
39.0
47.0
""
""
""
""
""
108.0
339.0
34.0
24.0
""
""
70.0
""
""
""
41.0
""
""
""
76.0
""
""
40.0
64.0
24.0
47.0
64.0
""
29.0
24.0
""
""
22.0
""
""
33.0
""
""
49.0
""
""
""
52.0
22.0
""
""
""
""
58.0
""
""
""
""
""
""
""
69.0
117.0
23.0
""
""
22.0
""
30.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
386.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
497.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
413.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
143.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
233.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
78.0
85.0
169.0
196.0
""
66.0
630.0
59.0
144.0
""
152.0
163.0
118.0
35.0
40.0
109.0
23.0
56.0
""
218.0
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
757.0
26.0
""
""
""
""
""
""
""
""
""
51.0
189.0
""
""
""
""
""
""
""
""
1771.0
""
""
""
188.0
""
329.0
363.0
27.0
25.0
102.0
""
42.0
""
""
""
""
970.0
""
82.0
75.0
""
""
""
""
""
""
""
215.0
""
""
""
""
""
""
""
242.0
""
""
53.0
""
""
24.0
""
""
24.0
30.0
25.0
21.0
23.0
""
33.0
""
""
""
""
""
""
""
""
""
33.0
32.0
45.0
267.0
""
""
39.0
""
24.0
157.0
77.0
151.0
22.0
69.0
""
""
30.0
20.0
266.0
62.0
54.0
""
""
54.0
27.0
""
28.0
""
45.0
""
28.0
54.0
""
""
""
""
""
418.0
""
""
""
61.0
61.0
""
61.0
30.0
""
37.0
""
""
""
83.0
""
""
32.0
56.0
31.0
41.0
""
38.0
31.0
""
""
""
""
""
""
40.0
36.0
236.0
""
""
""
91.0
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
51.0
""
""
49.0
""
""
""
""
""
741.0
""
""
""
""
""
""
395.0
""
""
""
21.0
""
382.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
170.0
""
93.0
""
""
""
""
""
""
219.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
74.0
152.0
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
251.0
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
232.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
""
""
""
""
""
""
""
324.0
""
30.0
""
33.0
""
""
53.0
""
""
""
""
""
59.0
""
""
""
""
""
""
81.0
182.0
""
25.0
""
""
""
""
""
""
""
""
""
""
40.0
""
""
23.0
""
""
""
""
""
""
118.0
""
""
""
""
969.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
65.0
""
""
74.0
""
59.0
""
""
51.0
87.0
""
257.0
21.0
37.0
37.0
42.0
29.0
51.0
33.0
70.0
""
24.0
132.0
51.0
174.0
51.0
""
67.0
23.0
32.0
36.0
33.0
30.0
73.0
""
47.0
28.0
25.0
""
119.0
""
324.0
""
117.0
112.0
38.0
63.0
72.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
313.0
""
""
""
""
29.0
""
""
22.0
""
""
""
""
""
127.0
""
25.0
""
""
26.0
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
""
97.0
""
""
27.0
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
868.0
""
""
""
24.0
25.0
""
""
""
""
""
""
""
""
""
29.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
128.0
220.0
""
""
""
59.0
39.0
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
893.0
""
""
""
71.0
""
""
""
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
209.0
""
""
""
""
75.0
""
""
""
""
""
""
20.0
37.0
""
""
""
""
""
""
""
""
1106.0
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
168.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
75.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
23.0
""
""
""
29.0
""
""
""
24.0
""
""
24.0
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
408.0
27.0
""
""
""
""
""
147.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
44.0
""
""
""
""
""
22.0
""
""
""
""
""
22.0
""
127.0
""
""
""
""
""
""
""
238.0
""
""
""
""
""
""
""
""
""
""
21.0
29.0
""
141.0
21.0
""
20.0
22.0
""
""
""
""
""
28.0
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
37.0
""
""
33.0
166.0
""
""
""
""
""
""
""
""
""
""
""
30.0
33.0
""
""
""
""
""
""
""
""
28.0
73.0
""
""
""
173.0
""
""
51.0
""
""
""
""
""
""
156.0
""
""
""
39.0
""
""
""
185.0
285.0
""
66.0
""
167.0
""
229.0
36.0
""
""
89.0
232.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
166.0
""
""
""
""
""
""
""
""
""
114.0
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
