staycz_white_male_p25_se
0.057303995
0.099283092
0.050195772
0.041859582
0.048258092
0.051819522
0.050247334
0.068845615
0.034956433
0.049161159
0.068932295
0.090989098
0.056060277
0.077702552
0.037254974
0.050782528
0.058492105
0.068496428
0.037959382
0.052353457
0.04231583
0.045858968
0.056204639
0.058729175
0.040797707
0.051382653
0.052440863
0.052675042
0.049846504
0.060311362
0.04997924
0.053197846
0.054220174
0.035954647
0.051020101
0.068791665
0.066275209
0.054262295
0.18039295
0.043654896
0.045373634
0.043834828
0.060823601
0.081903145
0.15874189
0.14388248
0.092985988
0.07609982
0.095598586
0.10490055
0.08308126
0.069540761
0.096869737
0.054677166
0.050977897
0.041545924
0.03949881
0.041967139
0.057552271
0.052426305
0.055784501
0.0385167
0.048837099
0.040618889
0.033910729
""
0.12030799
0.13775922
0.08987128
0.072147191
0.096298233
0.099783659
0.079159424
0.062757827
0.078331061
0.088106751
0.10207977
0.083515711
0.07568758
0.059155356
2.2028353
1.4026046
0.054458365
0.11160272
0.080029711
0.05603487
0.043933854
0.061851911
0.044665109
0.038190976
0.049752049
0.0458613
0.046970967
0.038817916
0.0402712
0.040845562
0.10052258
0.081196025
0.055135753
0.055853207
0.05244837
0.046582129
0.038445868
0.050312694
0.04498655
""
0.073988967
0.084288575
0.069272377
0.063160419
0.065882422
0.13862419
0.053714942
0.057423122
0.059734918
0.057667986
0.069011122
0.052377503
0.056964293
0.074857481
0.053313047
0.037509445
0.047327209
0.048832029
0.061707754
0.053614579
0.042276368
0.067090489
0.050082408
0.037469059
""
0.06720987
0.076896973
0.14438938
0.088869639
0.12958233
0.066164926
0.150243
0.058049146
0.060392074
0.056842595
0.21109992
0.19271626
0.055863544
0.077339143
0.063289255
0.074558713
0.076509915
0.055926595
0.059504095
0.040899761
0.087490343
0.10006163
0.05690556
0.074441075
0.072599247
0.12338308
0.089982189
0.086041823
0.078838952
0.067824073
0.071921848
0.050597318
0.045925688
0.081271842
0.061313849
0.058083132
0.1013482
0.091377951
0.035128091
0.067250617
0.055935029
0.0535229
0.046636578
0.050014693
0.063540161
0.042572491
0.052954845
0.041005731
0.13381533
0.089298598
0.094682336
0.10221901
0.093508303
0.087355927
0.075408772
0.1111211
0.05325146
0.06444227
0.063087985
0.080044039
0.066608138
0.07595548
0.062768973
0.062024273
0.092394307
0.075829469
0.095626175
0.087936491
0.09317714
0.064321443
0.077029705
0.08989384
0.077585332
0.062378146
0.11419136
0.10773637
0.049646005
0.037299518
0.046204232
0.035205927
0.032967869
0.049424801
0.039567322
0.042221472
0.039818071
0.035304766
0.053942148
0.079522766
0.048960764
0.056817092
0.048435833
0.030196846
0.065144286
0.060530383
0.044956524
0.058136731
0.0718375
0.087713905
0.090377517
0.077107787
0.072528221
0.059129771
0.054857869
0.056145575
0.055415642
0.064899981
0.064039327
0.05562932
0.050679192
0.081531987
0.079241171
0.0935532
""
""
0.1131321
0.078859702
0.097315729
0.10004087
""
0.16315408
0.13546172
""
0.12918054
0.04610835
0.053493898
0.042735975
0.045381103
0.048898671
0.050080355
0.035159603
0.067736059
0.059229415
0.050368488
0.06282936
0.08732938
0.054357134
0.066203371
0.039708603
0.053085171
0.073722526
0.046682291
0.055275995
0.052595112
0.062221482
0.063646235
0.053480249
0.052927598
0.054727811
0.051782612
0.05220928
0.099722169
0.053385269
0.04598726
0.057024244
0.064646997
0.13876124
0.067377955
0.095962957
0.060201671
0.096705519
0.066196926
0.059821386
0.1547894
0.059745539
0.054617949
0.046020135
0.08365231
0.093482636
0.041142397
0.10447046
0.058459353
0.065889843
0.055914242
0.083925739
0.081802353
0.062543586
0.041964669
0.057760596
0.063560732
0.051974155
0.046947312
0.043572087
0.045157008
0.052378237
0.047297377
0.047387142
0.053161439
0.039994951
0.040039267
0.051259983
0.071940057
0.054186072
0.056825347
0.066185378
0.05855364
0.063791692
0.055200126
0.057092026
0.06565465
0.050453726
0.066146545
0.08523003
0.086054809
0.084528863
0.042953961
0.051040426
0.059214763
0.049807578
0.050283227
0.061772555
0.060170904
""
0.10457119
0.15800183
0.096152082
0.12797089
0.10986032
""
0.10548002
""
0.096058384
0.08331468
0.076044798
0.1071898
0.049729649
0.10606853
0.048755847
0.053836502
0.048442595
0.060076736
0.058748566
0.076781705
0.059713047
0.98819929
0.063764058
0.038935937
0.054315031
0.052371062
0.05355721
0.065198109
0.16935414
0.086794928
0.054570183
0.10643769
0.081853427
0.044265822
0.043504041
0.038443238
0.050508298
0.057159368
0.047325883
0.078807615
0.066454917
0.037866309
0.046205975
0.052056573
0.054521468
0.053999804
0.030684311
0.061147776
1.1870059
0.086801365
""
""
""
0.14515705
""
""
""
0.10696815
0.12215135
0.061812289
0.08253707
0.083780199
""
0.10130272
0.074669376
0.091169842
0.14553308
""
""
""
""
""
""
""
0.079559654
0.086208031
0.099986732
0.090622775
""
""
""
""
0.15817553
0.11185753
0.088603228
0.12418915
0.19045584
0.098923907
0.097749703
""
""
0.070208751
""
0.074479908
0.067592502
0.067217365
""
""
0.10125507
0.057115395
0.055338509
0.076705314
0.044629835
0.08956068
0.056940861
0.045317318
0.040775001
""
0.087719746
0.0879535
""
0.075518221
0.11266486
0.11064783
0.13949916
""
0.083865121
0.072935782
0.10462539
0.092397317
0.082299203
0.061152991
0.063993491
0.12440702
0.047722828
0.10987521
0.050818652
0.041034397
0.03918593
0.082934752
0.033732161
0.039261978
0.050403126
0.05122342
0.038820811
0.03449025
0.060298681
0.043364253
0.047028191
0.042777464
0.054280445
0.053386219
0.038923603
0.049166128
0.036088631
0.041007001
0.037516668
0.036036424
0.045160573
0.035798579
0.044342797
0.034500111
0.047842085
0.06083671
0.049893018
0.14604551
0.050800584
0.043900825
0.059872806
0.056383707
0.060838386
0.046518859
0.080499068
0.053155046
0.10031767
0.067498624
0.046001773
0.059211124
0.043265868
0.056231312
0.090311736
0.0730673
0.074675798
0.056385718
0.082651347
0.054318842
0.048744097
0.047656674
0.084271193
0.067739427
0.057593845
0.075202234
0.11555012
0.051379707
""
""
0.090955749
0.087153964
0.066175543
0.084569462
0.077528134
0.1188404
0.066116594
0.036435027
0.056962647
0.045295108
0.065920837
0.096117094
0.045970075
0.043602332
0.066240504
0.096215233
0.056213934
0.060443059
0.064588867
0.072726369
0.070332646
0.086837083
0.055962656
0.054418098
0.056468088
0.060642976
0.062885962
0.080683209
0.085814707
""
0.063020773
0.065812297
0.038848005
0.045698848
0.047780689
0.049077906
0.056766212
0.055515524
0.045098178
0.049997766
0.044824008
0.046665359
0.040484689
0.056753848
0.054368835
0.040677048
0.051392235
0.046594277
0.068411693
0.085512109
0.084257357
0.049632728
0.04675319
0.038062595
0.036794018
0.048890475
0.045412477
0.073715471
0.069877043
0.096725412
0.06571161
0.10093841
0.2112401
""
0.15041572
""
""
0.090035759
0.066583298
0.13399857
0.053309884
0.057655942
0.07081078
0.12972766
0.12492118
0.054188546
0.061424088
0.047083031
0.056805544
0.079535343
0.056900047
0.069696426
0.085633576
0.064670585
0.055569939
0.051066533
0.04111053
0.047358349
0.04584134
0.050005544
0.042447444
0.048495211
0.067654401
0.045396697
0.052594379
0.047408734
0.048205603
0.06091113
0.078019306
0.045880642
0.058316194
0.070303731
0.17589113
""
0.14147446
0.093161456
0.089976981
""
""
""
""
""
""
""
""
""
""
""
0.086357906
0.11925663
0.13784401
