married_hisp_female_mean_se
0.030165987
0.033367079
""
0.020891815
0.018229323
0.06571658
0.013646496
0.054471545
0.070198789
0.025610777
0.023806447
0.010652386
0.076098777
0.042401433
0.021877354
0.09856116
0.078651085
0.024755549
0.078757048
0.075892501
0.023610462
0.011931892
0.02660384
0.030306164
0.010369731
0.066353232
0.022563182
0.015604986
0.0099538052
0.048786506
0.047850452
0.039687719
0.013479583
0.014959728
0.048752781
0.01906742
0.063589953
0.049086247
""
0.058666427
0.026499573
0.085808061
""
""
0.089428708
0.072163388
0.0086342599
0.029119898
0.01827085
0.034637842
0.019630006
0.023056595
0.035136897
""
""
0.019989289
0.091259189
0.085733786
0.083260797
0.038667027
0.054493595
0.018193061
0.10664847
0.054508235
0.073709555
0.06952928
""
""
0.084410436
0.081805319
0.074669316
0.065439239
0.054261345
0.039108545
0.05523891
0.10351983
0.044972397
0.056319717
0.083128721
0.014012547
0.046123743
0.045558542
0.067558475
0.034276452
0.012822056
0.038864471
0.043307204
0.019714935
0.02017981
0.028045392
0.036095161
0.057118963
0.056877241
0.025961893
0.059622221
0.088473797
0.035319388
0.013789098
0.0044432124
0.0084368838
0.010012427
0.0020193413
0.0052190414
0.0078374594
0.011146946
0.0039662365
0.010413373
0.0090858154
0.035148799
0.014327588
0.019659027
0.03051082
0.016742717
0.080092221
0.017463764
0.016393417
0.016797727
0.065894298
0.086226515
0.093027994
0.025063176
0.038912177
0.043804418
0.024288496
0.051375151
0.019682411
0.022028487
0.043749906
0.075095639
0.073077492
0.0058490899
0.052514609
0.028379483
0.059879255
0.015919441
0.054800786
0.021676034
0.017602753
0.061542701
0.051097784
0.020153994
0.026467454
0.075298384
0.048053976
0.038205326
0.082986377
0.027311863
0.045502756
0.079861276
0.075501129
0.064774655
0.01859488
0.041881002
0.090058818
0.013781204
0.022880131
0.088080071
0.027626693
0.086850077
0.067825176
""
""
0.019086059
0.0087009417
0.081721015
0.0038613772
0.060625564
0.056855842
0.086730316
0.019367369
0.0059588798
0.013727809
0.031270627
0.013070701
0.047904316
0.047447316
0.015867716
0.0082248142
0.038388513
0.065615103
0.061238773
0.056020118
0.015256325
0.058259696
0.051407669
0.013743499
""
0.053040739
0.02405973
0.10982355
0.079262622
0.0247391
0.016244771
0.079369009
0.093630195
0.052581072
0.018466897
0.027873317
0.010756277
0.026368275
0.01347373
0.01644248
0.032631252
0.02917902
0.02502119
0.016004037
0.011868777
0.039657757
0.03674151
0.020839004
0.036085691
0.031691894
0.090505898
0.072727881
0.0079856366
0.025752921
0.012785013
0.0085130688
0.053767312
0.052153446
0.054655265
0.057841212
0.047811314
0.06898047
0.012878098
0.03296867
0.046345197
0.037652843
0.014855606
0.017905435
0.018559132
0.028053263
0.10231473
0.046162792
0.10690181
0.060835894
""
0.041135814
""
0.074844159
0.043047857
0.02978476
0.0435526
0.021967102
0.074032269
0.039449021
0.029334778
0.014431872
0.044143759
0.030216014
0.0079017896
0.029503031
0.04144739
""
0.028286306
0.049171574
0.031119674
0.013719906
0.046632573
0.013082641
0.043495256
0.0089009758
0.0076174475
0.011735595
0.0084789805
0.0014813193
0.0087757604
0.0025200206
0.0038971386
0.012628434
0.018317919
0.040261202
0.075257979
0.04662298
""
0.079738997
0.023701733
0.041806992
0.077124
0.040062726
0.0074064466
""
""
0.0041333456
0.014025582
0.059233367
0.0081869867
0.004172028
0.042369798
0.076870151
0.08718159
0.10805313
0.076176047
0.06212775
0.071104385
0.041656181
0.070420496
0.030417813
0.030675495
0.035648119
0.0080034928
0.084000848
0.049168799
0.030891426
0.035103079
0.043838751
0.077172004
0.029810999
0.033499911
0.0818578
0.021345111
0.031024106
0.039773785
0.028491883
0.019849779
0.022689361
0.063557841
0.027064806
0.034191057
0.038705666
0.054375067
0.018461486
0.049758922
0.05129857
0.063462287
0.0304047
0.02588838
0.041547731
0.034457982
0.013887737
0.059796393
0.016436253
