kfr_stycz_asian_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48121023
""
0.55434138
""
""
""
0.52122092
""
""
""
0.57899791
""
""
""
0.48177117
""
0.46824664
""
""
""
""
""
""
""
0.64284182
""
""
""
""
""
""
""
""
""
""
0.42480686
""
""
""
""
0.4664503
""
""
0.43252918
""
""
0.41311288
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60068882
""
""
""
""
""
0.58277667
0.6422863
""
0.53977078
0.59329194
""
0.58231604
0.4161613
""
""
""
0.57872623
""
""
""
""
""
""
""
""
""
""
""
""
0.41648081
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53619707
""
""
0.40598103
""
""
0.41290453
""
""
""
""
""
0.54721659
""
""
""
0.68037248
""
""
0.45658499
""
""
0.65999019
""
0.61144298
0.50406903
""
0.34474453
0.48967332
""
0.55630809
0.51673204
""
""
0.63080442
0.48026565
0.58581698
""
""
0.52880335
""
""
0.58072281
0.62558669
""
0.63708538
0.62008023
""
0.60235441
0.58315951
0.5589996
0.62828666
0.60813731
0.66549158
0.55422086
0.53907365
0.68648696
0.55326754
0.67843753
0.63445073
0.46897611
""
""
0.63073975
0.57568306
0.5334087
0.52656263
""
""
0.50273949
""
0.62949842
0.56821001
0.52672356
0.5759809
""
0.61722642
""
""
""
0.58375341
0.59749341
""
""
""
""
""
""
""
""
0.56832176
""
0.59427804
""
""
0.54050803
""
""
""
""
""
""
""
""
0.60798389
""
""
""
""
0.52691096
""
""
""
0.53854954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56314653
""
0.60839289
0.6081441
0.5109514
0.60405481
0.57356632
0.53207988
0.57788265
0.4981167
0.58716905
0.57019168
0.5016275
0.58959895
0.47716573
""
0.45801646
""
0.47102079
0.56194711
""
0.51621956
0.35609776
0.55007744
0.54381114
""
""
""
0.57591349
0.4833242
0.50912476
""
""
""
""
""
""
""
""
0.48525786
0.56866968
0.55452079
""
0.42321476
""
""
""
0.5089221
0.55307674
0.57897049
""
""
""
0.40884024
0.45345762
0.58867288
0.55283475
0.59119713
""
0.40447843
""
0.53422236
0.52517825
0.54418123
0.58712202
0.50933319
0.48889935
""
0.40177962
0.47514755
0.418594
0.43680242
0.55468577
""
""
""
""
0.4771843
""
""
""
""
""
""
""
""
""
0.53288502
""
""
""
0.39117348
""
""
""
""
""
""
""
""
0.45552471
""
0.39520723
""
""
0.5465076
""
""
0.56509256
0.54927534
""
0.47307903
""
0.60803378
""
""
0.46690804
""
""
""
""
""
""
""
0.55346704
""
""
""
0.63455075
""
""
""
""
""
""
""
0.54929566
""
0.64164358
""
0.5803647
""
""
""
""
""
""
0.58263123
0.45395148
0.50831944
""
""
""
""
""
0.58343828
0.53736132
""
""
""
""
""
""
""
""
""
""
""
""
0.44424379
""
""
0.47242618
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49262848
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60298532
