comcoll_white_female_mean
0.47491375
0.3869721
0.43292308
0.50155061
0.59515095
0.51217026
0.55824476
0.48001942
0.51816911
0.53100318
0.45924628
0.5809285
0.51455361
0.50176412
0.49777457
0.46376136
0.50206858
0.57268727
0.47822946
0.49136853
0.53518182
0.53672481
0.58969098
0.59626848
0.66582215
0.53508335
0.59608269
0.57176363
0.54052496
0.56743032
0.5527541
0.58370733
0.62681758
0.59479487
0.5593124
0.49664679
0.49804348
0.52656883
0.50813001
0.56771129
0.62926781
0.52028358
0.57112557
0.46657884
0.56252277
0.63871253
0.60558504
0.43678567
0.58453399
0.45299986
0.44858408
0.51765501
0.44593543
0.37496927
0.63913548
0.49978796
0.49310714
0.3283304
0.42527813
0.48270142
0.50803995
0.49915442
0.54749829
0.43155172
0.44362757
0.49915025
0.38615763
0.473187
0.46001148
0.42095795
0.56393296
0.58045876
0.6441676
0.47623545
0.42117423
0.43536487
0.48329762
0.4506028
0.47989285
0.53802353
0.49153671
0.51121491
0.45575723
0.43006477
0.52242184
0.4501929
0.35131326
0.45441046
0.52529186
0.46062171
0.45806509
0.38404697
0.3696532
0.47577685
0.40237886
0.34141421
0.39971241
0.40707985
0.51816535
0.44144681
0.5289284
0.6378473
0.57605112
0.5321269
0.5842241
0.56980693
0.50006843
0.51392388
0.44693068
0.45749962
0.59201181
0.46211612
0.60754871
0.46203908
0.55063891
0.53375131
0.54512972
0.45472828
0.45650244
0.48314261
0.53008091
0.50346071
0.51187569
0.44544134
0.48951703
0.52425832
0.5426389
0.50220484
0.45895904
0.46012765
0.63050067
0.44054615
0.55079705
0.42640647
0.4758155
0.48339951
0.46062669
0.48550171
0.50849044
0.61207914
0.59281921
0.46913746
0.44606301
0.460141
0.49557635
0.51318222
0.50909185
0.56917369
0.60166794
0.56631404
0.44589373
0.56244367
0.48737603
0.6734224
0.52262634
0.49679631
0.51677138
0.51576096
0.43733934
0.53177285
0.43568367
0.42510927
0.54837912
0.6213268
0.46707928
0.72015893
0.59296441
0.53195232
0.44358468
0.4669525
0.58470267
0.58929223
0.44974917
0.5479269
0.43877372
0.50098932
0.51643544
0.51496536
0.49542636
0.48392397
0.48109835
0.44365841
0.50622195
0.44149831
0.39537108
0.57505488
0.47219908
0.50189811
0.56310266
0.37838367
0.48670965
0.42313632
0.54444122
0.43031397
0.54422635
0.5145632
0.5336321
0.58159971
0.5607484
0.53004372
0.53803527
0.39903408
0.43434992
0.46452767
0.45715463
0.55115092
0.54977977
0.47208399
0.47427973
0.5107373
0.47879031
0.55366486
0.56348449
0.56971633
0.57966238
0.4899193
0.53116125
0.60096353
0.5062499
0.47223476
0.58605534
0.58286917
0.45024836
0.52943981
0.53688198
0.47085369
0.53600878
0.55194807
0.65747941
0.55526477
0.55814952
0.57572848
0.49214217
0.54458964
0.51173103
0.50700516
0.49391669
0.54023343
0.42214027
0.41765061
0.49557498
0.48436964
0.45669791
0.4800024
0.491005
0.53150851
0.58298075
0.63827652
0.58067316
0.60823697
0.66553825
0.56338757
0.50475943
0.56955516
0.5788151
0.56831223
0.54496753
0.67301083
0.50184059
0.5836218
0.50406176
0.64667326
0.53838432
0.54365557
0.68020719
0.77283436
0.679102
0.75766689
0.67207956
0.57481146
0.5144099
0.54726845
0.54472065
0.51032931
0.48617581
0.52269775
0.57247794
0.60537702
0.51894397
0.57357526
0.62322485
0.87014771
""
0.70800221
0.62415081
0.56423759
0.6405654
0.70512623
0.59658796
0.56622756
0.57006878
0.5671941
0.54328305
0.54177225
