kir_asian_pooled_mean_se
0.019474993
0.031275716
0.058647256
0.01215856
0.015714912
0.039657537
0.00740122
0.048751175
""
0.012665439
0.015590736
0.005439043
""
0.013420961
0.0094861817
0.077115275
""
0.01940693
""
0.061944127
0.01688543
0.010799308
0.02090841
0.032190159
0.0064042006
0.068707667
0.021204321
0.012651221
0.0047099153
0.045064438
0.036056589
0.023397142
0.0068333102
0.0090028783
0.037694257
0.009771768
0.054043293
0.037948377
""
""
0.016443366
0.047721501
""
""
""
0.036883485
0.0052619441
0.014722265
0.0098233484
0.022183176
0.017995313
0.011535313
0.027112747
""
""
0.01664977
0.047314037
""
""
0.036726128
0.029691733
0.012858882
""
0.044698119
0.042766508
0.040302537
""
0.051903218
0.049249336
0.074934319
0.045694754
0.04226451
0.035110485
0.032273047
0.046288401
""
0.041592665
0.047762096
""
0.0079778023
0.044151716
0.024328263
0.050760355
0.034987703
0.0067041139
0.03155962
0.036545854
0.0174623
0.012907106
0.028670643
0.035835836
0.042074393
0.053693231
0.013122003
0.053188298
""
0.023291115
0.017509853
0.0046083392
0.011014658
0.011374143
0.0040315934
0.0068705245
0.012943248
0.010021291
0.0044991081
0.012097626
0.0053506978
0.036370207
0.016059022
0.015127332
0.023567282
0.011054011
""
0.010593949
0.011894559
0.011090212
""
""
0.060259633
0.022086767
0.038495027
0.045615915
0.02308795
0.040416542
0.013619106
0.014799813
0.04852023
0.038827449
0.04030624
0.0030111624
0.03510363
0.01597357
0.038737681
0.013151009
0.037036516
0.016512899
0.014880007
0.036653794
0.024781778
0.015815167
0.016572744
""
0.047489654
0.033089235
""
0.02015359
0.035538755
0.044987567
0.041110158
0.050901659
0.012382419
0.024362674
""
0.0075198514
0.01174072
0.043372717
0.016701804
0.047200102
0.031156568
""
0.053356692
0.014597299
0.0039816652
""
0.0019427963
0.032800578
0.046117034
0.06493073
0.022448827
0.0032998046
0.010306233
0.033911295
0.014216064
0.032522522
0.042361058
0.013688779
0.0070593311
0.031170238
0.037206937
0.048467726
0.032088727
0.0085988091
0.050414409
0.041028552
0.0070850491
""
0.035403509
0.01456779
""
0.051840555
0.017789317
0.0098422542
""
0.0438109
0.036930505
0.021209126
0.025162244
0.011207662
0.039455537
0.011488873
0.014974458
0.0284304
0.026920341
0.021947885
0.012523338
0.0073965443
0.025079194
0.024814643
0.017652752
0.023640206
0.02008272
0.055768393
0.050007738
0.012494287
0.01490768
0.017696377
0.0051045972
0.029638726
0.035967745
0.036994994
0.031466831
0.036215246
0.035182349
0.0060403626
0.019589476
0.019580603
0.020508651
0.0072394819
0.01600536
0.014337906
0.01476769
""
0.022993501
""
0.034505975
""
0.020473907
""
0.04542727
0.030094452
0.021704121
0.028091295
0.015128422
0.03737025
0.03094122
0.018155022
0.0078321332
0.029027248
0.014764195
0.0053158943
0.014785849
0.029857541
0.043615215
0.022832766
0.034745809
0.038354225
0.0080532413
0.032041173
0.010670641
0.029436478
0.0091117984
0.0075645205
0.0077042566
0.0080925059
0.001231537
0.0053449725
0.0017076463
0.0024309678
0.0088697933
0.012493847
0.02712547
0.060089227
0.02374888
""
0.0480115
0.012012806
0.016499229
0.051567949
0.021719255
0.0055605383
""
""
0.0025528334
0.0077020242
0.027018558
0.010463966
0.0037885879
0.023704082
0.05060377
0.052733667
""
0.057866458
0.037283119
0.044582512
0.039098307
0.036528103
0.021121759
0.023900427
0.015489537
0.002659481
0.054236192
0.029024471
0.011245522
0.027528269
0.035526078
0.037611909
0.024157617
0.018671973
""
0.016816139
0.017058436
0.020231856
0.0096162185
0.008218199
0.010235393
0.037969954
0.0081258351
0.011709851
0.012241111
0.040452115
0.0085964389
0.02985562
0.041975904
0.04882209
0.021338351
0.013432434
0.024847124
0.029303825
0.014807459
0.044316206
0.014208554
0.012375874
0.0053520207
0.025746673
0.001758415
0.010601592
0.025860721
0.051531788
0.0055695293
""
0.040747564
0.019135626
0.020425338
0.032601431
""
0.069570884
0.058228739
""
0.041155767
0.035171341
0.045499623
0.032054603
""
0.033999398
0.021681475
""
0.034397136
0.057030998
0.041944634
0.03905553
0.049416073
0.017290002
""
""
0.057169307
0.064233631
""
""
""
""
0.063429728
0.050502896
""
""
""
""
""
""
0.03599076
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057406213
""
0.019394726
""
""
""
""
""
0.033876624
0.033674479
""
""
0.030195273
0.022875885
""
""
""
0.022872051
0.04588161
""
""
""
""
""
""
""
""
""
""
""
""
0.034108512
0.026093543
0.046965297
0.016515605
0.040837508
0.044883601
0.021093927
0.03103813
0.0076979059
0.051461712
""
0.039256096
0.024670299
""
""
""
""
0.039877411
0.030982506
""
""
0.055992506
""
0.038505051
""
0.021593994
0.013909065
""
0.011160884
0.04904668
0.062574692
0.0096497405
0.070166081
""
""
""
""
0.054398775
0.0084229959
""
""
0.026637698
""
""
""
""
""
""
""
""
""
0.058035802
0.05779488
""
0.042646598
""
0.080512837
0.014229292
0.0039336616
""
""
0.027126303
0.057617288
0.044811688
0.053120296
""
""
""
""
""
0.022168702
""
""
0.019714711
0.01635864
0.0075963298
0.03774602
0.028263221
0.059607454
0.03000297
0.023966238
0.030682886
0.0057325517
0.028702557
0.039126713
""
""
0.016047614
0.046290107
0.01610958
0.034821227
0.022101887
0.058540482
0.027861124
0.010653468
0.030351235
0.014024224
0.029539485
0.0092041045
""
""
0.035968885
0.011514148
0.029629573
""
0.046978269
""
0.035009611
""
0.060774211
0.018412948
0.024363389
""
0.013601203
0.049298104
""
""
""
""
0.020075453
""
""
0.029963987
""
""
0.041230794
0.021450264
""
""
0.0060800072
""
0.0065846299
0.057693407
0.044158429
""
0.017216573
0.066138707
""
""
""
""
0.033671871
0.01261479
0.012308142
0.019678423
0.011576546
0.0021486396
0.0096491203
0.029900422
0.041412547
0.02310949
""
""
""
0.048689276
0.051871274
0.059067253
""
""
0.019024421
""
""
0.018921312
""
""
""
0.049469341
0.066493295
0.020397978
0.051914733
0.01017671
0.0040569808
0.002908363
0.033889957
0.019850502
0.026850261
0.025563587
0.016256876
0.032187477
""
0.039104596
0.062081125
0.050479956
0.0059568239
0.073868506
0.030831123
0.027972475
0.056508344
0.054134957
0.007712482
""
""
""
""
""
0.016109848
0.024884885
0.042852454
0.029662846
""
""
0.055599555
0.021174092
""
""
0.030805908
""
0.065411262
""
""
""
""
""
""
0.035273138
""
""
0.053431563
0.056118648
0.051093005
""
""
0.044102967
0.027732329
""
""
0.046103396
""
0.0018437327
0.0094607668
0.0051814015
""
0.02684824
""
""
0.072056971
0.0092616659
""
0.0041267243
""
0.0076363939
0.024328675
""
0.036398061
0.023359759
""
0.033986915
0.0068224454
0.028812541
0.077055201
0.011351454
0.03315362
""
0.034320582
""
""
""
""
0.017619055
0.00576095
0.021410136
0.021191819
""
""
""
""
""
0.054430183
0.026682461
""
""
0.015965983
0.020802738
0.018188449
0.032915879
0.024180053
0.0049909931
0.0057253679
0.0034324406
0.0071356827
0.0021680237
0.0017087585
0.04231834
""
""
0.007671142
0.0078994203
0.0012071854
0.0034258557
""
0.051828329
0.0019976599
0.016492415
0.0069354856
0.00086805417
0.037402395
0.029635619
0.036414754
0.028351218
0.010821709
0.035911381
0.0164904
0.0034825681
0.03569071
0.0079898695
0.034971051
0.020998331
0.011110435
0.044213511
""
0.027007341
""
""
""
0.015447026
0.030888315
0.0020010273
