coll_asian_pooled_p75_se
0.087466262
""
""
0.063002504
0.092704989
""
0.056974869
""
""
0.082949765
0.10838769
0.039615568
""
0.11661075
0.11707531
""
""
0.090236694
""
""
0.12892404
0.08049985
0.088234693
""
0.029777847
""
""
0.11143207
0.028616056
""
""
""
0.036168464
0.051317696
""
0.073058784
""
""
""
""
0.070862539
""
""
""
""
""
0.038905442
0.12387619
0.067722894
""
0.094344653
0.09816356
""
""
""
0.10059471
""
""
""
""
""
0.066151567
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044621691
""
""
""
""
0.049838867
""
""
0.13041323
0.066615947
""
""
""
""
0.058938652
""
""
""
0.15144445
0.032692201
0.070296139
0.079802915
0.02691792
0.041274026
0.075392365
0.07506182
0.032660879
0.090232819
0.032966416
""
0.11791968
0.062892415
""
0.061886564
""
0.064564355
0.081996933
0.053573497
""
""
""
""
""
""
""
""
0.08300294
0.096278191
""
""
""
0.026372248
""
0.11139736
""
0.12852857
""
0.13678496
0.074663982
""
""
0.08820226
0.11784239
""
""
""
""
0.11972451
""
""
""
""
0.053862371
0.091653153
""
0.057086736
0.13112153
""
0.081011117
""
""
""
""
0.084178038
0.019430798
""
0.0094440645
""
""
""
""
0.0157563
0.051880881
""
0.073359847
""
""
0.068311617
0.047661491
""
""
""
""
0.042975251
""
""
0.036413327
""
""
0.05957878
""
""
0.11646843
0.053184215
""
""
""
0.10633732
""
0.057299711
""
0.065812141
0.10670228
""
""
0.098265156
0.065986097
0.03736579
""
""
0.07570301
""
0.11310541
""
""
0.055039655
0.079451986
0.092631616
0.025007756
""
""
""
""
""
""
0.030642677
0.099293597
0.10463678
0.11040469
0.031000109
0.087751061
0.077420376
0.093614705
""
0.087715819
""
""
""
0.10311904
""
""
""
""
""
0.087937124
""
""
0.10587327
0.044665422
""
0.078146569
0.02821699
0.088411495
""
""
0.11736044
""
""
0.042728763
""
0.04647249
""
0.052436378
0.037652161
0.045933019
0.03851248
0.0063798903
0.022846779
0.0079052141
0.012630053
0.042610701
0.069425188
0.14502865
""
""
""
""
0.09012311
0.089654006
""
0.13592833
0.038867898
""
""
0.013699098
0.0424622
""
0.057328194
0.020335572
""
""
""
""
""
""
""
""
""
""
""
0.088412657
0.016160507
""
""
0.088215806
""
""
""
""
0.08932963
""
0.0946749
0.10015545
""
0.080657922
0.052816693
0.11127985
""
0.068717249
0.10593913
0.092930332
""
0.053667817
""
""
""
0.082876682
0.065306671
0.15377675
""
0.091587231
""
0.057300266
0.076677278
0.031897973
""
0.0080848346
0.052595504
""
""
0.029094081
""
""
0.088354185
0.11025155
""
""
""
""
""
""
""
""
""
""
""
0.12253959
""
""
""
""
""
""
0.10904963
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12694578
""
""
""
""
""
""
""
""
""
""
0.12352152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14671285
""
""
""
""
0.047314491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14966241
""
0.084792353
""
""
0.052887745
""
""
""
""
""
""
0.050675761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079499029
0.022789208
""
""
""
""
""
""
""
""
""
""
""
0.12648952
""
""
""
0.092648
0.048998456
""
""
""
""
0.11995599
""
0.036806412
""
""
""
""
0.075929783
""
0.13057579
""
0.1161713
""
""
0.08749456
""
0.12402377
""
0.056243911
""
""
""
0.056789301
""
""
""
""
""
""
""
0.085453086
""
""
0.10348418
""
""
""
""
""
0.10689475
""
""
""
""
""
""
0.098362319
""
""
0.033983503
""
0.040115055
""
""
""
0.089234561
""
""
""
""
""
""
0.065144628
0.075422861
0.088352993
0.05560343
0.011125076
0.081598036
""
""
""
""
""
""
""
""
""
""
""
0.14406779
""
""
0.085492127
""
""
""
""
""
""
""
0.073209144
0.024749
0.015137118
""
""
""
""
0.11910319
""
""
""
""
""
0.034990449
""
""
""
""
""
0.051438
""
""
""
""
""
0.16295731
""
""
""
""
""
""
0.14929855
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01109203
0.05956142
0.036104348
""
""
""
""
""
0.058967426
""
0.027164103
""
0.047863156
0.12772715
""
""
""
""
""
0.039692365
""
""
0.074472107
""
""
""
""
""
""
""
0.096482649
0.035526261
0.2282171
0.1268651
""
""
""
""
""
""
""
""
""
0.15233411
0.18217713
0.20797481
""
""
0.044082955
0.054299492
0.03678285
0.073580906
0.015224307
0.0086991442
""
""
""
0.056912675
0.053552348
0.0064361324
0.024946557
""
""
0.013225415
0.086829484
0.043103665
0.0047715404
""
""
""
""
0.067191988
""
0.079770103
0.022130281
""
0.05383803
""
0.11644974
0.072343156
""
""
""
""
""
""
0.15164264
""
0.013385791
