lpov_nbh_other_pooled_mean_se
0.020561107
0.029171646
0.056636792
0.016563175
0.021622557
0.049749378
0.013310421
0.056477729
0.078076065
0.025746133
0.022226334
0.011435745
0.064053066
0.034115881
0.02368046
0.10516548
0.038025983
0.023450574
0.062340375
0.035766959
0.020338394
0.010536914
0.022938617
0.03236983
0.0110657
0.052207824
0.027400529
0.01393832
0.0085512009
0.048254035
0.034919672
0.030507989
0.011415976
0.01146881
0.036283959
0.016966745
0.063825615
0.035404451
0.047112979
0.058425579
0.023299212
0.039146479
0.057540961
""
0.052414309
0.048598479
0.010700568
0.021101918
0.017254202
0.027826535
0.017637338
0.018351158
0.029921357
""
0.102607
0.017109895
0.061509807
0.037357017
0.097584113
0.038362209
0.041672681
0.015631301
0.07816384
0.04449898
0.033622548
0.046737876
0.098941743
0.052895028
0.050027762
0.05099139
0.055561535
0.046753511
0.039199844
0.032045372
0.051149115
0.072380647
0.039429724
0.039532907
0.076351807
0.012788154
0.04331132
0.032468677
0.040392727
0.034274668
0.012164297
0.035680395
0.032495536
0.016344925
0.015632939
0.023332037
0.031942677
0.045834471
0.048726585
0.01985212
0.047662694
0.08140754
0.031320881
0.022128917
0.0078279888
0.016518617
0.015708808
0.006275435
0.010430376
0.016857995
0.013975547
0.0081018079
0.016090604
0.0096981553
0.035548192
0.01987741
0.022607129
0.024979843
0.014761936
0.063085161
0.01452637
0.016025646
0.014283415
0.057134546
0.089543886
0.079590507
0.027424227
0.036795247
0.045236681
0.022354983
0.042808782
0.018735562
0.020299286
0.044905823
0.064608283
0.070603549
0.0064821905
0.040460546
0.031922236
0.048025396
0.027457524
0.038490247
0.018947285
0.017541476
0.053734899
0.041094102
0.0198565
0.020318773
0.056687176
0.043362778
0.031997155
0.072436318
0.021253521
0.041482542
0.045725238
0.05833758
0.038008329
0.016219124
0.033323929
0.071711533
0.010659735
0.019001799
0.045832191
0.022333214
0.051602527
0.038124539
0.10536166
0.054062296
0.015878484
0.0070756888
0.063211635
0.0041017537
0.028556759
0.045247428
0.029238548
0.022468714
0.0054046125
0.014945212
0.033287846
0.01744438
0.030630153
0.05754856
0.014864611
0.010722652
0.03446354
0.035213772
0.041994043
0.041424118
0.010242702
0.032342568
0.036472254
0.0096708462
0.035761043
0.044439718
0.017729469
0.086196557
0.035334099
0.019129716
0.012871007
0.054861274
0.05047144
0.030790839
0.026659349
0.025177337
0.0139819
0.049897142
0.014126713
0.021712311
0.042888422
0.030910272
0.02041365
0.016484195
0.010471858
0.03535277
0.027922703
0.024806319
0.02796459
0.023956096
0.057644188
0.061623979
0.016691672
0.016005507
0.017037896
0.0081988471
0.031644639
0.025202762
0.036224186
0.032550678
0.026426651
0.032932255
0.0089697875
0.023442747
0.030735161
0.028326092
0.0096670268
0.015259026
0.01813003
0.022085549
0.083717838
0.02894238
0.059073724
0.030693926
0.069458701
0.023778269
""
0.043301556
0.026007598
0.038727853
0.0301219
0.018804332
0.040384229
0.035347685
0.025017578
0.012365324
0.039053448
0.022821756
0.0092016142
0.021169659
0.031137917
0.099741764
0.022126023
0.039334241
0.044309236
0.01291972
0.042662337
0.017692793
0.033260066
0.017112397
0.013621796
0.012763898
0.012714152
0.0035617012
0.0116686
0.0051458846
0.0054576881
0.015413842
0.017280653
0.033996746
0.059421413
0.027413229
0.070186019
0.049050499
0.016095677
0.024167739
0.042363994
0.027765319
0.0082620243
""
""
0.0053618783
0.012322548
0.040200934
