has_dad_white_female_mean_se
0.02700695
0.044436719
0.019234857
0.021831034
0.013564976
0.018553214
0.02644458
0.03112521
0.013868053
0.023707511
0.031603098
0.038540404
0.030932203
0.037452042
0.019639594
0.026375599
0.022048112
0.035575382
0.01542755
0.015282698
0.017429257
0.018414108
0.017190961
0.031463854
0.02022434
0.022545755
0.029970331
0.025794892
0.019703675
0.021994246
0.018690592
0.021302631
0.027654227
0.018789301
0.021850429
0.024114216
0.045862615
0.023005381
0.079673246
0.025486169
0.023409529
0.018429797
0.028786387
0.025335532
0.057205882
-0.0060239183
0.035516433
0.034660678
0.041871995
0.04482498
0.037775192
0.025007127
0.032272413
0.025112536
0.023759378
0.018107714
0.019940648
0.019013848
0.034317873
0.023130761
0.024568062
0.020483589
0.020140391
0.018082438
0.01747393
""
0.046691913
0.070926279
0.045361567
0.040374398
0.039790455
0.049000736
0.051674366
0.031801492
0.036213744
0.046108849
0.044195425
0.048412833
0.068691708
0.042187255
0.11145523
0.07435897
0.028850209
0.040124815
0.026838381
0.022181362
0.017319588
0.02767567
0.02396306
0.033209216
0.027819393
0.020613246
0.023062265
0.015820134
0.017254261
0.022877757
0.026338961
0.021501837
0.024878813
0.022858799
0.024221616
0.019665435
0.016464513
0.018156135
0.021101376
""
0.034572508
0.039208539
0.028089505
0.027738936
0.026805323
0.08025869
0.026574049
0.027827505
0.027887087
0.046826042
0.031607389
0.029710855
0.024325339
0.030345088
0.020299843
0.025951266
0.022078728
0.028246839
0.031713173
0.018333564
0.020952323
0.027322147
0.024684478
0.019338207
0.069741823
0.029894998
0.028845053
0.044428051
0.054889698
0.024499498
0.027084196
0.049483158
0.022429878
0.025755795
0.021605747
""
""
0.0317063
0.046349104
0.024176804
0.041008364
0.029144228
0.030703209
0.029753616
0.023815548
0.048809368
0.043340474
0.024242593
0.039762605
0.028099876
0.035869751
0.029541757
0.028252607
0.031478927
0.02898244
0.031853646
0.014020436
0.016578291
0.032807633
0.029970985
0.035126708
0.049496952
0.034292623
0.022170564
0.028486893
0.021922126
0.020759394
0.021645589
0.022301724
0.020702964
0.02393022
0.019721964
0.02244965
0.044784442
0.040797804
0.037836451
0.05289631
0.035494056
0.039467666
0.02659755
0.050707374
0.030493485
0.024035109
0.028248278
0.034827407
0.030864427
0.04652866
0.033361234
0.025294634
0.039861884
0.043056969
0.053232454
0.040058747
0.037415992
0.036396358
0.055924639
0.029458804
0.041382011
0.026639309
0.055811491
0.050452724
0.022557683
0.019474331
0.018501325
0.01731191
0.023842517
0.017898992
0.024459636
0.023488047
0.018168299
0.02066477
0.022275452
0.025396202
0.021889767
0.038017854
0.027480848
0.019301292
0.024070134
0.022146748
0.0094860476
0.029739432
0.030258883
0.034884192
0.026165131
0.029629242
0.037360523
0.029971709
0.025628449
0.020719744
0.025291706
0.036584035
0.030163709
0.028073497
0.022560798
0.033456903
0.033605475
0.045379844
""
""
0.043346081
0.02621088
0.037054207
0.046259925
""
""
0.055738516
""
0.026243398
0.024007723
0.031766187
0.023536224
0.024909809
0.024232948
0.026131647
0.023148391
0.032898631
0.035198506
0.023061583
0.030809473
0.018338066
0.026700579
0.027109914
0.017862394
0.023152597
0.035442118
0.016965391
0.023868145
0.02400987
0.023698948
0.016906163
0.024494288
0.015827781
0.034409072
0.023845149
0.024527315
0.039382566
0.027254364
0.027672522
0.024619473
0.022603841
0.047192004
0.035535943
0.029647447
0.026598614
0.075985231
0.033476662
0.027912749
""
0.02466725
0.035071339
0.030519728
0.056634631
0.049160797
0.031994969
0.059280176
0.021707514
0.03237104
0.040168121
0.052366901
0.052375205
0.029761788
0.02327767
0.02523811
0.03132594
0.020715652
0.016053198
0.017873973
0.017302087
0.025611505
0.02553268
0.025741193
0.040755298
0.026988622
0.023564871
0.023464741
0.051139466
0.032445606
0.025051577
0.023635609
0.026887437
0.023919655
0.023217279
0.025316089
0.025534092
0.028191803
0.025117915
0.042560492
0.028847026
0.034275919
0.022442337
0.026613144
0.046726525
0.020828012
0.022925816
0.034999952
0.035428282
""
0.066735364
""
0.042948928
0.0327061
0.079302885
0.046857715
0.036157962
""
0.056897797
0.034860011
0.028906841
0.062195953
0.02542131
0.031276204
0.02105283
0.019541247
0.01014895
0.024376644
0.03113135
0.026330328
0.025157137
0.070545211
0.035414532
0.021224653
0.020782948
0.02688556
0.029589321
0.051973183
""
0.0371788
0.032462254
0.068814322
0.038286697
0.02370657
0.022031976
0.020878501
0.019917227
0.028483441
0.017436124
0.032872487
0.023210501
0.022245891
0.024740094
0.024696235
0.021945171
0.026245108
0.018850854
0.036063638
0.085189924
0.06144952
""
""
""
0.10212117
""
""
""
0.094436139
0.080299839
0.054943297
0.045525741
0.084751718
""
0.050667882
0.03510784
0.078120306
0.05501445
""
""
""
""
""
""
""
0.060761526
0.091069065
0.093719229
0.056383751
""
""
""
""
""
0.049804203
0.028920714
0.051309627
0.060557473
0.063972726
0.034479171
""
""
0.059711393
""
0.028514938
0.066596173
