work_24_black_female_p75
0.90236217
0.8432287
""
0.89625752
0.92311436
0.93498999
0.91198051
0.96180046
0.80172479
0.90602607
0.92196029
0.9202165
""
0.84101439
0.92459035
""
""
0.91991109
""
0.90620565
0.91216689
0.91897219
0.93457991
0.92938918
0.93349165
0.94171309
0.92205423
0.91348571
0.91286415
0.88481802
0.91619867
0.95441234
0.92819494
0.91591728
0.91594064
0.90105176
0.91954577
0.89041191
0.87159032
0.90317434
0.91218263
0.91469491
0.90871358
0.95374209
0.86799252
0.86436087
0.89013827
0.87228984
0.91305679
0.9126842
0.91778576
0.89165789
0.91550803
0.93171453
0.84242749
0.90929526
0.91129655
0.84737748
0.81329191
0.88619679
0.89561003
0.91851693
0.86374855
0.90378881
0.70734763
0.89268267
""
0.89561248
0.90017635
0.70944834
0.83035386
0.86718535
0.85432708
0.93320948
0.90684986
0.85495794
0.90847009
0.96082425
0.87353826
0.90514833
0.88099641
0.90998077
1.0329703
0.93024743
0.91685116
0.92540699
0.88242871
0.90856999
0.91766721
0.96027964
0.89958769
1.0547258
0.9517284
0.9422822
1.1331005
""
0.94708604
0.92725378
0.9168418
0.91826046
0.91038537
0.90460408
0.90326154
0.93149424
0.91490275
0.9261077
0.91721213
0.91965872
0.89683694
0.88392025
0.91871154
0.90385956
0.92172253
0.84117913
0.92144781
0.89718735
0.90501064
0.87191761
0.88362521
0.96424043
0.87492007
0.89325458
0.87997615
0.90022182
0.91635925
0.91435254
0.88825715
0.90058976
0.88984436
0.9068017
0.89801496
0.95433795
0.9105776
1.0086393
0.91992998
0.84299701
0.90838438
0.90827352
0.87997627
0.92549103
0.87838578
0.94313759
0.98778516
0.86578989
0.90551674
0.9674173
0.88374043
0.90728062
0.83042216
0.90269083
0.90941423
0.90980077
0.89781946
0.85833859
0.91317511
0.91697115
0.82945442
0.90943247
0.88873285
0.71651393
0.85455561
""
0.93142498
0.90528435
0.82319182
0.90999609
""
""
""
0.8277216
0.86074853
0.89766133
0.67272478
0.86304551
0.87566042
""
0.88552392
0.87789041
0.83454615
""
""
""
0.90406656
1.0665437
0.88035154
0.93269038
0.91562682
""
0.92702836
""
0.96009129
0.89536411
0.93047291
""
0.89280397
0.96555209
0.87807417
0.89078194
0.89667422
0.83834416
0.92683387
0.91062766
0.97999924
0.93843907
0.88773996
0.87320369
0.91310561
0.81902224
0.88823873
0.88191837
0.87016129
0.9371475
""
1.0284077
0.90028256
0.9283545
0.88600385
0.90199602
0.88316023
0.85134333
0.89519805
1.0010279
0.85053998
0.85099602
0.90869212
0.86908334
0.88731509
0.78513914
0.89876205
0.88162059
0.92893809
0.92014503
""
0.93140084
""
0.85857588
""
0.88501096
""
0.97324437
0.89045966
0.93723357
0.95001805
0.91668159
0.87294894
0.92415458
0.93045223
0.90931171
1.0493525
0.87825203
0.91293746
0.9310261
0.87659979
""
0.90407699
0.67481601
0.84558588
0.88250637
0.86966038
0.89047903
0.88664418
0.94092309
0.90124273
0.91713572
0.90928251
0.8699525
0.91539544
0.89626038
0.887052
0.94116968
0.93553495
0.87195456
0.8487817
1.0529151
""
""
0.8633424
0.9367491
""
""
0.88640338
""
""
0.90812624
0.85497254
""
0.91522574
0.92182887
0.94030565
""
""
""
""
""
""
""
""
0.9268117
0.94392025
0.93941659
0.92884308
""
0.89572549
0.81639719
""
""
""
""
0.95358163
""
0.96389002
1.0243956
0.8900767
0.9540621
0.97568285
0.95776528
""
0.9148227
0.82925934
1.0176259
""
0.94458008
0.79528433
0.97775358
""
0.9560132
0.91611892
0.86137772
0.9884277
0.91083103
0.98031336
0.91646463
0.92966056
0.91921526
0.93475634
0.87945002
0.8986724
0.92089248
0.81243128
0.90392047
0.91803956
0.67128682
0.92500424
0.87232864
0.93140846
""
""
""
""
1.1010053
0.9362402
0.96034861
0.94079059
1.0500296
0.97860634
0.95956504
0.77806002
0.9404546
0.69324076
0.87742722
0.92930251
""
0.86036766
""
""
0.92300302
0.88088858
""
""
""
""
""
""
""
""
""
""
""
""
0.96099335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.96061623
""
""
""
""
""
""
""
""
""
0.88104439
0.87792289
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95807391
0.91170436
""
""
""
0.9751116
""
""
""
""
""
0.98848975
""
""
0.84476537
""
""
""
0.98532885
0.89901036
""
0.92747498
""
""
0.94042337
""
""
""
""
""
""
0.93855262
""
""
0.88210201
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95333338
0.90113389
""
""
""
""
0.92926562
""
""
""
""
""
""
0.90958369
""
""
0.86820281
0.93756443
0.9057489
0.67655969
0.96073413
0.93811852
0.91373557
0.94903314
0.96264654
0.89688486
1.0219028
0.96658421
""
""
0.91139668
""
0.97888029
""
1.005294
""
0.98813701
0.88883758
0.84842592
0.89410692
0.93091989
0.92750245
0.90885496
""
0.8754999
0.88415849
0.86913365
""
""
""
0.77032113
""
0.97751218
0.90388042
1.0076408
0.72460896
0.95086449
0.88710797
""
""
""
0.90000498
1.0840085
""
""
1.079704
""
""
""
0.85840291
0.94922644
0.92683733
0.91206867
0.96108687
0.90993804
0.88981122
1.0137523
""
0.98160064
1.1102548
""
""
""
""
""
0.85617113
0.90711355
0.91118139
0.88910162
0.89101344
0.9030894
0.89710575
0.94261438
0.88570637
""
""
""
0.87784034
""
1.0069265
0.84658825
1.0357685
0.93941826
""
""
0.89090639
""
""
0.8650617
1.0482836
""
0.90030724
0.93044639
0.92992288
0.93242925
0.90706587
0.87709594
0.92319059
0.93243843
0.8788206
0.90134054
0.77389282
0.52498072
