proginc_other_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042400703
""
""
""
""
""
""
""
0.034820352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025041707
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015313025
""
""
0.024397884
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00073371961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01040169
""
""
""
""
""
0.014383146
""
0.042588446
0.039819051
""
""
""
""
0.037569862
""
""
""
0.0060706139
""
0.0093017211
""
""
0.035110958
""
""
0.033490144
""
""
0.012076772
0.0028332898
""
0.021789311
0.016085828
""
0.014784768
0.01147103
0.019736437
0.020984035
""
0.010850449
0.037855696
0.011965644
-0.0060874745
0.024788804
""
""
0.028506104
0.029801212
0.027606079
""
""
""
0.066391058
""
0.016822888
0.025120571
""
0.051799417
""
0.027229618
""
""
""
0.07736811
""
""
""
""
""
""
""
""
""
0.010815855
""
""
""
""
0.018909497
""
""
""
""
""
""
""
""
0.015998252
""
""
""
""
-0.002316593
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024596358
0.016783392
""
""
0.039537106
0.028291807
""
""
""
0.059050746
""
0.03518508
""
""
""
""
0.0020732954
0.013290429
""
""
""
""
""
""
""
""
0.023396378
0.043005425
""
""
""
""
""
""
""
""
""
""
""
0.04501199
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021711377
""
""
0.014557285
""
0.024621034
""
0.0016684267
""
0.0030021465
""
""
""
""
""
""
0.042833742
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039756682
""
""
""
""
""
""
""
""
""
""
-0.0033162965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037007965
""
""
""
""
""
""
0.020252407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024283852
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02412439
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02547635
0.0067703812
0.025258755
0.021178968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011164347
""
""
""
""
""
0.00019014689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0025063432
""
""
""
-0.0098363329
""
""
""
