kfr_black_pooled_p1
0.2602722
0.18754283
0.22290182
0.067348503
0.27261937
0.24617076
0.18323173
0.14363685
0.22559252
0.27800009
0.25229773
0.27237892
0.19765611
""
0.25386393
0.35670304
0.25356844
0.20975572
0.40210694
0.21143056
0.15546705
0.23253299
0.19197565
0.34237605
""
0.21134402
""
0.27194601
0.33339649
""
0.33216336
0.19382124
""
0.21634239
""
""
""
""
""
0.3447665
0.24271926
""
0.11569961
0.27997515
0.28249851
0.29083547
0.21263404
0.12381681
0.26565367
0.19244605
0.26877013
0.20850618
0.51942056
0.14809731
0.17550953
0.27416748
""
""
""
""
""
""
""
""
""
0.31804922
0.25897744
0.27650961
0.20330133
0.27345103
0.23347251
0.33717918
0.22276889
0.27378866
0.27285999
0.31919557
0.36501089
0.23345996
0.2219249
0.25710517
0.25694805
0.26352197
0.30694675
0.26954582
0.22663686
0.16659376
0.24243829
0.25995418
0.32253924
""
0.1985255
0.23352627
0.32085809
0.20987488
0.24393174
0.18412448
""
0.29287779
0.26949909
0.26561701
0.27254015
""
0.27480906
""
0.26885995
""
0.22869818
0.22285955
0.27264509
0.25617835
0.21105318
0.32992736
0.24202479
0.3386218
0.26655912
""
""
""
0.36699891
0.22265907
0.31487256
0.25574747
0.28277472
""
""
0.4388724
0.22587878
0.24949063
0.27311823
0.29907727
0.27791569
0.22248028
0.33427829
0.31207326
0.38275784
0.37662506
0.27533239
0.48702055
0.34400097
0.21997309
0.26777542
0.37551448
0.26636553
0.2334408
0.20616028
""
0.18274602
""
0.2235443
0.19717202
""
""
""
0.27514061
0.2115511
0.29035929
""
""
""
0.25124842
0.22824247
0.21297751
0.37173057
0.27254239
0.21279156
0.16595109
0.15163337
0.18933921
""
0.31552392
0.21150488
0.2201702
0.26917869
0.27281225
0.17466424
0.091124088
0.35236964
0.31774694
0.25448981
0.25222212
0.39851502
0.23944397
0.13316198
0.25131106
0.19712414
0.23144236
0.23000363
""
0.24705037
0.29522386
0.22617091
0.26146427
0.2405996
""
""
""
""
0.24953508
""
""
0.16024123
0.21125266
0.24913812
0.28905952
0.1887307
0.43904337
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26361752
""
""
0.33705327
0.25891992
0.34452829
0.2853663
""
0.17082077
0.22141953
0.26013103
0.21327549
0.2721552
0.33559924
0.19840953
0.15700831
0.30589148
0.26335445
0.21227124
0.35619146
0.27671418
0.2575334
0.25018099
0.23037398
0.44245246
0.23863329
0.27555233
0.26970115
0.27755874
0.29191816
0.29388183
0.27112651
""
""
""
""
""
""
""
""
0.1764622
""
""
""
""
""
0.28402013
0.19384351
""
0.30416784
0.24298015
0.25871855
0.41797975
0.094035253
0.19696322
0.079209983
0.31391355
0.20101893
0.24464907
0.22929426
0.2726008
0.28266168
0.316912
0.3314715
0.24981858
0.22479261
0.3117021
0.21984892
0.19308172
0.29897535
0.25957999
0.21522601
""
""
0.19050668
0.27924919
0.29356855
0.19699261
0.27313542
""
0.26903954
0.24702764
0.28676325
0.26300871
0.15526228
0.34704691
0.14544539
0.31679994
""
""
""
""
""
0.27883092
""
""
""
""
""
0.23745391
""
""
0.27028289
0.22798525
""
0.32892874
0.41293806
""
0.25858793
""
""
""
""
""
0.18668382
""
0.25837389
0.31860417
0.31584817
""
0.29678026
0.21640399
0.27535364
0.27259555
0.22916435
0.26994479
0.27096498
0.24819423
0.26441911
0.2308574
0.21740671
0.20030616
0.20366482
0.21119593
0.17823337
0.14499296
0.23540297
0.35928315
0.18181652
0.21234575
0.3169207
0.27914962
0.19781955
0.24146751
0.26346961
0.21846755
0.20973712
0.2603738
0.18947308
0.20933785
0.21853921
0.25835335
0.3171722
0.26686731
0.2095333
0.33425871
0.21652812
""
""
0.26663888
""
""
0.29049426
0.32258177
""
""
""
""
0.24383456
