lpov_nbh_black_female_n
99.0
375.0
169.0
120.0
344.0
243.0
88.0
812.0
193.0
1621.0
136.0
123.0
1619.0
""
435.0
131.0
285.0
111.0
110.0
367.0
81.0
574.0
254.0
51.0
243.0
""
4806.0
918.0
110.0
94.0
521.0
488.0
""
92.0
75.0
234.0
113.0
287.0
40.0
""
208.0
5726.0
1000.0
31.0
311.0
140.0
1049.0
132.0
114.0
677.0
154.0
54.0
154.0
110.0
158.0
295.0
815.0
591.0
374.0
""
117.0
1012.0
204.0
214.0
""
399.0
124.0
457.0
545.0
198.0
525.0
297.0
54.0
38.0
21.0
178.0
70.0
227.0
161.0
359.0
27.0
1658.0
""
28.0
103.0
""
25.0
""
""
""
""
""
""
27.0
""
""
""
36.0
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
130.0
163.0
24.0
38.0
""
""
""
""
""
1005.0
""
""
""
32.0
45.0
58257.0
""
""
109.0
""
""
2122.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
291.0
""
135.0
""
""
""
1571.0
918.0
98.0
125.0
2532.0
54.0
""
29.0
21.0
22.0
25.0
120.0
490.0
880.0
29.0
1097.0
92.0
""
""
48.0
""
""
""
""
72.0
""
24.0
1612.0
30.0
""
""
""
120.0
""
67.0
""
588.0
4047.0
41.0
1057.0
""
""
""
""
244.0
36.0
""
449.0
""
""
""
""
""
44.0
3437.0
69.0
1622.0
""
""
2149.0
74.0
""
""
21.0
""
""
""
433.0
""
""
""
""
24.0
""
""
423.0
""
581.0
23.0
205.0
""
""
""
48.0
315.0
""
232.0
40.0
""
132.0
26.0
298.0
""
""
""
""
""
""
48.0
23.0
43.0
""
6540.0
579.0
""
544.0
10158.0
""
""
51.0
94.0
""
""
""
""
""
""
""
""
""
""
149.0
25.0
""
22.0
""
""
""
1684.0
""
26.0
""
""
""
""
""
150.0
""
""
808.0
""
301.0
""
""
43.0
""
184.0
""
""
""
""
""
""
""
""
""
535.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
68.0
""
25.0
""
""
""
94.0
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
183.0
""
""
""
47.0
244.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
902.0
62.0
""
""
""
645.0
""
""
55.0
""
""
""
""
""
""
""
""
54.0
""
""
134.0
""
""
""
""
44.0
""
""
24.0
""
47.0
""
""
""
""
""
""
""
""
""
65.0
28.0
""
""
""
204.0
""
""
""
""
40.0
34.0
""
543.0
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
934.0
""
""
""
50.0
""
471.0
""
""
""
39.0
""
""
""
""
25.0
""
149.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
359.0
""
""
""
108.0
""
2143.0
83.0
745.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
2700.0
""
""
26.0
""
74.0
""
""
98.0
79.0
37.0
109.0
""
""
22.0
25.0
""
47.0
35.0
87.0
""
""
""
""
922.0
89.0
""
""
""
""
233.0
""
""
""
1742.0
""
""
216.0
102.0
""
""
""
100.0
""
""
""
""
985.0
21.0
""
50.0
178.0
21.0
""
169.0
""
6595.0
66.0
""
382.0
""
""
32.0
22.0
""
""
""
""
""
""
""
108.0
""
402.0
""
""
126.0
""
75.0
""
""
70.0
178.0
""
44.0
""
""
27.0
""
37.0
106.0
""
""
78.0
""
""
""
28.0
""
""
32.0
""
""
""
""
143.0
129.0
92.0
""
67.0
52.0
52.0
""
58.0
399.0
40.0
""
32.0
""
""
88.0
588.0
147.0
929.0
352.0
437.0
254.0
294.0
1484.0
6576.0
2440.0
62.0
""
131.0
356.0
362.0
552.0
8804.0
356.0
335.0
423.0
385.0
124.0
1210.0
748.0
238.0
7133.0
307.0
2563.0
721.0
51.0
729.0
213.0
427.0
787.0
770.0
16425.0
2985.0
249.0
466.0
2293.0
169.0
436.0
180.0
299.0
617.0
327.0
462.0
1217.0
1536.0
861.0
945.0
1185.0
1314.0
116.0
1096.0
312.0
402.0
853.0
756.0
674.0
544.0
62.0
126.0
214.0
42.0
""
124.0
""
""
20.0
""
""
""
30.0
""
26.0
""
""
""
62.0
72.0
3645.0
9211.0
451.0
245.0
211.0
225.0
1848.0
417.0
655.0
""
1427.0
1958.0
120.0
7100.0
26349.0
178.0
487.0
313.0
247.0
342.0
1127.0
453.0
20245.0
155.0
111.0
561.0
""
686.0
33.0
1452.0
110.0
2208.0
""
1203.0
1205.0
6358.0
874.0
""
""
105.0
""
""
""
""
""
76.0
""
1545.0
""
707.0
159.0
""
""
""
""
44.0
""
""
""
473.0
""
4366.0
""
""
30.0
""
""
""
""
1564.0
24.0
""
""
31.0
490.0
1117.0
""
2508.0
""
22.0
39.0
""
82.0
51.0
""
""
1803.0
""
""
""
44.0
""
68.0
""
196.0
20.0
""
1122.0
32.0
6572.0
""
""
""
""
""
""
159.0
""
""
1882.0
206.0
118.0
""
""
23.0
31.0
257.0
1758.0
33197.0
""
""
411.0
""
""
21.0
""
31.0
""
""
52.0
""
""
""
""
""
""
""
""
679.0
""
""
""
""
""
""
""
4916.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
140.0
""
""
""
""
""
""
2014.0
""
""
""
30.0
""
""
68.0
61.0
25.0
""
71.0
21.0
""
""
""
""
""
""
""
225.0
""
""
26.0
34.0
""
996.0
207.0
258.0
376.0
166.0
1021.0
119.0
161.0
427.0
166.0
381.0
320.0
676.0
1173.0
823.0
282.0
998.0
1424.0
169.0
91.0
81.0
550.0
169.0
2440.0
8390.0
688.0
516.0
45.0
72.0
1777.0
413.0
318.0
378.0
962.0
260.0
410.0
377.0
1662.0
207.0
383.0
926.0
1351.0
581.0
1344.0
1632.0
474.0
844.0
628.0
308.0
292.0
319.0
451.0
773.0
768.0
370.0
99.0
1107.0
239.0
173.0
282.0
1131.0
543.0
232.0
398.0
161.0
124.0
1206.0
349.0
400.0
194.0
30.0
257.0
198.0
364.0
1313.0
2535.0
419.0
88.0
179.0
495.0
242.0
844.0
""
""
""
82.0
""
""
""
""
""
629.0
155.0
127.0
""
108.0
""
260.0
""
""
166.0
""
21.0
""
""
426.0
29.0
264.0
62.0
""
""
""
""
""
""
""
183.0
56.0
""
""
243.0
""
""
21.0
""
""
29.0
""
""
7862.0
100.0
108.0
145.0
""
""
37.0
""
""
42.0
""
""
""
""
""
""
88.0
""
""
181.0
""
25.0
""
""
134.0
38.0
""
""
""
""
294.0
""
71.0
32.0
36.0
250.0
""
401.0
""
""
79.0
""
""
""
633.0
""
""
21.0
12084.0
67.0
""
""
272.0
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
10594.0
""
""
""
""
""
""
73.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2814.0
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
344.0
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
492.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
6131.0
""
""
""
""
""
""
""
23.0
""
25.0
""
""
424.0
""
22.0
""
""
""
""
""
231.0
40.0
143.0
45.0
""
1996.0
2055.0
3582.0
4706.0
281.0
1187.0
14123.0
1339.0
3319.0
78.0
3300.0
3527.0
2430.0
706.0
872.0
2703.0
445.0
1367.0
109.0
5467.0
136.0
792.0
""
58.0
""
""
228.0
""
139.0
48.0
""
""
""
""
140.0
""
""
""
""
""
159.0
""
""
20.0
91.0
44.0
""
37.0
""
""
""
""
""
32.0
1243.0
""
17680.0
301.0
47.0
93.0
107.0
183.0
""
41.0
77.0
28.0
22.0
1078.0
4076.0
""
""
29.0
61.0
36.0
""
31.0
362.0
37057.0
""
40.0
29.0
4324.0
""
7020.0
8620.0
655.0
449.0
1935.0
110.0
1289.0
104.0
43.0
25.0
74.0
19545.0
335.0
1951.0
1593.0
33.0
170.0
421.0
""
""
27.0
84.0
4887.0
219.0
21.0
135.0
315.0
32.0
""
173.0
5575.0
""
""
1060.0
62.0
""
466.0
""
""
609.0
549.0
453.0
449.0
700.0
217.0
933.0
195.0
69.0
212.0
329.0
553.0
341.0
""
258.0
""
1009.0
720.0
1265.0
6280.0
51.0
27.0
724.0
112.0
552.0
3819.0
1864.0
3378.0
580.0
1360.0
164.0
""
636.0
385.0
5366.0
1272.0
878.0
36.0
150.0
590.0
721.0
50.0
842.0
""
940.0
153.0
551.0
1268.0
225.0
54.0
""
""
474.0
9584.0
""
165.0
445.0
1632.0
1409.0
459.0
1652.0
655.0
95.0
724.0
402.0
179.0
420.0
1995.0
28.0
374.0
654.0
1250.0
846.0
1027.0
264.0
786.0
691.0
269.0
97.0
162.0
""
43.0
63.0
884.0
925.0
5702.0
408.0
327.0
""
1859.0
114.0
1233.0
48.0
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
""
""
711.0
26.0
164.0
54.0
""
58.0
30.0
1191.0
""
54.0
741.0
124.0
55.0
77.0
24.0
30.0
15653.0
""
78.0
197.0
409.0
256.0
28.0
8992.0
""
25.0
84.0
493.0
37.0
9179.0
69.0
""
28.0
""
39.0
""
""
40.0
""
211.0
27.0
339.0
61.0
214.0
45.0
1160.0
3595.0
51.0
1898.0
119.0
100.0
""
""
128.0
""
5313.0
20.0
""
171.0
""
21.0
""
""
22.0
""
277.0
""
""
501.0
118.0
113.0
87.0
62.0
46.0
1359.0
3442.0
949.0
49.0
""
""
""
182.0
41.0
106.0
""
105.0
""
""
""
""
""
""
27.0
""
34.0
125.0
224.0
23.0
82.0
""
460.0
""
1405.0
""
23.0
120.0
38.0
""
""
""
142.0
45.0
94.0
""
""
""
""
""
25.0
178.0
""
""
79.0
""
32.0
""
44.0
44.0
119.0
""
""
160.0
36.0
""
""
""
""
491.0
""
""
32.0
5510.0
268.0
391.0
""
""
108.0
52.0
52.0
87.0
""
""
41.0
89.0
35.0
71.0
""
48.0
3463.0
144.0
93.0
""
""
""
""
38.0
150.0
""
""
""
""
""
""
""
""
""
""
""
53.0
""
24.0
""
""
145.0
""
23.0
""
111.0
""
1925.0
""
""
""
25.0
""
""
""
304.0
""
""
78.0
6290.0
36.0
532.0
""
631.0
59.0
""
1247.0
87.0
170.0
""
21.0
62.0
1208.0
""
""
""
29.0
62.0
243.0
2042.0
4123.0
""
749.0
186.0
""
189.0
""
""
23.0
48.0
""
""
138.0
732.0
152.0
87.0
613.0
178.0
268.0
""
296.0
""
548.0
2741.0
""
452.0
37.0
""
25970.0
77.0
""
46.0
""
20.0
""
""
""
""
27.0
""
285.0
""
374.0
""
757.0
25.0
108.0
182.0
1611.0
66.0
361.0
1836.0
356.0
1376.0
476.0
474.0
1289.0
2229.0
384.0
5959.0
561.0
715.0
693.0
850.0
745.0
1406.0
653.0
1670.0
495.0
681.0
2726.0
1177.0
3517.0
1074.0
395.0
1610.0
417.0
846.0
841.0
766.0
690.0
1772.0
187.0
1099.0
753.0
600.0
252.0
2443.0
379.0
7539.0
344.0
2439.0
2572.0
451.0
1278.0
1749.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
119.0
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
188.0
176.0
""
""
164.0
167.0
""
""
149.0
36.0
30.0
88.0
""
""
26.0
112.0
106.0
""
7157.0
""
""
127.0
310.0
630.0
""
105.0
546.0
144.0
""
70.0
""
121.0
3047.0
""
490.0
46.0
55.0
602.0
87.0
137.0
32.0
""
25.0
""
40.0
""
1555.0
60.0
386.0
41.0
""
125.0
21.0
101.0
78.0
""
1663.0
68.0
97.0
613.0
""
37.0
1605.0
""
""
233.0
""
""
""
""
50.0
30.0
81.0
267.0
1011.0
""
""
22.0
22164.0
20.0
""
183.0
508.0
561.0
21.0
""
""
""
66.0
208.0
""
115.0
""
464.0
301.0
333.0
""
687.0
27.0
""
""
""
154.0
""
""
255.0
""
48.0
3204.0
5370.0
""
""
""
1185.0
1093.0
934.0
""
""
""
93.0
128.0
26.0
126.0
37.0
""
85.0
112.0
""
280.0
23.0
104.0
347.0
22.0
""
""
""
20.0
1826.0
""
181.0
80.0
""
""
71.0
987.0
""
""
""
""
""
""
23921.0
46.0
23.0
""
1559.0
120.0
""
""
""
""
22.0
334.0
""
610.0
1538.0
""
177.0
88.0
84.0
""
""
""
5577.0
27.0
130.0
""
25.0
2354.0
20.0
""
""
""
60.0
44.0
388.0
1214.0
192.0
338.0
130.0
""
""
""
""
164.0
32197.0
837.0
""
""
153.0
""
253.0
112.0
122.0
56.0
""
143.0
253.0
99.0
""
413.0
39.0
""
""
64.0
338.0
""
4337.0
""
""
167.0
43.0
""
516.0
""
""
""
36.0
""
""
""
39.0
""
395.0
51.0
58.0
""
80.0
79.0
36.0
336.0
208.0
""
""
""
""
1117.0
""
""
1877.0
""
87.0
139.0
""
""
246.0
""
""
""
515.0
127.0
""
""
""
723.0
""
124.0
""
447.0
412.0
152.0
42.0
750.0
""
""
407.0
51.0
206.0
68.0
""
""
168.0
598.0
""
""
148.0
""
""
146.0
""
25.0
""
192.0
157.0
""
477.0
33.0
124.0
111.0
121.0
""
""
32.0
""
203.0
""
1815.0
""
""
""
""
""
""
25.0
10758.0
573.0
""
24.0
""
172.0
291.0
3837.0
54.0
118.0
204.0
""
""
54.0
82.0
266.0
357.0
230.0
""
281.0
30.0
345.0
""
738.0
68.0
""
928.0
23.0
""
26.0
105.0
""
""
""
""
""
""
""
""
""
171.0
""
""
""
""
""
""
""
""
""
""
""
368.0
""
""
""
""
""
""
68.0
""
""
""
163.0
""
""
""
79.0
""
""
""
""
""
""
""
""
""
""
295.0
433.0
42.0
150.0
239.0
117.0
1008.0
84.0
""
243.0
""
47.0
403.0
""
153.0
343.0
317.0
""
206.0
126.0
3127.0
44.0
""
272.0
166.0
""
464.0
102.0
5389.0
224.0
""
155.0
180.0
121.0
""
134.0
193.0
""
49.0
292.0
593.0
439.0
4025.0
518.0
""
506.0
424.0
78.0
168.0
149.0
90.0
""
579.0
243.0
141.0
73.0
""
524.0
64.0
108.0
98.0
112.0
118.0
86.0
270.0
202.0
23.0
43.0
708.0
118.0
312.0
798.0
3601.0
75.0
""
73.0
205.0
32.0
70.0
""
""
30.0
""
348.0
804.0
851.0
192.0
211.0
38.0
106.0
35.0
194.0
""
34.0
677.0
1951.0
62.0
""
501.0
4069.0
89.0
41.0
1137.0
221.0
111.0
30.0
266.0
295.0
32.0
3768.0
78.0
534.0
39.0
1005.0
274.0
76.0
375.0
4123.0
5913.0
""
1548.0
""
3329.0
44.0
6050.0
1118.0
107.0
151.0
1740.0
5291.0
123.0
138.0
162.0
""
""
102.0
""
21.0
349.0
""
24.0
""
""
81.0
""
49.0
""
95.0
""
4219.0
323.0
""
""
24.0
""
23.0
""
""
""
2872.0
""
33.0
""
587.0
303.0
""
317.0
""
34.0
57.0
""
142.0
""
222.0
""
""
""
172.0
""
""
""
86.0
""
""
48.0
""
59.0
""
56.0
""
111.0
621.0
""
""
25.0
46.0
77.0
""
""
162.0
47.0
44.0
63.0
""
""
""
84.0
""
""
""
""
40.0
255.0
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
146.0
""
""
""
""
""
20.0
""
878.0
22.0
""
""
""
35.0
""
32.0
""
""
""
""
""
""
""
""
""
520.0
""
60.0
""
""
""
28.0
24.0
""
""
""
11216.0
24.0
""
""
67.0
54.0
""
""
""
22.0
""
1181.0
""
500.0
""
""
""
""
""
39.0
""
""
""
""
33.0
""
39.0
221.0
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
134.0
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
