jail_black_pooled_n
813.0
1133.0
892.0
239.0
47.0
550.0
784.0
2165.0
1224.0
92.0
296.0
463.0
926.0
111.0
63.0
668.0
686.0
465.0
225.0
389.0
217.0
77.0
1004.0
2373.0
69.0
1042.0
800.0
1267.0
159.0
88.0
199.0
661.0
693.0
511.0
1950.0
125.0
20481.0
82.0
683.0
396.0
1833.0
674.0
756.0
1281.0
4741.0
839.0
46.0
103.0
10571.0
507.0
9162.0
1122.0
550.0
693.0
803.0
329.0
1659.0
288.0
860.0
635.0
2008.0
807.0
3813.0
276.0
297.0
582.0
""
""
""
1406.0
""
""
""
""
578.0
""
""
29.0
""
""
21.0
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
631.0
114.0
""
22.0
""
""
8734.0
136.0
59.0
1918.0
321.0
""
81.0
262.0
529.0
411.0
""
97.0
""
261.0
70.0
""
669.0
435.0
""
""
54.0
563.0
209.0
515.0
96.0
2053.0
375.0
229.0
663.0
415.0
543.0
""
""
593.0
39.0
20.0
539.0
296.0
270.0
85.0
""
223.0
3626.0
26.0
159.0
""
464.0
215.0
196.0
""
404.0
""
""
927.0
1620.0
324.0
""
241.0
""
944.0
""
1179.0
27.0
148.0
""
133.0
54.0
10263.0
""
1053.0
223.0
""
""
719.0
59.0
""
""
1205.0
""
234.0
192.0
194.0
29.0
13846.0
""
""
197.0
""
""
7017.0
""
100.0
2718.0
""
63.0
184.0
""
2519.0
476.0
37.0
22.0
54641.0
286.0
387.0
""
51.0
739.0
""
""
960.0
139.0
33.0
3918.0
261.0
""
8027.0
8604.0
51.0
12975.0
10537.0
3669.0
2937.0
234.0
2410.0
690.0
3979.0
184.0
97.0
""
39.0
4997.0
496.0
1011.0
168.0
38.0
""
432.0
""
1343.0
311.0
213.0
1409.0
""
3988.0
""
""
""
205.0
50.0
""
""
""
""
""
""
""
""
5138.0
""
231.0
""
25.0
3512.0
30.0
""
""
""
""
""
""
""
557.0
""
""
""
""
164.0
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
184.0
""
""
""
""
""
""
""
""
""
""
107.0
""
6553.0
6844.0
180.0
539.0
5983.0
1017.0
234.0
143.0
2215.0
7871.0
1785.0
24761.0
3086.0
172.0
1490.0
239.0
3594.0
29644.0
90.0
670.0
256.0
1256.0
1044.0
735.0
253.0
43.0
16902.0
5097.0
347.0
72.0
2042.0
31.0
38.0
126.0
191.0
78.0
277.0
602.0
674.0
12031.0
39.0
857.0
745.0
399.0
23.0
1718.0
2697.0
4668.0
257.0
49.0
426.0
2051.0
2240.0
522.0
38482.0
347.0
375.0
1564.0
182.0
14325.0
1611.0
14260.0
906.0
6358.0
5857.0
918.0
714.0
3301.0
527.0
1347.0
3584.0
318.0
297.0
252.0
127.0
3333.0
195.0
191.0
179.0
265.0
65.0
139.0
67.0
1281.0
49.0
387.0
607.0
533.0
153.0
5550.0
186.0
32.0
521.0
260.0
952.0
912.0
448.0
79.0
635.0
170.0
1156.0
80.0
120.0
7638.0
839.0
144.0
444.0
2237.0
124.0
12303.0
152.0
8792.0
647.0
781.0
1267.0
358.0
1514.0
194.0
741.0
""
""
685.0
32100.0
325.0
392.0
4866.0
2173.0
357.0
""
358.0
492.0
484.0
205.0
""
1369.0
919.0
114.0
120.0
27797.0
""
21.0
1629.0
145.0
474.0
528.0
7588.0
58.0
874.0
484.0
121.0
362.0
325.0
111.0
2684.0
2793.0
264.0
265.0
234.0
156.0
591.0
232.0
196.0
539.0
399.0
134.0
1267.0
295.0
2516.0
219.0
162.0
2560.0
29.0
678.0
188.0
461.0
160.0
172.0
577.0
105.0
883.0
433.0
87.0
339.0
""
7213.0
1520.0
203.0
142.0
789.0
805.0
""
141.0
121.0
377.0
197.0
448.0
59.0
""
320.0
9056.0
1527.0
47.0
506.0
211.0
1623.0
209.0
180.0
1104.0
247.0
91.0
237.0
173.0
252.0
432.0
1280.0
928.0
542.0
""
179.0
1583.0
299.0
323.0
""
623.0
207.0
700.0
816.0
302.0
831.0
454.0
94.0
58.0
21.0
282.0
97.0
370.0
246.0
597.0
58.0
2682.0
23.0
59.0
171.0
""
39.0
""
""
""
""
""
""
46.0
""
""
""
73.0
""
""
""
""
""
94.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
209.0
283.0
44.0
67.0
""
""
""
20.0
""
1576.0
""
""
""
43.0
78.0
90017.0
""
""
205.0
""
""
3420.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
70.0
""
466.0
""
211.0
""
""
""
2482.0
1487.0
178.0
197.0
3954.0
104.0
""
52.0
40.0
40.0
56.0
225.0
796.0
1478.0
49.0
1703.0
151.0
""
""
74.0
""
""
""
""
146.0
""
42.0
2447.0
42.0
""
""
""
172.0
""
97.0
""
917.0
6447.0
72.0
1649.0
""
""
""
""
403.0
67.0
""
711.0
""
36.0
""
""
""
85.0
5453.0
115.0
2566.0
""
""
3458.0
130.0
""
""
33.0
""
""
33.0
662.0
""
20.0
""
20.0
40.0
""
23.0
658.0
""
965.0
43.0
319.0
""
""
""
67.0
510.0
""
381.0
56.0
21.0
187.0
45.0
480.0
""
22.0
""
""
30.0
24.0
84.0
45.0
69.0
""
10252.0
913.0
26.0
895.0
16173.0
27.0
""
79.0
174.0
32.0
""
""
22.0
""
22.0
""
""
""
""
275.0
40.0
""
37.0
""
""
""
2652.0
""
44.0
""
20.0
""
""
""
242.0
""
""
1225.0
""
459.0
""
""
93.0
""
301.0
""
""
""
""
""
""
""
""
""
872.0
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
96.0
""
51.0
""
""
""
156.0
""
68.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
307.0
""
""
""
77.0
421.0
""
""
""
""
""
""
35.0
""
""
""
""
""
40.0
""
""
""
""
""
""
1474.0
91.0
""
""
""
940.0
""
""
93.0
""
""
""
""
30.0
""
""
""
86.0
""
""
213.0
""
""
26.0
""
81.0
""
26.0
47.0
""
71.0
""
""
""
""
""
""
""
""
""
97.0
49.0
""
""
""
332.0
""
""
""
""
57.0
52.0
34.0
832.0
""
""
""
""
""
""
""
""
56.0
""
""
""
""
""
1545.0
""
""
""
91.0
""
732.0
""
""
""
70.0
""
""
""
""
38.0
""
223.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
113.0
""
21.0
527.0
""
""
""
176.0
""
3381.0
114.0
1267.0
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
4370.0
26.0
24.0
34.0
""
114.0
""
26.0
173.0
129.0
66.0
162.0
""
""
30.0
45.0
""
67.0
73.0
131.0
""
""
""
""
1423.0
145.0
""
""
""
""
397.0
""
""
""
2754.0
""
""
331.0
163.0
""
32.0
""
155.0
""
""
""
""
1472.0
36.0
36.0
81.0
274.0
41.0
31.0
260.0
""
10173.0
119.0
""
588.0
""
""
47.0
44.0
""
""
""
""
""
34.0
""
169.0
""
639.0
""
""
213.0
""
111.0
""
""
125.0
282.0
""
69.0
""
""
52.0
""
67.0
167.0
""
23.0
121.0
""
""
""
43.0
""
""
57.0
""
""
""
""
224.0
205.0
137.0
""
102.0
80.0
90.0
""
87.0
635.0
64.0
""
50.0
""
""
144.0
830.0
205.0
1434.0
513.0
672.0
395.0
460.0
2367.0
10248.0
3899.0
87.0
25.0
215.0
531.0
570.0
821.0
14044.0
516.0
543.0
605.0
561.0
185.0
1866.0
1118.0
399.0
11215.0
490.0
3919.0
1133.0
78.0
1120.0
342.0
669.0
1279.0
1144.0
25521.0
4607.0
390.0
683.0
3617.0
233.0
638.0
269.0
424.0
928.0
505.0
733.0
1978.0
2224.0
1352.0
1435.0
1858.0
2068.0
157.0
1671.0
492.0
620.0
1385.0
1194.0
1099.0
809.0
104.0
190.0
322.0
72.0
27.0
215.0
""
""
34.0
""
""
""
63.0
""
40.0
""
""
""
95.0
130.0
5811.0
14474.0
729.0
408.0
336.0
351.0
3005.0
651.0
1051.0
""
2250.0
3285.0
196.0
11470.0
42068.0
274.0
796.0
469.0
417.0
560.0
1666.0
683.0
31461.0
271.0
184.0
926.0
""
1129.0
60.0
2278.0
185.0
3694.0
""
2051.0
1875.0
9858.0
1446.0
""
""
172.0
""
""
""
""
25.0
128.0
""
2365.0
32.0
1138.0
294.0
""
""
""
""
75.0
""
""
""
783.0
""
6981.0
""
""
48.0
""
29.0
""
""
2557.0
40.0
24.0
""
53.0
792.0
1787.0
""
4062.0
""
38.0
69.0
""
129.0
77.0
""
""
2862.0
22.0
39.0
24.0
72.0
""
122.0
""
298.0
35.0
""
1774.0
61.0
10549.0
""
""
""
""
""
""
265.0
""
""
3051.0
332.0
180.0
""
""
39.0
59.0
416.0
2835.0
51799.0
""
""
655.0
""
""
33.0
""
55.0
""
""
77.0
""
""
30.0
28.0
""
""
""
""
1075.0
""
""
""
""
""
35.0
""
7934.0
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
37.0
""
29.0
23.0
""
270.0
22.0
""
""
""
""
""
3243.0
""
""
""
44.0
""
""
137.0
99.0
44.0
""
127.0
31.0
""
""
""
""
""
""
""
409.0
""
""
40.0
51.0
""
1587.0
341.0
399.0
606.0
251.0
1597.0
175.0
259.0
695.0
243.0
593.0
494.0
1082.0
1830.0
1294.0
407.0
1558.0
2147.0
248.0
141.0
118.0
826.0
265.0
3715.0
13326.0
1036.0
733.0
62.0
115.0
2780.0
618.0
493.0
598.0
1530.0
407.0
659.0
559.0
2548.0
333.0
610.0
1488.0
2092.0
914.0
2252.0
2602.0
794.0
1356.0
1044.0
465.0
481.0
507.0
688.0
1236.0
1188.0
570.0
153.0
1726.0
364.0
279.0
402.0
1734.0
826.0
352.0
640.0
253.0
204.0
1851.0
520.0
646.0
300.0
57.0
389.0
334.0
647.0
2010.0
3906.0
663.0
169.0
293.0
780.0
357.0
1325.0
22.0
23.0
""
123.0
""
""
""
""
""
1004.0
281.0
179.0
""
176.0
20.0
411.0
21.0
""
254.0
""
34.0
28.0
""
689.0
33.0
433.0
93.0
""
""
""
""
""
""
""
264.0
98.0
""
""
410.0
""
""
31.0
""
""
44.0
""
21.0
12377.0
156.0
192.0
226.0
""
31.0
77.0
""
""
73.0
""
27.0
""
32.0
""
""
129.0
""
""
266.0
""
41.0
21.0
""
227.0
52.0
""
""
""
""
464.0
""
128.0
44.0
64.0
378.0
""
637.0
""
""
125.0
28.0
""
""
1027.0
""
""
40.0
18945.0
105.0
""
""
435.0
""
""
""
""
""
27.0
""
""
45.0
""
""
""
""
""
16218.0
""
""
""
""
""
""
127.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
4380.0
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
576.0
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
774.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
9341.0
""
20.0
""
""
""
""
""
35.0
""
33.0
""
""
710.0
""
41.0
33.0
