somecoll_other_male_p75_se
0.16716015
""
""
0.12056283
0.12568966
""
0.064066276
""
""
""
""
0.053458542
""
""
""
""
""
0.11240641
""
""
0.13670655
0.068822891
0.16738945
""
0.047617424
""
""
0.062053245
0.053978097
""
""
""
0.05916376
0.050040565
""
0.074514106
""
""
""
""
""
""
""
""
""
""
0.045766998
""
0.088324763
""
0.11911862
0.14099272
""
""
""
0.071961835
""
""
""
""
""
0.080433644
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048494119
""
""
""
""
0.070652246
""
""
0.11037856
0.060567189
""
""
""
""
0.089251302
""
""
""
0.21333423
0.033278059
0.15852407
0.10748839
0.035030983
0.049385779
0.17839493
0.079188541
0.060803138
0.14304696
0.064005911
""
0.17704003
""
""
0.066608287
""
0.100998
0.093665875
0.07137952
""
""
""
""
""
""
""
""
0.078745589
0.08640825
""
""
""
0.028822128
""
""
""
""
""
0.12092463
0.14062537
""
""
0.083607659
0.1392251
""
""
""
""
0.11744375
""
""
""
""
0.093602806
""
""
0.048439261
0.084256135
""
0.1519966
""
""
""
""
0.1009156
0.032275926
""
0.018875141
0.14656414
""
""
0.15222257
0.022479657
0.070326254
""
0.064783104
""
""
0.09954723
0.052115038
""
""
""
""
0.041829616
""
""
0.052299794
""
""
0.083083332
""
""
0.1610101
0.058463112
""
""
""
""
0.15594882
0.058627762
""
0.066190511
0.14985558
""
""
0.080537006
0.064855091
0.045820694
""
""
0.12295936
""
0.12848264
""
""
0.068015359
0.068667375
0.10788079
0.035897758
""
""
""
""
""
""
0.053722173
0.17388478
""
0.093955979
0.039056133
0.07148914
0.073653944
0.12262842
""
""
""
""
""
""
""
""
""
""
""
0.070098422
""
""
""
0.067984954
""
0.077717535
0.051479775
0.11220046
0.081887476
""
0.17938334
""
""
0.051298894
""
0.09094163
""
0.088491887
0.071624026
0.045590166
0.056909215
0.014356809
0.06065347
0.020394055
0.026308972
0.098971061
0.13048609
""
""
0.095287465
""
""
0.096046269
0.14870466
""
0.12339029
0.052503582
""
""
0.027043726
0.057781883
""
0.073291443
0.02960768
""
""
""
""
""
""
""
""
""
""
""
0.12319111
0.028101554
""
""
""
""
""
""
""
""
""
""
""
""
0.14360999
0.07183107
0.17030439
""
0.12475828
0.21594968
""
""
0.081610739
""
""
""
""
0.10435745
""
""
0.19987667
""
0.10235477
0.12844175
0.052400772
""
0.019504873
0.070710219
0.10808334
""
0.043738302
""
""
0.12810679
0.091597892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12069687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1320609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058621399
""
""
""
0.15940522
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10905517
""
0.12939395
""
""
0.048624352
""
""
""
""
""
""
0.037966866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11160631
0.027061677
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080169968
0.06157757
0.054681268
""
""
""
""
0.10287292
""
0.045679543
""
""
""
""
0.13198264
""
0.17492993
""
0.15730712
""
""
0.054594737
0.0555996
0.12909505
0.19668159
0.036148939
0.1964097
""
0.21968754
0.052252412
""
""
""
""
""
""
""
0.12426003
""
""
0.0993817
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050141376
""
0.036455899
""
""
""
0.10597354
""
""
""
""
""
""
0.097900592
0.048176091
""
0.10147081
0.026358498
0.17783217
""
""
""
""
""
""
""
""
""
""
""
0.12788263
""
""
""
""
""
""
""
""
0.090642877
""
0.11106357
0.042263947
0.032196671
""
""
""
0.17449549
0.094329506
""
""
0.1343274
""
0.14627197
0.033280134
0.16487414
0.15207358
""
0.14472519
""
0.047544032
""
""
""
""
""
""
""
""
""
""
""
""
0.1115398
""
""
0.17881007
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11350278
""
""
""
""
""
0.013923567
0.069737442
0.048716478
""
""
""
""
""
0.046379216
""
0.035001524
""
0.048684694
0.13663971
""
""
0.12606421
""
""
0.042868618
""
""
0.057870369
""
""
""
""
""
""
""
0.058545701
0.041632079
""
0.11873277
""
""
""
""
""
""
0.15948363
""
""
0.10860135
0.11520128
0.089871712
""
0.078935698
0.0614792
0.058252811
0.034132022
0.056235317
0.024361746
0.021032991
""
""
""
0.074079141
0.060811121
0.014552571
0.036218125
""
""
0.020187244
""
0.044854213
0.011090887
""
""
""
""
0.065504797
""
0.088431522
0.027824966
""
0.035491168
""
0.10843755
0.060759455
""
""
0.075622484
""
""
""
0.12280343
0.13117377
0.015575398
