kir_24_hisp_female_p50
0.4851855
0.42479023
""
0.47077221
0.46018067
0.45624337
0.47753042
0.47495186
0.40545899
0.43747932
0.48797736
0.49634746
0.44888496
0.48087785
0.47642756
0.47100475
0.37576383
0.43181512
0.61227095
0.42959797
0.44692659
0.4643603
0.45684323
0.45508111
0.49387744
0.38663605
0.4656066
0.48080119
0.48394603
0.46537369
0.47553453
0.47771457
0.51539272
0.50231743
0.43102539
0.44808534
0.38531619
0.40384027
""
""
0.41880524
0.42095673
""
""
""
""
0.44992369
0.43358403
0.48258534
0.43424156
0.42652702
0.45113468
0.37038729
""
""
0.43937752
""
""
""
0.43315575
0.40062723
0.4414157
""
0.41283536
0.51000905
0.38118237
""
""
0.23651432
0.33513439
""
0.4324635
0.52198261
0.39135778
0.29635042
""
0.48207554
0.39861459
""
0.45563039
0.37415314
0.42137742
0.44223315
0.45459917
0.49241313
0.45657396
0.44009361
0.47163558
0.45958889
0.42169264
0.45361751
0.42787105
0.41046566
0.42784604
0.35226315
0.4048124
0.4177931
0.52538437
0.51331413
0.48430631
0.49610263
0.54020989
0.51212239
0.53092569
0.48494586
0.51350957
0.49402151
0.50414908
0.41329402
0.491759
0.47825056
0.43927804
0.46136224
0.35712317
0.51044637
0.46841568
0.4355692
""
0.39913344
0.35157651
0.45013452
0.51456833
0.40927356
0.43084285
0.41581866
0.46460637
0.39356819
0.44755521
0.39235157
0.44959038
0.48879758
0.4670321
0.44638398
0.42719659
0.50012136
0.51611561
0.44757983
0.45518711
0.48131141
0.46614739
0.49305478
0.51161551
0.24591975
0.42993236
0.44319478
""
0.45977947
0.48900682
0.3590104
0.46096584
0.31480947
0.43861213
0.44932184
""
0.49391234
0.44139397
""
0.43729064
""
0.37942451
""
""
0.52152938
0.52789646
0.6454162
0.57539237
0.44396624
0.40524757
0.33598515
0.4408879
0.44396237
0.45378229
0.4214696
0.40813565
0.43500981
0.47529352
0.46852678
0.44729659
0.44239151
0.43968269
0.42041266
0.51721787
0.46527365
0.44870657
0.4510915
0.47798374
""
0.46066552
0.4872891
""
0.33896691
0.42276904
0.43720764
0.48508531
""
0.39387929
0.43954679
0.4647975
0.43018979
0.42525125
0.43466645
0.4493652
0.42242634
0.46487293
0.41270766
0.46207422
0.46711332
0.4676936
0.41910508
0.49498123
0.40434164
0.39568853
""
0.35947385
0.45699534
0.44389579
0.45740199
0.4682962
0.48467794
0.43735164
0.35616335
0.30442238
0.38837618
0.34736449
0.47378618
0.42153084
0.42383274
0.41049194
0.46752802
0.42706022
0.46077457
0.45418966
""
0.39152235
""
0.51676971
""
0.44814518
""
0.34776878
0.3786813
0.55217314
0.52397269
0.46373835
0.52460229
0.4704721
0.49064925
0.48645145
0.42772517
0.43988484
0.46254045
0.43881986
0.44076258
""
0.44210315
0.45401937
0.47303236
0.48237896
0.4384518
0.47387978
0.41392681
0.49674726
0.47680792
0.47075889
0.52126718
0.51821333
0.5319525
0.55563974
0.49341807
0.51603365
0.51864362
0.50644261
0.48029357
0.41079873
""
0.43514144
0.46716458
0.48464173
0.47043204
0.49836999
0.5076052
""
""
0.52870548
0.50116181
0.5003106
0.46847585
0.52697062
0.5067535
""
0.4759225
""
0.48996899
0.43027684
0.47590074
0.43156523
0.54456055
0.50001007
0.45506078
0.51443511
0.50069249
""
0.44714123
0.47472414
0.45409048
0.45567811
0.44466206
0.53392059
0.47751456
0.61054033
0.49358121
0.46863866
0.47826815
0.46075457
0.4941178
0.47217163
0.49867848
0.47085118
0.42580673
0.41006947
0.47705114
0.49055442
0.49214786
0.47355595
0.38699362
0.48478219
0.48470506
0.50038505
0.40626141
0.46965244
0.4584102
0.4709959
0.48377055
0.49537045
0.47238764
0.52016789
0.46477979
0.48241389
0.36216024
0.47450107
""
0.46226332
0.48744375
0.46248993
0.45111135
0.43081284
0.40440735
0.40860009
""
0.4206785
0.39694861
0.43863821
0.40436491
""
0.43342108
0.40118322
""
0.37822235
0.45023534
0.36708042
0.42185092
""
0.46186906
""
""
0.44905442
0.4080185
""
""
0.96255767
""
""
0.5161705
""
""
""
""
""
""
0.49347466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47198835
""
""
""
""
""
""
0.45608383
0.41730294
""
0.4279919
0.44813791
""
""
""
0.41773298
0.37003529
""
""
""
""
""
""
""
""
""
""
""
""
0.45563665
0.43055815
0.36417001
0.50039846
0.5457353
0.47912544
0.43089458
0.453592
0.51126802
0.56949109
""
0.55803412
0.46958455
""
""
""
""
0.47605503
0.47590047
0.41614768
""
0.49559343
0.51190084
0.36071092
""
0.45709014
0.45279253
0.48910883
0.4303987
0.4324967
0.51491117
0.50237095
0.46098295
0.54762274
""
""
""
0.46776518
0.4575884
""
""
0.45051238
0.43971691
0.32472396
""
""
""
""
0.33356237
""
0.44635269
0.45291105
0.46994102
0.44451079
0.52196592
""
0.48995987
0.48069859
0.50915098
0.46153328
""
0.48597407
0.4111799
0.44645497
0.38852748
""
""
""
""
""
0.49052158
""
""
0.45887944
0.48389539
0.4518443
0.48509505
0.44812462
0.50829458
0.49980047
0.46600488
0.479294
0.50071126
0.49975234
0.48620433
0.58982354
""
0.45490706
0.42079848
0.45351136
0.47856718
0.42835155
0.52032
0.49286327
0.4412418
0.43559158
0.50640386
0.40563264
0.44059685
0.36920837
0.33170286
0.42658341
0.43084845
0.42004442
0.46744463
0.41938934
0.33889624
0.40950847
0.41569772
0.3933931
0.43831101
0.43296579
0.42735547
0.44782501
0.3818917
0.40376037
0.42245644
""
0.46363893
0.47531137
0.44893143
0.37103203
0.48560068
0.45700511
0.53010684
0.41357923
0.42273349
0.43562847
0.49640444
0.48602599
0.42782995
0.45725694
0.43332148
0.49015993
""
0.4274466
0.4253501
0.41152504
0.43972173
0.44762999
0.42657885
0.45597723
0.45848724
0.43018788
0.44681767
0.45243019
0.48075438
0.44186559
0.44662848
0.42737475
0.43005413
0.4000589
0.39694321
0.45170519
0.42310703
0.45808321
0.41157675
0.43591329
0.42252728
0.42964411
0.47226337
0.47601691
0.44138813
0.45473078
0.44067931
0.47023931
0.4341118
0.41876912
0.44098291
0.42673022
0.45728552
0.4892697
0.51474005
0.42477283
0.47721323
0.41624847
0.47158542
0.44355378
0.43801743
0.5445714
0.45361099
0.3891004
0.37561151
0.4376893
0.58953756
0.47321004
0.46871471
0.45030034
""
0.51813334
""
""
""
""
""
0.32175651
0.59721714
""
0.59456176
""
""
""
0.53575557
""
""
0.42534611
""
0.46783423
0.38450426
0.48420456
0.47176641
""
""
""
0.4513222
""
""
0.43522653
0.45221627
0.46238554
""
""
0.43500489
0.4524124
0.46302843
0.43541616
0.44682199
""
0.46923533
0.49569792
0.48834464
0.46228841
0.50187969
0.34923714
0.38886335
0.4637697
0.48483872
0.48812059
0.53305787
0.43937132
0.50285345
0.46310675
""
0.44575897
0.45535067
0.40784314
0.495094
0.49085385
0.46518907
0.43181658
0.48497477
0.4592697
""
0.45950103
0.41226655
""
0.4255878
""
0.43426737
0.48726231
0.42077106
0.45519251
""
""
0.4702436
0.32858673
0.38194713
0.39651287
0.50078046
""
""
0.49042439
0.4131662
0.47246537
0.42768443
0.43971714
0.46271044
0.47908804
0.46063536
0.48420334
0.50341207
0.52207768
0.4810006
0.53349489
0.38064268
0.52858031
0.52587003
0.54666299
0.51857531
""
0.54675496
0.51852638
0.47872075
0.52152127
0.51804239
0.45006734
0.41709101
0.48500189
0.48675948
0.4695664
0.4132469
0.45153314
0.49046797
0.49862176
0.46480095
0.43933105
0.484512
0.49785867
0.42976946
""
0.45721033
""
""
""
0.48657426
0.47902262
0.50361806
