grad_other_pooled_mean_se
0.079081871
""
""
0.05062668
0.071299501
""
0.018906949
""
""
""
0.06658522
0.032193102
""
""
""
""
""
0.092107296
""
""
0.073653124
0.028194182
0.071193859
""
0.034424603
""
0.084605664
0.044671085
0.024075391
""
""
""
0.035648275
0.030471424
""
0.049206376
""
""
""
""
0.081377976
""
""
""
""
""
0.032507304
0.070970811
0.062369939
""
0.012229305
0.079951622
""
""
""
0.048944253
""
""
""
""
""
0.035888676
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043703057
""
""
""
""
0.027385011
""
""
0.049499884
0.041809913
0.041347947
""
""
""
0.065649584
""
""
""
0.055934276
0.021531573
0.053940453
0.042764354
0.021777082
0.03101776
0.059273988
0.043120749
0.022255046
0.056609478
0.025013927
""
0.045886841
0.10517274
0.023750814
0.046022531
""
0.031870648
0.052362096
0.052404396
""
""
""
0.096037477
""
""
0.054475866
""
0.048236523
0.07153625
""
""
""
0.02069878
""
""
""
0.048847985
""
0.032871917
0.06903547
""
""
0.054364283
0.043095618
""
""
""
""
0.067065939
""
""
""
""
0.042083506
""
""
0.034687914
0.045024514
""
0.07287351
""
""
""
""
0.063107312
0.021678958
""
0.014530356
0.0031002341
""
0.089826569
0.040751409
0.014667623
0.048476636
0.078164712
0.029951058
""
""
0.024602028
0.023322416
""
0.075245313
""
""
0.027799763
""
""
0.024880782
""
""
0.061233334
""
""
0.037594032
0.043261703
""
""
""
""
0.052206758
0.035126846
""
0.039106347
0.04474033
""
""
0.048762187
0.04475072
0.029301096
""
""
0.058304414
0.067811862
0.058387104
""
""
0.039651394
0.041363627
0.029347343
0.021900212
""
""
""
""
0.07974384
""
0.02501997
0.054126624
0.068018064
0.059250582
0.026315445
0.04474872
0.037171099
0.058079213
""
""
""
""
""
0.063501947
""
""
0.080644749
""
""
0.03956243
""
""
0.075373776
0.0368899
""
0.071075313
0.027614655
0.066014215
0.067101248
""
0.03249868
""
""
0.044514894
""
0.054415066
""
0.05242556
0.026456799
0.033302333
0.043561593
0.01112562
0.035404429
0.017940924
0.016289869
0.052470479
0.054183114
""
""
0.052062668
""
""
0.034107789
0.078755356
""
0.059649047
0.019725392
""
""
0.018130938
0.040311001
""
0.042995315
0.02156789
""
""
""
""
""
""
""
""
""
""
""
0.054378673
0.017059153
""
0.041768972
0.030452153
""
""
""
""
0.078772187
""
""
""
""
0.066966809
0.033213008
0.043254714
0.03693134
0.053463951
0.045691282
0.064180836
""
0.053398885
""
""
""
0.087049492
0.048372988
""
0.053348187
0.042712029
""
0.044367746
0.05822815
0.025225269
""
0.014839179
0.049332116
0.056239225
""
0.025035132
""
""
0.030953828
0.052703436
""
""
""
""
""
""
0.053965807
""
""
""
""
0.096153006
""
""
""
""
""
""
0.03410621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088524453
""
""
""
""
""
""
0.029557994
""
""
""
0.065349236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049277034
""
""
""
0.054739427
""
""
""
""
""
0.066350177
""
""
""
""
""
""
""
""
""
0.059691947
""
""
0.0301663
""
""
""
""
""
""
0.023951724
""
""
0.020509779
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047185168
0.016896054
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048862576
0.049676437
0.030684264
""
""
""
""
0.035261042
0.096803978
0.021229565
0.074485503
""
""
""
0.065197349
""
0.046403088
""
0.028245253
""
""
0.023005633
0.026639408
0.023026908
0.00022914293
0.014302505
0.018236199
""
-0.0045927786
0.040979031
""
""
""
""
""
""
""
0.068231553
""
""
0.056427017
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033084031
""
0.026111621
""
""
""
0.0095398705
""
""
""
""
""
""
0.059798822
0.054978911
""
0.080204949
0.020510636
0.041591525
""
""
""
""
""
""
""
""
""
""
""
0.047250889
""
""
0.043560237
""
""
""
""
""
0.044829346
""
0.025883859
0.023447236
0.023519885
""
0.058487747
0.023036541
0.068583481
0.025504457
""
""
0.016405595
""
0.033317242
0.014442069
0.015424713
0.065568872
""
0.039351769
""
0.020581467
""
""
""
""
""
""
""
0.030564029
""
""
""
""
0.043718003
""
""
0.060989477
""
""
""
""
""
""
""
""
0.087044552
""
""
""
""
""
""
""
0.037543327
""
""
""
""
""
0.0075066774
0.037594717
0.0154333
""
0.05751748
""
""
""
0.029052747
""
0.016151469
""
0.029669819
0.050230674
""
0.072968818
0.042980514
""
0.024841903
0.019177541
""
""
0.034111109
""
""
""
""
""
""
""
0.034485571
0.020964019
""
0.035692375
""
""
""
""
""
""
0.045208272
""
""
0.044589069
0.032074403
0.032038387
""
0.051143773
0.024076205
0.026749259
0.020633986
0.026584601
0.012188877
0.017421743
""
""
""
0.039847419
0.030551929
0.009999224
0.015470108
""
""
0.012741378
""
0.031319968
0.0068410444
""
""
""
""
0.034772594
""
0.038267303
0.018005708
""
0.025771247
""
0.049222872
0.04528296
""
""
0.080978632
""
""
""
0.061500516
0.065971233
0.0088861724
