kir_native_pooled_pooled_mean
0.47850585
0.49617878
0.46738753
0.47446534
0.44895566
0.50556147
0.45858437
0.45418698
0.45711264
0.46270305
0.461741
0.50313956
0.48158753
0.46092948
0.47964478
0.4896217
0.47748217
0.44597489
0.43007934
0.46125224
0.48570496
0.45876274
0.45962825
0.47502998
0.44563398
0.47274131
0.47608769
0.45334765
0.46146545
0.46649799
0.43775931
0.42486098
0.45666459
0.4340342
0.47185037
0.46825078
0.49347711
0.50604975
0.47734356
0.46495673
0.4998
0.48397493
0.4292497
0.42824578
0.49173957
0.52071977
0.45343924
0.45776722
0.47185192
0.48270279
0.47439641
0.47092444
0.41006652
0.46473438
0.4711816
0.46289992
0.44338682
0.48174053
0.53637743
0.43928009
0.46717963
0.45994517
0.48666352
0.43932369
0.49735197
0.45615262
0.44415843
0.47285157
0.59726852
0.55044651
0.33992091
0.36349717
0.59139264
0.45422995
0.55209136
0.54050022
0.51068169
0.57105428
0.54743713
0.51115572
0.51239944
0.32730982
0.4499853
0.5303002
0.40518489
0.45661575
0.38781175
0.42489529
0.42451245
0.5309841
""
0.53946054
0.54318547
0.52124488
""
0.43157625
0.4256193
0.47075865
0.49096125
0.48418874
0.47876903
0.52372569
0.45764187
0.51801687
0.46952876
0.45545539
0.49619809
0.47032514
0.50636023
0.49434587
0.488074
0.48562664
0.46598718
0.46303552
0.4996953
0.46573734
0.50008559
0.51308388
0.44580728
0.47113994
0.46398139
0.44311607
0.45454699
0.48170826
0.48674861
0.48175383
0.4676725
0.4685905
0.45992467
0.4490684
0.505943
0.48187387
0.47853172
0.48841935
0.46140894
0.41739795
0.46085882
0.49627602
0.47734419
0.43983552
0.46768057
0.4559482
0.47028342
0.43891206
0.4510757
0.47020644
0.46884367
0.45446941
0.44311512
0.45017207
0.45288765
0.49483967
0.46015146
0.47110936
0.4819884
0.42645633
0.46161753
0.45182785
0.45488042
0.45596954
0.4438864
0.449835
0.45853156
0.44061473
0.42460501
0.46428126
0.43003389
0.43322143
0.4632549
0.47079569
0.47586876
0.45550019
0.45058271
0.47721153
0.41867483
0.42589185
0.46447906
0.48269451
0.42977488
0.42180014
0.49135983
0.45809394
0.49031395
0.4608323
0.46904933
0.42333105
0.56365103
0.45296159
0.51280004
0.49193642
0.47211289
0.50176382
0.58210951
0.43662873
0.54724252
0.48847726
0.48716626
0.49498573
0.49938989
0.5459078
0.50787377
0.48764053
0.50490099
0.53619814
0.52431983
0.49206862
0.61957413
0.48150226
0.48410246
0.49185482
0.51871979
0.58480412
0.53297758
0.56601983
0.50345021
0.5635913
0.54716337
0.46025372
0.49952304
0.51567084
0.54462391
0.49953762
0.53716075
0.58580035
0.51277465
0.53518605
0.61492205
0.53297448
0.58400577
0.54846561
0.48694578
0.50761527
0.49896583
0.53524446
0.5666247
0.49838269
0.50664711
0.47288734
0.47633544
0.48732448
0.51359874
0.54501212
0.54815561
0.47089496
0.51566559
0.53544098
0.57865387
0.51748681
0.52325112
0.41845894
0.5695551
0.57507408
0.52958393
0.54386419
0.55899161
0.49039012
0.49228737
0.47903579
0.51226336
0.50593513
0.50206095
0.51376897
0.5889917
0.56103152
0.56495702
0.51051033
0.5095787
0.52938378
0.54813552
0.52695447
0.54775262
""
0.44375464
0.59880263
0.56661463
0.54712671
0.53960556
0.52477509
0.53610229
0.54571164
0.4979313
0.52758694
0.54380882
0.5056895
""
0.54281193
0.4698981
0.500485
0.54443139
0.51182735
0.56481671
0.50777352
0.54083312
0.60539865
0.48380193
0.48638412
0.57520115
0.49594426
0.56101984
0.49280176
""
0.62923938
0.50439858
0.53717852
