staycz_other_female_p1
0.55922842
0.56141251
""
""
""
""
""
0.6025511
""
""
""
""
""
""
""
0.54486227
0.74669117
""
""
""
""
0.82385945
0.45018917
0.56246811
0.76187813
0.48298076
0.73243171
0.49562231
""
""
""
""
""
""
0.57916081
0.65807152
0.69483906
""
0.65625888
0.86933619
0.55348611
0.78945017
""
""
0.66541499
""
""
0.63195091
0.6700474
""
0.56605107
0.8184886
""
""
""
""
0.46772483
0.94139755
0.74942327
""
0.57334375
0.61105204
0.60580623
0.87721574
""
""
""
""
""
0.72857499
0.35574624
""
""
""
0.60612422
""
""
0.56719613
0.68745267
0.69138885
0.61238617
""
""
0.69565707
0.61241621
""
""
""
0.61772346
0.34766206
""
""
""
""
""
0.70795101
0.31481525
0.40608004
0.48107338
0.64166796
""
""
0.53019673
0.74533635
0.45958284
0.47578347
0.62418652
0.80034107
""
0.59075582
0.40898409
""
""
0.48030335
0.64738655
""
""
""
0.62349701
""
""
""
""
""
""
""
0.71899986
0.71111149
0.70154667
""
""
""
""
0.63440502
""
""
0.64212626
""
""
""
0.74189872
""
""
""
""
0.35329393
""
""
""
""
""
""
""
0.77431482
""
""
0.63368016
0.53505933
""
""
""
""
0.39677265
""
""
""
""
""
0.51821226
""
0.68187952
""
""
0.61390138
""
""
0.58730567
""
""
""
0.44101548
""
0.63149971
0.64536023
""
""
0.69518906
""
0.7316153
0.69406879
0.73790628
""
0.714212
0.47354978
0.72038943
0.70919359
0.33987248
0.59777814
0.5460521
0.47852281
0.58746326
0.65842456
0.45860675
0.25418022
0.75880218
0.68984318
0.70504528
0.47343433
0.61027062
0.58573067
""
""
0.59667307
0.68452477
0.65122867
0.71438426
0.65597212
""
0.73584729
0.74580634
0.51630932
0.69556606
0.65268445
0.77057946
0.66804504
0.58106488
0.71271896
0.53125918
0.60761023
0.59464717
0.58157164
""
0.41653308
0.6616022
0.61701864
0.62936133
0.56244898
0.54761899
""
0.6740616
0.67751056
0.61236084
0.73792231
0.61355859
0.79549378
""
0.74224406
""
""
""
0.63234663
0.50804543
""
""
""
""
""
""
""
0.6009227
0.77308857
""
0.77388704
""
0.64717656
0.60273325
0.45990238
0.34167874
""
""
""
""
""
""
0.7238189
""
""
""
0.37064758
0.6475004
""
""
""
0.37545553
""
""
0.56354928
0.62679398
0.62051004
""
""
""
""
""
""
0.6258918
""
""
""
""
""
""
""
""
0.90932506
""
0.58511287
""
0.73469418
0.79370958
0.58842355
0.74180084
0.75701165
0.75011581
0.66552466
0.70232075
0.63571155
0.75952005
0.76726526
0.72963941
0.55005789
""
0.59638894
""
0.58210814
0.66010159
""
0.58801723
0.41676065
0.64150941
0.56490368
0.49565154
""
""
0.72025186
0.6423139
0.4961386
""
0.67067534
""
""
""
""
""
""
0.6739288
0.68418479
0.67835611
""
0.64725208
0.61396366
""
""
0.59105933
0.60444784
0.42673647
0.74210143
""
""
0.62443745
0.62513673
0.64632636
0.65966088
0.4295373
0.74897486
0.55684602
0.60308707
0.68910074
0.68001485
0.61253303
0.69034368
0.71025729
0.61619419
0.36746544
0.55807513
0.59150356
0.62588394
0.53182906
0.62217748
0.49149802
0.32164595
""
""
0.53990263
0.6831733
0.47470894
""
""
""
""
""
""
""
0.66896713
0.61214185
""
""
0.63459432
""
""
""
0.65975845
0.43581557
""
""
""
0.54512441
""
0.5135963
0.78780484
""
0.66784567
0.50680816
0.76680738
0.72261006
0.55233556
""
0.66225344
""
0.68779343
0.51087391
""
0.46961695
""
0.45151976
""
""
""
""
""
0.73899776
""
""
0.65846759
0.5594992
""
""
0.54375577
""
""
""
""
0.49150956
0.70684952
0.54825836
""
0.6857565
""
""
0.45930287
""
""
""
0.62071782
""
0.65907508
""
""
""
""
""
0.60095632
0.53292328
""
0.53394639
""
""
""
""
""
""
""
""
""
0.74807775
0.36928758
""
""
0.51502997
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54854965
0.85834241
""
""
0.68267471
""
""
""
""
0.84185469
""
""
""
""
""
0.54059643
0.66895974
""
""
""
0.37699351
""
""
""
""
""
""
""
""
""
0.73588246
""
""
""
""
0.67391068
""
""
""
""
0.65971631
0.56489754
0.72489625
""
""
""
""
""
""
0.62393624
""
""
""
""
0.69359648
0.68288589
0.63552839
0.69057208
0.63313925
""
0.44777793
""
""
0.41762197
""
""
0.4414669
0.73126519
""
""
""
0.68902934
""
0.34412381
""
