two_par_white_pooled_mean
0.80498749
0.78027481
0.82480282
0.80408144
0.82159758
0.80510139
0.80761337
0.8372215
0.82570595
0.80738592
0.78013068
0.82688802
0.81767631
0.78751475
0.79016978
0.81668574
0.81540632
0.80078906
0.82749027
0.77333409
0.78532439
0.79189396
0.79702711
0.82440561
0.83628553
0.79014194
0.8301658
0.82496041
0.82510561
0.82416135
0.82899159
0.83676636
0.83395982
0.84040767
0.80969828
0.78063387
0.83375162
0.81945467
0.80222338
0.79686707
0.81317967
0.81656325
0.84026676
0.85663408
0.81614798
0.79870045
0.80015093
0.85011494
0.82224214
0.81536007
0.82151514
0.8244018
0.79791653
0.7942723
0.860596
0.79369563
0.84528989
0.83937299
0.84907186
0.81408405
0.83435887
0.80217308
0.79738688
0.83238024
0.81136882
0.80331641
0.85089731
0.84703743
0.83985126
0.81070727
0.80838394
0.80069828
0.79585612
0.80749732
0.77915275
0.8000356
0.80149049
0.8062647
0.81135982
0.81157452
0.77815723
0.81352419
0.83851802
0.80526346
0.79564124
0.79057139
0.7895171
0.82034701
0.82020813
0.79386652
0.81374997
0.78648919
0.80265647
0.79223496
0.78955156
0.81280297
0.80004418
0.7768659
0.74560356
0.7640413
0.75461274
0.75409883
0.76615131
0.75298834
0.77207941
0.77388269
0.74700356
0.79247761
0.77691889
0.75428462
0.78227466
0.81866956
0.82420546
0.81607455
0.80589843
0.81556422
0.82035184
0.79531264
0.76068962
0.79754728
0.80261183
0.77641749
0.77596873
0.81094635
0.81911123
0.80729932
0.81083554
0.79216075
0.7880801
0.8045429
0.82897925
0.78749365
0.80773222
0.80885518
0.79094267
0.78192288
0.80489624
0.78670543
0.83828944
0.81497717
0.7795217
0.76476222
0.79131877
0.79681402
0.78342927
0.8089056
0.80326021
0.81408131
0.84163439
0.8341229
0.81018788
0.82546639
0.81937909
0.81732523
0.78836495
0.80716807
0.81815475
0.81597
0.78553742
0.85574895
0.84595358
0.86388481
0.85370344
0.81688952
0.81620228
0.84907508
0.83126384
0.84550446
0.79589903
0.81129378
0.82034683
0.81497854
0.81666207
0.82653707
0.80780667
0.82183397
0.8005845
0.83826494
0.82352322
0.82891154
0.83046043
0.81347787
0.80325621
0.79029822
0.78258461
0.81520236
0.8252309
0.84247881
0.79957348
0.79518557
0.82254827
0.83082885
0.79230767
0.77996337
0.83285809
0.82829791
0.81936026
0.85029233
0.81152779
0.8394872
0.80431277
0.81519765
0.83998603
0.80337018
0.78448224
0.8317678
0.79509819
0.80551428
0.80620468
0.81183791
0.80336845
0.82377428
0.82634157
0.80557024
0.83825064
0.8308022
0.81039804
0.81811368
0.82390445
0.80555224
0.8245737
0.83147055
0.79216862
0.8172816
0.79595721
0.80126935
0.84618199
0.84191382
0.84142369
0.82122421
0.82113135
0.82134229
0.83124334
0.83479422
0.82564682
0.8334915
0.83674771
0.82056391
0.85014462
0.84488314
0.81171805
0.82993954
0.82276505
0.81829196
0.82428175
0.81505239
0.82285398
0.81567568
0.79891372
0.81368041
0.83605307
0.80023938
0.8089968
0.84852904
0.8201825
0.8036474
0.77354532
0.82142085
0.83341062
0.82270271
0.804129
0.84011382
0.84521157
0.83552784
0.84066021
0.83812374
0.85005093
0.86016738
0.83419591
0.80770314
0.78787535
0.80994511
0.80236501
0.80422717
0.80356842
0.84357101
0.80426389
0.81755114
0.81680733
0.80279976
0.82421058
0.78287667
0.78722483
0.83816159
0.82213962
0.79755813
0.82103026
0.84018636
0.79605299
0.84472859
0.84050435
0.83591193
0.8436085
0.83710551
0.82074571
0.88125563
0.89921951
0.86145204
0.8571707
0.86618406
0.83356285
0.82326603
0.83624452
0.85878241
0.84614241
0.84697825
0.88250774
0.84259939
0.85149491
0.87784618
0.84575337
0.83784676
0.83973753
0.85931855
0.85005879
0.84406447
0.85415429
0.85472471
0.84516829
0.83217102
0.86187369
0.8354857
0.87794
0.80402452
0.84201354
0.8262167
0.82553977
0.82000041
0.79765582
0.81288075
0.8314864
0.82983506
0.81836945
0.84068149
0.82706541
0.84783065
0.82744354
0.83949184
0.80529696
0.82863408
0.80294585
0.81296873
0.79120249
0.81515509
0.82916385
0.80381864
0.82470506
0.82739937
0.81289351
0.83013862
0.837497
0.82845831
0.83101624
0.82347405
0.83396345
0.82096982
0.82060659
0.81611383
0.78160471
0.77166349
0.80480158
0.87760037
0.81931937
0.90806741
0.82152927
0.81874448
0.79452503
0.84725732
0.83195955
0.80502856
0.82661414
0.83130807
0.87148321
0.95389944
0.90276027
0.89659786
0.88600248
0.89099735
0.8662625
0.86036426
0.90102971
0.9282921
0.80287439
0.92865616
0.90318012
0.82262659
0.86356992
0.89893699
0.85096866
0.86329138
0.86896998
0.87097341
0.86817759
0.87407112
0.8773486
0.82416499
0.86747259
0.89621711
0.89126068
0.9552865
0.88688469
0.86525041
0.86002636
0.89561313
0.86961848
0.86667264
0.85257381
0.89079189
0.85590434
0.91344434
0.88665164
0.85857248
0.91335666
0.90052861
0.85207009
0.88851947
0.87483263
0.85071468
0.82500768
0.94609332
0.90474224
0.88752967
0.86850047
0.87562883
0.88474733
0.88714623
0.93766296
0.88651687
0.87634683
0.85552007
0.87943918
0.85470879
0.8242349
0.83268303
0.87546295
0.87072116
0.82406205
0.91838676
0.96437287
0.90039164
0.91494077
0.84635627
0.81083643
0.83767182
0.86207283
0.87564778
0.8889966
0.86948532
0.87994581
0.84865022
0.83666456
0.89990222
0.83506525
0.86511904
0.83284718
0.82243502
0.85466272
0.86852986
0.88181496
0.90198839
0.87238759
0.85364437
0.82653749
0.84236062
0.87633544
0.78863293
0.78802735
0.83559757
0.87480503
0.81967008
0.86130565
0.87897694
0.88663417
0.89117742
0.88886923
0.8653965
0.86976272
0.83689433
0.79860902
0.84248912
0.81550729
0.82527649
0.79864866
0.88077319
0.86807948
0.85099566
0.84414065
0.81868523
0.87647539
0.88612401
0.87579221
0.87736559
0.9139483
0.88511896
0.81285179
0.88270777
0.91397125
0.85649043
0.81714576
0.81758291
0.86102462
0.82547897
0.84453207
0.84379631
0.82122183
0.84123611
0.81181133
0.8068487
0.80815285
0.84994674
0.84025079
0.82526809
0.80956286
0.80783898
0.80357981
0.79661059
0.81787688
0.79718417
0.78553224
0.7692588
0.80212104
0.8156153
0.79431111
0.77994174
0.82298023
0.80020285
0.78258783
0.80926424
0.72268605
0.78651446
0.788266
0.81667477
0.8013072
0.83069181
0.80131644
0.83467269
0.86466181
0.79699916
0.83984786
0.86154664
0.84480286
0.74175948
0.82501817
0.83065325
0.85561776
0.88305008
0.84438306
0.83634222
0.85257661
0.82845509
0.83545512
0.87081194
0.7536726
0.79481208
0.79251069
0.79911679
0.82641912
0.80890501
0.91103685
0.81018305
0.81478518
0.82540518
0.80487597
0.73050267
0.8385883
0.71933979
0.77875119
0.78269869
0.822505
0.82309508
0.80919951
0.81525755
0.80993342
0.80081105
0.78252178
0.82588089
0.86999875
0.81757176
0.81163722
0.76584184
0.8143611
0.81211793
0.85924995
0.80367094
0.82856011
0.81159109
0.80519748
0.80639935
0.79370564
0.79469675
0.80627424
0.82392812
0.80409694
0.79380989
0.81295621
0.79425156
0.79705322
0.78771967
0.80523807
0.81797075
0.79612446
0.81394416
0.83404559
0.83107823
0.77674359
0.83095086
0.82198167
0.78120118
0.79516274
0.77721858
0.7909351
0.78807527
0.91443986
0.81656581
0.86406046
0.90356708
0.76883787
0.77304113
0.67768836
0.84287679
0.84099615
0.85016584
0.82780486
0.76567632
0.84837878
0.86810869
0.85220259
0.83293742
0.85458755
0.82654399
0.84899235
