marr_32_asian_female_p10
0.5026105
0.42148468
""
0.5108552
0.49819148
0.46493563
0.40764567
""
""
0.36669135
0.41340637
0.44216901
""
0.41048726
0.36920282
""
""
0.42040554
""
""
0.62494659
0.34076968
0.61069989
0.92552847
0.47259974
""
0.33073202
0.59182549
0.46842122
0.4354783
0.30326614
0.61462164
0.51123202
0.53110892
0.39891329
0.41850382
""
0.33802822
""
""
0.53410488
""
""
""
""
-0.086761154
0.49794489
0.46585643
0.51538825
0.51607382
0.45598266
0.429759
0.29660568
""
""
0.44252837
0.22635423
""
""
0.24348032
0.76098001
0.39634332
""
0.43062392
""
0.72985154
""
""
""
""
0.24386492
0.15782312
0.52493322
0.38131312
""
""
0.40662888
""
""
0.4279201
-0.017132321
0.64880621
""
0.31405509
0.39429373
0.76897436
0.43016377
0.63228625
0.41986734
0.5985319
0.30649522
""
0.36666945
0.57481235
""
""
0.68630767
0.68988067
0.42638296
0.50799483
0.42712185
0.44555593
0.47624266
0.44814318
0.3898026
0.496999
0.45588946
0.42896259
0.72578382
0.46206868
0.52206916
0.48469594
0.5670085
""
0.52418005
0.56097418
0.52478075
""
""
""
0.49452564
0.43812272
0.39073145
0.69264811
0.32945761
0.52754939
0.549254
0.33150226
0.62854975
0.34235892
0.50131834
0.54983217
0.51134712
0.31773964
0.38593224
0.5600934
0.47244439
0.38903797
""
0.51031977
0.41589865
0.45815307
""
0.267436
0.77491784
""
0.45759439
0.70275247
0.44348523
0.40389252
""
0.58130389
0.52956206
""
0.47203678
0.43154499
""
0.46917579
""
0.56054199
""
""
0.40266335
0.52582067
""
0.55269814
0.33452797
0.17093484
""
0.53567964
0.55735165
0.55261254
0.14480919
0.57088053
0.6042701
0.27008364
0.4589341
0.51283979
0.43039224
0.52728641
0.72725964
0.42937776
0.45951316
0.21567571
0.57607424
0.53110272
""
0.45139617
0.59762198
""
0.010044029
0.31191528
0.40561098
""
""
0.12109187
0.40250626
0.45520809
0.50577134
0.31355464
0.39549091
0.3743861
0.37158287
0.32193869
0.50702387
0.62891853
0.51331002
0.56419027
0.39411157
0.40235627
0.34110108
0.34395158
""
""
0.42999396
0.42287746
0.53465164
0.51328516
0.47727805
0.32446298
0.49595502
0.33635232
0.29729703
0.73946458
0.46790445
0.26117969
0.5872525
0.55689895
0.49864972
0.59597582
0.46800527
0.55488122
""
0.51590401
""
0.98033571
""
0.45423275
""
0.62410969
0.3402909
0.51775873
0.80410254
0.57339114
0.57693857
0.55645406
0.60487276
0.36906779
0.24844104
0.40455183
0.33127707
0.56893599
0.32981861
""
0.70212257
0.78214312
0.51180255
0.44175351
0.46785024
0.52663112
0.71410894
0.49064979
0.50170684
0.50289279
0.4167507
0.5250867
0.49487558
0.57344329
0.51604331
0.48584968
0.50880146
0.45040479
""
0.61489373
""
""
0.46655378
0.49965242
""
0.40198812
0.33039823
""
""
0.42604944
0.49689323
0.24526991
0.4238582
0.48377061
0.49797779
""
""
""
0.28133526
0.14549656
0.75592089
0.051420145
""
0.5123567
0.7370553
0.38687223
0.36269081
""
0.5959124
0.36542979
0.3252694
0.58286446
0.70793641
0.65002209
0.36635014
""
0.55282259
0.51991272
0.61317021
0.57304871
0.51587862
0.41480687
0.46441296
0.45836607
0.40531567
0.50861859
0.42057696
0.45535296
0.46459633
0.69503975
0.65690398
0.84868467
0.58754152
0.46086743
0.22556348
0.47930822
0.56984401
0.55440575
0.37590662
0.43409112
0.34768692
0.55185354
0.42114323
0.59785026
0.27772623
0.5166263
""
0.55088025
0.45031157
0.68915457
0.64539629
""
""
""
""
""
0.71093005
0.5603255
0.54568946
""
0.7148093
0.45806953
""
0.23008956
""
0.5377863
0.69893348
""
0.50464988
""
""
""
""
""
""
""
""
""
0.6468029
""
""
""
""
""
""
0.10886583
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15115763
""
""
""
""
""
""
0.0052811364
""
""
0.37997523
0.69750345
""
""
""
0.13516563
0.42010656
""
""
""
""
""
""
""
""
""
""
""
""
0.24787341
0.55691838
0.05500219
0.42588148
""
""
0.49918053
0.20955676
0.36700419
""
""
""
0.66862786
""
""
""
""
""
0.47256911
""
""
""
""
0.37122667
""
0.54691768
0.26729631
""
0.50379747
""
""
0.44955409
""
""
""
""
""
""
0.5201382
""
""
0.39143407
""
""
""
""
""
""
""
""
""
""
""
""
0.28994021
""
""
0.48857164
0.45843256
""
""
0.28933322
""
""
""
""
""
""
""
""
0.62962753
""
""
0.68309438
0.48622215
0.5658772
0.24728851
0.53628057
""
0.52387655
0.79034764
0.58561665
0.47431505
0.4658173
0.72390288
""
""
0.65796202
""
0.58583468
0.77965939
0.38096279
""
0.65205121
0.35905799
0.53710204
0.55740476
0.47554579
0.61465251
""
""
0.4996191
0.45666775
0.42397898
""
""
""
0.26282164
""
""
0.49293035
0.68169612
""
0.5468148
""
""
""
""
""
0.37187055
""
""
0.62585473
""
""
0.55607337
0.44889268
""
""
0.52699846
""
0.46652582
""
0.35170954
""
0.40958348
""
""
""
""
""
0.75513136
0.51650733
0.48492721
0.5949713
0.48943037
0.52979761
0.49137607
0.64450216
0.40649417
0.67515153
""
""
""
""
""
""
""
""
0.48858333
""
""
0.77578557
""
""
""
""
""
0.31565061
""
0.50533521
0.4856559
0.5150553
0.39679378
0.64958847
0.55710816
0.77780783
0.45541972
0.50774992
""
0.72382617
""
0.59871083
0.54249287
""
0.55255848
0.36584583
""
""
0.33731821
""
""
""
""
""
0.33436799
0.42044657
""
0.24058676
""
""
""
0.41533783
""
""
0.49334201
""
""
""
""
""
""
""
""
0.65899545
""
""
""
""
""
""
""
0.26028413
0.76121688
""
""
""
""
0.45870993
0.35279486
0.39790672
""
0.41813654
""
""
""
0.40394431
""
0.453839
""
0.4370833
0.58602655
""
0.2162994
0.34246159
""
0.7915954
0.5007264
0.38135412
""
0.46877533
0.62666798
""
0.75505805
""
""
""
""
0.58503234
0.42324108
0.54425424
0.45155448
""
""
""
""
""
0.44056329
0.41228467
""
""
0.47871998
0.37031931
0.44208467
0.54799896
0.60819107
0.45468587
0.45973682
0.42592624
0.53552026
0.42731342
0.4675459
0.42218104
""
""
0.42579415
0.46381408
0.45136258
0.41190627
""
""
0.46060351
0.48320514
0.47453606
0.44221652
0.6113556
0.93173134
0.38535163
0.48118505
0.50715208
0.36783564
0.39416471
0.45956102
0.78341401
0.4167099
0.60932767
0.58189148
0.43702471
0.010626992
""
0.38261628
""
""
""
0.57915211
0.36550677
0.44757086
