married_white_pooled_mean_se
0.026388891
0.040794976
0.022173494
0.019362407
0.016596146
0.023067145
0.023709036
0.030255023
0.015554485
0.023771387
0.032576039
0.044182889
0.033347342
0.034155056
0.021376042
0.024887387
0.023449777
0.03541711
0.017829031
0.019177858
0.017101385
0.017466052
0.021404104
0.029074907
0.020427614
0.023430174
0.029108385
0.02629883
0.020979406
0.030420655
0.019621469
0.022318128
0.02611934
0.021007191
0.023862204
0.02718305
0.03443015
0.024181407
0.067151606
0.023078052
0.020382613
0.021853648
0.027282737
0.031660233
0.064409174
0.05770332
0.045792472
0.03122538
0.040356677
0.0430317
0.03247226
0.030265853
0.0385742
0.025076445
0.02593345
0.026956044
0.021978142
0.020237973
0.031058421
0.022615189
0.024651196
0.021941915
0.026155852
0.019506706
0.018105987
""
0.057722822
0.053606518
0.039744351
0.032571048
0.039777473
0.045697104
0.040299702
0.029422127
0.035916079
0.050401952
0.048026267
0.038018763
0.041976143
0.036392849
0.072199143
0.054909304
0.024484809
0.057182156
0.029326759
0.021117734
0.016690617
0.026161021
0.023085929
0.027367175
0.026453553
0.020444712
0.022307415
0.017356638
0.017519964
0.021578601
0.048412286
0.026754405
0.023296136
0.025107242
0.025080733
0.021937091
0.018218951
0.021469923
0.022339948
""
0.031272043
0.035793651
0.030609408
0.026872888
0.027251463
0.072894618
0.025650313
0.026312064
0.025341155
0.038756914
0.033316649
0.024354437
0.027078303
0.030803164
0.027024347
0.025420142
0.022830578
0.030919567
0.028471418
0.025031243
0.020410201
0.036400549
0.030118456
0.024181718
0.089904703
0.029467229
0.02847271
0.057620775
0.045265876
0.061255381
0.027538806
0.069169775
0.034049366
0.030186493
0.027319033
0.077979445
0.07671231
0.026947279
0.035913315
0.030769823
0.038487867
0.039500915
0.029502561
0.028209904
0.027083371
0.040710162
0.040087253
0.027953476
0.036851861
0.029978935
0.054260675
0.041677516
0.034811877
0.035594713
0.030144662
0.031027548
0.016917551
0.017423594
0.03674151
0.0264665
0.031878926
0.053511485
0.035520855
0.022437625
0.029621871
0.022802815
0.021112438
0.022238974
0.024631158
0.029432977
0.024504995
0.024641007
0.026584513
0.059126906
0.044677477
0.039868455
0.046257313
0.036684245
0.042604502
0.030375361
0.052597944
0.028814141
0.027180595
0.032037977
0.033137571
0.028027534
0.039390326
0.03008317
0.026676008
0.037959408
0.035589378
0.041454736
0.040749818
0.038392056
0.030021193
0.047649898
0.040100932
0.036162663
0.031078631
0.053896893
0.055480391
0.021643221
0.01905884
0.020457949
0.022296675
0.022795046
0.024793394
0.022655061
0.021150617
0.01811065
0.018163173
0.024680119
0.03162992
0.023654973
0.03077727
0.025301842
0.020220485
0.030139336
0.0296252
0.018346053
0.029982382
0.03811409
0.039171163
0.03212576
0.033010315
0.033340245
0.026710473
0.022009548
0.024617763
0.026472088
0.030509995
0.029692823
0.027613802
0.023065396
0.035948563
0.032760058
0.040242657
""
""
0.040778771
0.029015223
0.03752939
0.040843189
0.090842642
0.075411521
0.05881501
""
0.049903885
0.023935212
0.0310075
0.02180597
0.02312281
0.025812849
0.023358131
0.021430045
0.033339642
0.029661287
0.025098212
0.027497344
0.033413079
0.025093606
0.028981952
0.018989392
0.023848265
0.031674072
0.020059166
0.02352892
0.02205747
0.02511335
0.024667986
0.023134056
0.021144761
0.031354696
0.022033354
0.023246596
0.047138337
0.026318682
0.023598421
0.025512233
0.025438448
0.052907113
0.034889258
0.038579028
0.027439989
0.05381706
0.027428053
0.030475961
0.064749233
0.026934108
0.031220097
0.027669856
0.041425154
0.043725636
0.026556965
0.053598445
0.022046288
0.028592207
0.031584084
0.041283663
0.043799121
0.032424293
0.021771478
0.029379949
0.025293946
0.019727685
0.017408203
0.019972691
0.020454401
0.023774253
0.024059948
0.026890229
0.035702091
0.024877273
0.023325898
0.02333458
0.036593288
0.038102552
0.028411979
0.027925767
0.026140187
0.030361928
0.02852552
0.026167873
0.031064104
0.029125011
0.033848602
0.035367336
0.036671612
0.038382392
0.022038264
0.024746573
0.03920605
0.022233689
0.022424676
0.031155115
0.028965876
0.10434012
0.052740362
0.080894165
0.041909471
0.067771554
0.064776629
0.081148311
0.039205126
0.083252437
0.049344596
0.035184212
0.033880003
0.051302023
0.024157081
0.044523127
0.026427032
0.019181421
0.014385171
0.023185831
0.025866985
0.030248532
0.024372997
0.053023901
0.028294744
0.018471455
0.022989664
0.023556627
0.023804883
0.040076118
0.067328215
0.039354347
0.025651846
0.047906168
0.043875333
0.022550467
0.022835916
0.019307088
0.02224035
0.031475719
0.022797957
0.03353345
0.027488558
0.02034435
0.022992512
0.022602785
0.020787772
0.027795475
0.021032391
0.031497966
0.0504786
0.042932741
0.050689571
""
""
0.066444039
0.080830216
""
""
0.045381028
0.055140346
0.042524371
0.03948541
0.057830207
0.08174248
0.042298995
0.03357764
0.051072598
0.05848952
""
""
""
0.085880041
""
""
0.058997806
0.042387951
0.062801637
0.054013506
0.043498218
0.080510087
""
0.087952755
""
0.072916806
0.040935602
0.031423837
0.048100069
0.062542491
0.045050588
0.04251539
""
""
0.046939436
""
0.030975573
0.048766516
0.030235134
""
""
0.046909202
0.025032215
0.025115402
0.037751056
0.02509262
0.038159952
0.023951726
0.022126179
0.020302854
""
0.043604624
0.04038379
0.076142162
0.035946943
0.055148013
0.051917497
0.055531003
0.089884102
0.035117749
0.025805868
