staytract_hisp_pooled_mean_se
0.01752194
0.023099385
0.070303664
0.011908228
0.011407759
0.041226517
0.0084236348
0.035599105
0.050057855
0.01586383
0.014768091
0.0060680751
0.04083427
0.026921172
0.01396394
0.0541812
0.048890855
0.014078021
0.04926718
0.047861155
0.013869118
0.0064579211
0.016509363
0.019529721
0.006103571
0.038788401
0.01511817
0.0087314621
0.0054534106
0.031537961
0.031434104
0.023996858
0.0074393549
0.0077264328
0.033932023
0.011075946
0.047679707
0.029952323
0.080224916
0.069016598
0.014855822
0.045502391
0.073657975
""
0.050062515
0.041967966
0.0050335741
0.019696303
0.01043674
0.022569068
0.012218622
0.013821393
0.020437391
0.077391706
0.064749613
0.011542005
0.046593267
0.054926988
0.053404402
0.022957228
0.034325022
0.010630279
0.063711338
0.029659715
0.049399629
0.030764911
""
0.066894934
0.053271353
0.043593537
0.052635778
0.040157199
0.033650994
0.025912458
0.037449874
0.06136813
0.032272533
0.035790078
0.046660688
0.0081341797
0.027485052
0.024341043
0.04377697
0.019475674
0.0072700889
0.028217642
0.029449103
0.010958393
0.012513733
0.018395962
0.024108803
0.035298251
0.033394251
0.015738813
0.03872215
0.058223829
0.022589557
0.0095239533
0.002564783
0.0052347509
0.0059806434
0.0012320157
0.0031813968
0.0046674637
0.0061362265
0.0023539569
0.0059032543
0.0051005753
0.019713288
0.0080425926
0.011144928
0.018041305
0.0097381836
0.056739528
0.0093769282
0.0093311472
0.0097690793
0.057417754
0.055313125
0.069309793
0.015602206
0.026100539
0.027036501
0.013633648
0.035631292
0.011472282
0.012689689
0.029654361
0.043528955
0.044041235
0.0033165449
0.029944742
0.016446205
0.044279728
0.010557175
0.026260629
0.013656158
0.0092270551
0.04257264
0.027993871
0.011008333
0.014686719
0.058395579
0.03586882
0.023040291
0.061250415
0.015436104
0.029773327
0.04459624
0.047950637
0.040909708
0.011443894
0.025921386
0.062402129
0.0070781759
0.013538668
0.055453982
0.01515542
0.054321215
0.038846336
""
0.081907921
0.0095282523
0.004969209
0.060266305
0.0022798493
0.031208241
0.041995689
0.045057908
0.010936548
0.0032300355
0.0079001756
0.018907465
0.0077847755
0.025645267
0.027940309
0.0092697777
0.0049319277
0.023479616
0.034567654
0.036762785
0.022207541
0.0081186267
0.036839448
0.036114655
0.0072837477
0.073563665
0.033007998
0.013942752
0.083109736
0.050942335
0.013761863
0.0093644215
0.05337473
0.049141273
0.030485041
0.011798695
0.018247722
0.0064688646
0.016498128
0.0078206686
0.010860925
0.020504473
0.017208483
0.016542392
0.0089510912
0.0063042892
0.022065658
0.019586192
0.012378603
0.021046385
0.017806152
0.065936714
0.039701428
0.0048024147
0.014542394
0.0075440197
0.0048374906
0.029303011
0.030327054
