pos_hours_white_pooled_n
298.0
635.0
103.0
73.0
297.0
""
86.0
574.0
151.0
114.0
187.0
50.0
99.0
60.0
77.0
316.0
261.0
45.0
31.0
244.0
73.0
448.0
340.0
105.0
327.0
328.0
147.0
519.0
97.0
143.0
164.0
""
40.0
120.0
788.0
321.0
2281.0
62.0
429.0
173.0
362.0
322.0
""
""
1130.0
51.0
127.0
585.0
1411.0
77.0
847.0
626.0
20.0
52.0
138.0
96.0
177.0
301.0
861.0
""
325.0
196.0
591.0
317.0
58.0
""
146.0
""
""
1289.0
""
""
""
""
466.0
""
""
187.0
226.0
76.0
54.0
""
""
304.0
""
""
""
""
20.0
45.0
""
""
20.0
""
""
""
41.0
431.0
446.0
173.0
107.0
41.0
41.0
11416.0
665.0
197.0
2774.0
440.0
23.0
740.0
338.0
126.0
106.0
191.0
861.0
238.0
59.0
""
132.0
41.0
116.0
122.0
160.0
59.0
93.0
130.0
445.0
339.0
198.0
98.0
38.0
59.0
82.0
490.0
113.0
78.0
394.0
113.0
227.0
89.0
207.0
59.0
268.0
51.0
101.0
264.0
137.0
25.0
141.0
34.0
44.0
79.0
172.0
363.0
100.0
70.0
204.0
262.0
51.0
46.0
49.0
65.0
110.0
62.0
52.0
60.0
150.0
125.0
305.0
48.0
1473.0
137.0
100.0
548.0
69.0
61.0
654.0
75.0
100.0
70.0
219.0
106.0
786.0
400.0
34.0
90.0
3115.0
""
141.0
952.0
138.0
39.0
3064.0
133.0
849.0
1901.0
137.0
554.0
155.0
85.0
2100.0
388.0
176.0
158.0
13223.0
343.0
912.0
81.0
373.0
659.0
47.0
21.0
890.0
559.0
502.0
7180.0
1386.0
76.0
4455.0
4211.0
180.0
4654.0
7182.0
708.0
1734.0
1021.0
1619.0
1150.0
3990.0
826.0
906.0
""
271.0
1481.0
1847.0
1762.0
364.0
319.0
25.0
1021.0
245.0
2736.0
589.0
318.0
1741.0
76.0
3199.0
36.0
37.0
43.0
1310.0
410.0
80.0
""
27.0
37.0
""
""
21.0
173.0
1496.0
""
1233.0
54.0
172.0
3170.0
297.0
272.0
26.0
""
55.0
""
29.0
""
3560.0
""
68.0
22.0
259.0
1526.0
73.0
36.0
151.0
761.0
""
114.0
106.0
207.0
197.0
129.0
21.0
110.0
38.0
36.0
70.0
558.0
53.0
56.0
39.0
""
""
""
27.0
24.0
174.0
62.0
958.0
96.0
3177.0
3381.0
1025.0
783.0
3153.0
1350.0
788.0
624.0
633.0
2338.0
767.0
426.0
679.0
108.0
871.0
103.0
2099.0
3968.0
58.0
657.0
495.0
857.0
781.0
202.0
94.0
42.0
2903.0
1205.0
251.0
37.0
88.0
83.0
25.0
44.0
54.0
56.0
87.0
618.0
280.0
3590.0
76.0
460.0
178.0
47.0
31.0
849.0
1836.0
800.0
151.0
30.0
51.0
1179.0
963.0
533.0
1982.0
294.0
293.0
1011.0
162.0
2738.0
652.0
3367.0
1605.0
3473.0
1992.0
217.0
636.0
743.0
703.0
1369.0
1865.0
144.0
142.0
50.0
49.0
1775.0
95.0
190.0
94.0
81.0
20.0
48.0
""
99.0
79.0
259.0
373.0
68.0
62.0
498.0
45.0
30.0
52.0
129.0
149.0
61.0
78.0
""
219.0
31.0
394.0
250.0
30.0
732.0
86.0
128.0
735.0
272.0
""
626.0
26.0
2238.0
128.0
152.0
605.0
64.0
459.0
33.0
88.0
75.0
89.0
83.0
1154.0
71.0
33.0
306.0
492.0
48.0
""
219.0
68.0
85.0
43.0
54.0
672.0
339.0
521.0
101.0
1842.0
92.0
""
240.0
228.0
76.0
70.0
2299.0
174.0
596.0
""
117.0
112.0
95.0
58.0
559.0
593.0
46.0
249.0
49.0
51.0
50.0
""
29.0
130.0
73.0
24.0
177.0
179.0
178.0
38.0
28.0
351.0
98.0
78.0
""
24.0
128.0
33.0
76.0
24.0
75.0
103.0
30.0
65.0
188.0
636.0
276.0
180.0
43.0
357.0
79.0
132.0
74.0
66.0
161.0
20.0
67.0
""
44.0
""
567.0
315.0
""
60.0
31.0
244.0
106.0
""
84.0
""
""
58.0
23.0
38.0
28.0
198.0
128.0
107.0
39.0
31.0
264.0
23.0
31.0
51.0
131.0
319.0
286.0
140.0
""
74.0
122.0
""
""
86.0
405.0
46.0
50.0
59.0
92.0
193.0
1256.0
62.0
152.0
1627.0
20.0
680.0
69.0
85.0
399.0
26.0
37.0
210.0
835.0
38.0
20.0
""
794.0
91.0
200.0
""
58.0
""
196.0
156.0
92.0
151.0
96.0
106.0
227.0
156.0
638.0
189.0
66.0
""
48.0
250.0
165.0
295.0
59.0
59.0
157.0
62.0
66.0
35.0
522.0
26.0
86.0
601.0
39.0
130.0
339.0
50.0
389.0
38.0
181.0
136.0
958.0
315.0
157.0
154.0
417.0
359.0
13588.0
163.0
132.0
641.0
192.0
221.0
5335.0
188.0
79.0
390.0
210.0
168.0
373.0
324.0
52.0
169.0
407.0
75.0
229.0
47.0
52.0
507.0
354.0
294.0
129.0
415.0
201.0
284.0
92.0
2253.0
745.0
495.0
441.0
3541.0
1025.0
128.0
363.0
425.0
332.0
256.0
