grad_other_pooled_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10913252
""
""
""
""
""
""
""
0.14057449
""
""
""
0.069078565
""
0.10906328
""
""
""
""
""
""
""
0.23325154
""
""
""
""
""
""
""
""
""
""
0.083292916
""
""
""
""
0.098471247
""
""
""
""
""
""
""
""
0.108637
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14400396
""
""
""
""
""
0.13863057
""
""
0.12520333
""
""
0.099214643
""
""
""
""
0.11998785
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11918307
""
""
""
""
""
0.07383053
""
""
""
""
""
0.056747019
""
""
""
0.17780501
""
""
0.041847907
""
""
0.18647273
""
0.12140518
0.1166002
""
0.047130741
""
""
0.09160874
""
""
""
0.16574083
""
0.20850737
""
""
0.027417811
""
""
0.16407865
0.085509695
0.20085885
0.1441052
0.12784001
""
0.10381751
0.12812002
""
0.15461929
0.13027723
0.16446088
0.081912555
0.10095982
0.11795677
0.1353714
0.23831001
0.10791634
0.11113829
""
""
0.1099911
0.13920923
0.1168367
0.097951934
""
""
0.1073872
""
0.14780299
0.31729367
0.10173675
0.068597049
""
0.15636635
""
""
""
0.0086091813
""
""
""
""
""
""
""
""
""
0.10962007
""
0.16576433
""
""
0.1258679
""
""
""
""
""
""
""
""
0.11481778
""
""
""
""
0.10793806
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21765798
""
0.22559477
0.18048382
""
""
0.19008644
0.19653052
""
""
0.211559
0.15365459
0.26686937
0.28280401
""
""
0.098957285
""
0.056486517
0.14209858
""
""
""
0.092341885
""
""
""
""
0.061713792
0.14347935
""
""
""
""
""
""
""
""
""
""
""
0.14070496
""
""
""
""
""
""
0.09784577
""
""
""
""
0.12574191
""
""
0.18721309
""
""
0.276669
""
0.098998249
0.057288893
0.17309853
0.11641622
0.15768281
0.10696762
""
""
0.00099315005
0.094488949
0.17605221
0.13348603
""
""
""
""
0.16721448
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094542548
""
""
""
""
""
0.091843978
""
0.27342081
""
""
""
""
""
""
""
""
""
""
0.16449858
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13084701
""
""
""
""
""
""
0.15726911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095010445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28355622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10114865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13693008
0.12902504
0.13309906
0.071034908
0.21235526
""
""
""
""
""
""
""
""
""
""
""
""
-0.0029157065
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
