marr_29_hisp_male_p75_se
0.12142785
0.085122257
""
""
0.13598314
""
""
0.067295872
""
""
0.18407711
""
""
""
""
0.086881489
0.19629312
""
""
""
""
0.16705365
0.08054699
0.21915838
0.13874017
0.14102526
0.23111232
0.12153573
""
0.15856886
0.20495042
""
""
""
0.10464061
0.19658177
0.043812569
""
0.15486681
0.22196868
0.08780548
0.12902766
""
""
0.040478382
""
""
0.10500076
0.047669984
""
0.061016567
0.079745457
""
""
""
""
0.13432305
0.14744687
0.066360332
""
0.1891043
0.40172008
0.098354526
0.22860503
""
""
""
""
""
0.027411923
""
""
""
""
0.044249866
""
""
0.087149784
0.11845279
0.12970208
0.1502011
""
""
0.088389836
""
""
""
""
""
""
""
""
""
""
""
""
0.11205991
0.023750037
0.035624165
0.050836213
0.047920953
0.068109885
0.094923623
0.0054114521
0.034312271
0.049442038
0.0085836574
0.021422671
0.027736003
0.036624681
0.018739535
""
0.16373162
0.16151071
0.049625143
0.17258029
0.82888907
""
0.17144999
""
0.17006306
""
""
""
""
0.21793857
0.13422422
0.10833176
0.16325359
""
""
0.21902411
""
0.09985178
0.15136862
""
0.10845987
""
0.16022091
""
0.2076645
0.25651345
0.18817878
""
""
0.11648841
0.19248565
""
""
""
""
""
0.24341223
0.12626296
""
""
0.15218967
0.12641695
""
""
""
""
""
""
0.2400993
""
0.2267586
0.3353425
0.11133248
""
0.04239757
""
0.21540716
0.089332975
""
""
0.072275944
0.24963295
""
""
0.14038266
0.20771015
0.056376189
0.13635843
""
0.13322344
0.0071876128
""
0.077577554
0.028924998
0.066272467
0.05943951
0.0085457554
0.071483642
0.029166671
0.0084769493
0.065049082
0.047967404
0.013751828
0.099879846
0.0093026124
0.020540716
0.055575948
0.071015149
0.002295339
0.02059586
0.02304066
0.086837284
0.036897358
0.014670909
0.12606792
0.17993931
0.010019952
0.024630167
0.050817985
0.0047772471
0.019517373
0.10805574
0.005210836
0.0087650297
0.021604195
0.0045339791
0.0052449703
0.010712297
0.0091990773
0.01957329
0.009182753
0.012193069
0.005827365
0.015025435
0.0383185
""
0.075977489
0.012388502
0.01542244
0.010374509
0.033521865
0.04853595
""
0.011404038
0.056223985
0.0078346562
0.018675387
0.04413883
0.012229751
0.05556814
0.014696927
0.1706536
""
0.088439733
0.022637824
0.042965274
0.1032595
""
0.13627271
0.12619618
0.21261448
0.18804529
""
0.073464297
0.010567125
""
0.026641155
0.1095849
0.097598933
0.014429542
0.061590116
0.061443254
""
""
0.23765437
""
0.1101579
""
0.012339495
""
0.18290485
0.096488111
0.059471615
0.025037572
0.058461059
""
0.09513557
0.034760028
""
0.085004173
0.09014231
0.063063614
0.059876654
0.051918104
""
0.10996971
0.17014858
""
0.077713877
0.018109165
0.16798936
0.068235718
""
0.14385346
""
""
0.21211754
""
0.11787469
0.22232406
0.02047189
0.16333909
0.012460485
0.013723499
0.047975652
0.038467899
0.014130678
0.032985881
0.048763916
0.040964182
0.048006088
0.024498031
0.061734624
0.02000954
0.03827792
""
0.051943142
0.14501745
0.02103547
0.0072861626
""
0.048821855
0.059358239
0.037756097
0.027783716
0.092005327
0.12523575
""
0.019749973
0.03771846
0.072577044
""
0.082299262
""
0.1595559
""
""
0.080986448
0.053359285
0.038364641
0.050705109
0.010045353
""
0.047971379
0.13985167
""
""
0.03442565
0.021055449
0.043330889
0.12791669
""
""
0.030896032
0.033480968
0.050762661
0.0042850841
0.03662603
0.09507177
0.036834739
0.087442152
0.010697797
0.018568141
0.01144457
0.023646405
0.018138332
0.021039654
0.083184317
0.048678633
0.027083719
0.050278284
0.030894402
0.016224645
0.094218656
0.1554029
0.21072192
""
0.022336259
0.15705232
0.11935628
0.20553152
""
""
""
""
0.32014272
0.16163409
0.10665813
0.080736943
0.30926228
""
0.082729086
""
""
""
0.10028539
0.18077689
0.17626569
0.21657988
""
0.085885368
0.2063785
0.10435884
0.19439621
""
0.040843714
0.063747473
0.20679148
0.051051419
0.076556437
""
0.038732734
""
0.024038494
0.1752082
0.15331854
0.052468274
""
0.072361097
""
""
""
""
0.6201784
0.024116617
""
""
0.087502673
0.074657634
""
""
0.13839418
""
""
""
""
0.043221481
0.10191866
0.064318784
""
0.024812659
0.41250211
""
0.095915221
0.10351595
0.21196644
""
0.019629894
0.11198314
0.043877102
""
""
0.11659958
""
""
0.053607285
0.044893946
""
0.10768963
""
""
""
""
""
""
""
""
0.16130066
0.1787973
0.054870516
""
0.6524561
0.066821925
0.18298161
""
""
""
0.14898697
""
""
""
0.21698581
""
""
""
0.13294967
0.040897634
0.10238635
0.13531995
""
0.08766637
0.13648517
0.19659063
""
""
0.13229464
""
0.22281209
""
""
""
0.045586869
0.090804286
""
""
""
0.16916136
""
""
0.11226111
""
""
0.15302795
""
""
""
0.16694126
0.094289057
0.2128884
""
""
0.13295391
""
""
""
""
0.17401905
0.091282964
0.1827326
""
""
0.19517033
""
""
0.1799057
0.046314009
""
""
""
0.22808452
0.037124895
0.013397581
0.058248263
0.037260696
0.031144464
""
0.055334684
0.17357616
""
0.060517974
0.58536351
""
0.12860541
0.05396457
0.23651451
""
""
0.030075751
""
0.073228672
""
""
""
0.1139924
0.1511942
0.21016337
0.13117781
0.15469223
""
0.098540217
0.12447763
0.060165513
0.12865818
0.20257524
""
0.39627102
0.14327671
0.072330959
0.10155508
""
0.18390252
0.097624771
0.11895075
0.19829863
""
0.053573143
""
0.13699579
0.15265557
""
""
0.04095351
""
0.098948002
""
0.16956262
0.15070084
0.062096622
""
""
""
0.16181354
0.12666857
0.0042169541
0.2171143
""
0.049848754
0.21110895
0.1705531
0.012021106
""
""
0.12839112
""
""
""
0.13693671
""
""
0.065825224
""
""
""
""
0.096640125
0.12496675
0.1119339
""
0.17841262
""
""
""
0.012809452
0.054696687
0.036491785
0.081474118
0.013147198
0.045635015
""
0.089599766
0.10378712
0.1797708
0.20277806
0.024928963
0.057041779
0.084120452
0.13045059
0.04735687
0.14274649
""
""
""
""
0.19555478
""
""
0.15415029
""
0.059026081
0.047997754
""
""
""
""
""
""
""
""
0.031730879
0.041962307
0.21888369
0.06390734
""
""
""
""
0.13354844
0.070275821
0.20703545
0.056863192
""
0.15919548
""
""
""
0.049537815
0.014751644
0.11640263
0.028348934
0.14169197
0.10683255
0.031339537
0.093551852
""
""
0.096638188
""
0.1914643
0.10165451
0.088710837
""
0.095019706
""
0.16405013
0.15082322
""
0.11192884
0.097376712
0.1391301
0.046944614
""
0.11049116
0.21673767
""
0.16159981
0.14176857
0.080495089
""
0.052700765
0.098586403
""
0.084117971
0.17721313
0.075576864
0.1272739
0.12186111
0.11875633
0.22754164
""
""
0.07478305
0.18924212
0.073749609
0.11496216
0.013479346
0.054884881
0.11529905
0.086374469
0.025624501
0.091243818
""
0.12256499
0.080755703
0.19377868
0.10254254
0.14520505
0.07236366
""
""
""
""
""
""
0.028436394
""
""
0.19375294
0.20800096
""
""
0.037226353
""
0.10061281
""
0.10814381
0.16916414
""
""
0.061667491
""
""
