lpov_nbh_natam_male_mean_se
0.070781715
0.068499155
""
0.055362023
0.063732892
""
0.034095019
""
""
0.090627976
0.069910973
0.031225577
""
""
0.081417367
""
0.019035514
0.068279028
""
0.022937929
0.032677989
0.0059170346
0.031782757
0.060412612
0.033940997
0.08694829
0.043720495
0.049640357
0.034275137
""
""
0.10132466
0.039955553
0.047791976
0.037021309
0.04557341
""
""
""
""
0.037888393
""
""
""
""
""
0.02840749
0.019104302
0.051897492
0.051972128
0.043217517
0.057304803
0.081997946
""
""
0.044626839
""
0.056920577
""
0.08243221
""
0.044156298
""
0.067104973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045637157
""
""
""
0.092014909
0.038173974
""
0.11025528
0.062488399
0.025867663
0.040301137
0.075791724
""
""
0.060495015
""
""
0.086582631
0.071300417
0.028180785
0.0475366
0.052811071
0.027659439
0.039718986
0.051099006
0.04950064
0.029618107
0.058006372
0.036883213
0.082112603
0.057086535
0.066061348
0.080016598
0.048752964
""
0.041083574
0.054289348
0.064268678
""
""
""
0.097361498
""
""
""
""
0.075280443
0.085404322
""
""
""
0.028053099
""
""
""
0.084187679
""
0.062101495
0.076546609
""
""
0.057437774
0.06528113
""
""
""
""
0.052980613
0.0068786726
""
0.070637934
0.089855328
0.044178609
0.090537883
""
0.030226342
0.029026443
0.041855872
0.067803234
0.11944322
""
""
""
0.055801988
0.029669682
""
0.021300405
0.039640989
0.057459004
0.021385577
0.070602387
0.018389286
0.04899874
0.034709193
0.043100685
0.091277547
0.089359753
0.042874582
0.029114723
0.0545859
0.045094274
0.093233466
0.10646031
0.04654007
""
""
0.040782589
""
""
0.081712812
""
""
0.059000831
0.049403064
""
""
""
""
""
0.046046942
""
0.048144754
0.056407526
0.097136565
0.079079553
0.068997212
0.05947775
0.044255748
""
0.089627661
0.074174918
0.089998968
0.084503748
""
""
0.060950831
0.067132302
0.08023534
0.036758699
0.10019192
""
""
""
0.052133258
""
0.040206205
0.10485639
""
""
0.050486356
0.07213892
0.065154105
0.096424863
""
""
""
""
""
0.10024442
""
""
0.076519631
""
""
0.086207226
""
""
0.086737931
0.036321551
""
""
0.02488645
0.096223727
0.037000161
""
0.056445889
0.045017444
""
0.054372504
""
0.09479522
""
0.089394026
0.059017345
0.059152525
0.06340149
0.019318797
0.078741916
0.03205869
0.027880229
0.072533712
0.061819371
""
""
0.058047924
0.087817982
0.090273261
0.053258661
0.070577428
""
0.085583583
0.037786689
""
""
0.028276421
0.047434233
""
0.084239475
0.027769158
""
0.033570897
0.063356556
""
0.050878361
0.037926506
0.031258561
""
""
0.088259809
""
0.044083141
0.016393999
0.058872659
0.028813403
0.066855818
""
""
""
0.061887454
""
""
0.096139148
0.10551433
""
0.10407884
0.032548361
0.029504847
0.026228625
0.048202932
0.05338924
0.061890945
""
0.049493805
""
""
""
""
0.09584906
0.10763065
""
0.063996121
""
0.070563979
0.050259352
0.025587831
""
0.022669511
0.062916584
0.068187155
""
0.03194664
""
""
0.088158533
0.074265771
""
""
0.067814499
0.059563749
""
""
""
""
""
""
""
""
""
0.10998101
0.095316656
""
0.082977176
""
0.025773359
""
""
""
""
""
""
""
""
""
0.03848407
""
""
""
0.025099013
""
0.023473656
0.059358686
""
""
""
""
""
""
0.036254343
""
0.11095644
""
0.10387982
0.061633378
0.075392544
0.057899997
""
0.035684295
0.072744332
""
0.031424556
0.046756599
0.051740099
0.054432336
0.01956765
""
""
0.040276483
0.041195136
""
""
""
0.098395601
""
""
""
""
0.067773081
0.064474672
0.023766171
""
0.040163316
0.047423001
""
0.044458311
""
0.064755812
""
""
""
""
""
""
""
0.06183527
""
""
""
0.020642085
0.04488901
""
""
0.028148619
0.0545398
0.079189926
""
0.035333719
0.091709889
""
""
""
""
0.042297058
0.034650303
0.039855462
""
""
0.033460751
""
""
""
""
""
""
0.034630146
""
""
0.067423142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042147052
0.020110628
""
""
""
""
0.080797575
""
""
""
""
""
""
""
0.061403137
""
0.07607384
0.032634355
0.028678734
0.097992845
0.055452593
0.085182764
""
0.02129201
0.084248155
0.024264341
0.087258868
0.084619731
""
""
0.070132948
0.12129404
0.039307937
0.06810873
0.019952562
""
0.054729689
0.0095201256
0.0075517641
0.0135159
0.030846396
0.0079962565
0.019276131
0.063738197
0.037561521
0.030642679
0.037150051
""
""
""
0.070059255
""
0.07774625
0.069563426
0.084295698
""
0.054008085
0.093669347
""
""
""
""
""
""
""
""
""
""
""
0.10863484
""
""
0.038833153
""
0.029998126
""
""
""
0.05961873
""
""
""
""
""
""
0.055778082
0.05161025
0.098888636
0.057127196
0.020430647
0.040339291
0.082634956
""
0.092374168
""
""
""
""
""
""
""
""
0.067898631
""
""
0.063885219
""
""
""
""
""
0.081672125
""
0.053349368
0.023118515
0.018167684
0.057219937
0.043747906
0.063835479
0.056375626
0.020312762
0.070250943
""
0.021058708
0.043331075
0.023509588
0.0092921788
0.014036966
0.02052594
0.060167737
0.015090778
0.10035024
0.016570093
0.084194973
""
0.028453482
0.03413761
0.048585404
0.075347237
0.039926343
0.054750014
0.04712129
0.020089505
0.044498291
0.10804352
0.02555126
0.021275926
0.025287302
0.035321563
""
""
""
0.037364479
0.027008208
""
""
0.048089352
0.03220607
""
""
0.058900837
0.065504871
0.061067127
""
""
0.024114151
0.033405479
0.091162272
""
0.081883915
""
0.050547604
""
""
""
0.02598083
""
""
0.074496746
0.010867815
0.027420191
0.0083547682
0.022332219
0.01308767
0.064377919
""
0.0066078361
0.011544412
0.029179037
0.0063274591
""
0.091361783
0.077091567
0.037672166
0.075841911
""
0.043181397
0.067994691
""
0.07615611
""
0.041905899
0.02141688
0.057361778
0.030975388
""
""
""
0.063546374
""
0.08638595
0.032084845
""
""
0.030814378
0.027244974
0.039209697
0.042269997
0.036338657
0.027829424
0.028675098
0.019121954
0.030371973
0.017817033
0.026031299
0.047469471
""
""
0.02466544
0.028586272
0.020433528
0.021533111
""
0.054311518
0.021131836
0.03927128
0.041533425
0.010698193
0.043937884
""
0.067289747
0.066507801
0.026345089
0.032273799
0.033148855
0.018855294
0.063166961
0.021205619
0.051528934
0.021466719
0.033520002
0.080077298
""
0.038930316
""
""
""
0.028505448
0.034289576
0.012303251
