comcoll_pooled_female_mean
0.43253809
0.51698643
0.43719316
0.31276947
0.44927847
0.28077781
0.35894206
0.46516213
0.38749841
0.36130807
0.40989062
0.52006662
0.53338259
0.44736734
0.49555719
0.56672466
0.41389927
0.45174304
0.47609147
0.4226433
0.34771112
0.47385558
0.46576512
0.45940444
0.46156073
0.40226263
0.45127228
0.4553276
0.44799909
0.50106108
0.44476429
0.32271212
0.37290889
0.38999423
0.43335408
0.32470638
0.49906796
0.40921661
0.49109182
0.41929254
0.55782104
0.41845718
0.3152557
0.30269811
0.55228591
0.46714377
0.50612605
0.49124157
0.43903044
0.4131906
0.45338956
0.46732146
0.43848112
0.39811441
0.35694122
0.39933482
0.39968401
0.43323117
0.63259715
0.20784482
0.40965763
0.49216986
0.45620105
0.40342987
0.39950913
0.31346533
0.43860781
""
""
0.48173076
0.048279535
""
""
0.12991017
0.49555165
""
""
0.56985545
0.49903515
0.44624683
0.42561471
0.037160613
""
0.37231255
0.12810868
0.072519079
0.048834767
""
0.37879375
0.42601427
""
""
0.17729954
""
""
0.043671314
0.32362688
0.45295289
0.50396967
0.39716998
0.3287183
0.45141816
0.365814
0.47553211
0.3294315
0.34250599
0.46521771
0.33080626
0.38664955
0.45582464
0.34054446
0.46459752
0.36702445
0.47387242
0.36199221
0.39218497
0.25962684
0.27949968
0.35845664
0.46701434
0.50270838
0.40160042
0.37749729
0.41002342
0.5635004
0.47522938
0.42195857
0.340363
0.36417136
0.45556289
0.34263518
0.50597537
0.46271756
0.51913267
0.41175896
0.35178477
0.46583188
0.33882421
0.30674466
0.41277432
0.39882064
0.45450118
0.44947457
0.56023651
0.34978649
0.44807655
0.28376988
0.4865745
0.43656987
0.39299941
0.42041224
0.3295092
0.47606316
0.43751234
0.35102913
0.27750176
0.32305065
0.39452213
0.43587488
0.3484773
0.434973
0.3452684
0.49736682
0.27723446
0.38647938
0.40381622
0.3271873
0.47442877
0.40473321
0.39012533
0.49355254
0.41017643
0.41714621
0.38624173
0.40952328
0.47584775
0.44899893
0.40621296
