working_other_male_mean_se
0.028849576
0.043447599
0.10500146
0.02092972
0.027661003
0.063276909
0.017359531
0.079563901
""
0.033405282
0.031825949
0.01380101
0.076175988
0.03871968
0.026616482
""
0.07553868
0.027708121
0.075639784
0.065398552
0.026011122
0.013787166
0.030564491
0.041096006
0.013269241
0.07116548
0.032626074
0.017288333
0.009969119
0.058194879
0.053544093
0.035789866
0.013788072
0.012370374
0.049471267
0.021212749
0.083942801
0.045924537
""
0.059790023
0.030425202
0.060317002
""
""
0.080066025
0.061550766
0.013130864
0.033389695
0.019439889
0.034365796
0.020340167
0.023003912
0.039924286
""
""
0.018664839
0.075062379
0.068479076
""
0.035177242
0.069460027
0.01822255
0.10253857
0.075054623
0.057128984
0.048620146
""
0.075601704
0.081467323
0.079216555
0.058680467
0.065363541
0.064751163
0.039518118
0.071849883
""
0.050015137
0.072353333
""
0.014474343
0.056083936
0.039094679
0.067257829
0.046971809
0.014392799
0.046879131
0.04590825
0.018903229
0.016747899
0.032704949
0.045713913
0.068004966
0.065285429
0.023895124
0.054451551
""
0.037545975
0.024980022
0.0094766384
0.020162055
0.018462498
0.0079894923
0.012420338
0.019816851
0.016398901
0.0098790172
0.019084901
0.011235793
0.041941687
0.028763136
0.030020809
0.027899671
0.017510073
0.084429815
0.017055504
0.019490821
0.017266195
""
0.089330398
""
0.034480173
0.059931438
0.049785361
0.024860527
0.059932034
0.020525509
0.023534818
0.060044352
0.092607178
""
0.0079405373
0.048559949
0.043277301
0.080720447
0.033228554
0.051537532
0.02421999
0.022983897
0.075328261
0.053576618
0.024975544
0.024777487
""
0.068781376
0.042653888
0.096185125
0.029224414
0.039738577
0.054284316
0.067644186
0.056545161
0.020688152
0.043226458
""
0.012608921
0.024174826
0.086411431
0.026719373
0.032632682
0.053433772
""
0.092837423
0.019643871
0.0082516484
0.067767508
0.0048126644
0.03452526
0.042553168
0.03658678
0.030548878
0.0066123893
0.018426701
0.046994001
0.021462932
0.046307668
0.06748049
0.01869482
0.012376776
0.042456888
0.044031695
0.033450339
0.047640212
0.012103389
0.05220478
0.053283751
0.011006203
""
0.046789713
0.02240303
""
0.049107384
0.017789075
0.015503919
0.081328526
0.076951817
0.052939046
0.031706803
0.026697304
0.015699526
0.056678753
0.016161695
0.02245255
0.040861133
0.039972231
0.022881027
0.019292213
0.01180608
0.041923303
0.027248908
0.031784076
0.03330249
0.024835601
0.069715433
0.049426664
0.018643094
0.019338567
0.019008467
0.0097578708
