kfr_stycz_pooled_pooled_mean_se
0.0014582681
0.0021493407
0.0045556962
0.0013134122
0.0016697975
0.0039058204
0.0010991445
0.003833218
0.0047303969
0.0017280143
0.0017055689
0.00093455124
0.0048408732
0.0028632157
0.0017916894
0.005810977
0.0058745416
0.0018982458
0.0051943134
0.0035739643
0.0013920957
0.0012775728
0.0019631875
0.002360242
0.001048845
0.0042338762
0.00243988
0.0015716354
0.0010037262
0.0037031507
0.0030276568
0.0024098596
0.0011126378
0.0014710588
0.0030486991
0.0015336709
0.003200023
0.0028451358
0.005427476
0.004849514
0.0013877241
0.0033835869
0.0052348315
0.0088161929
0.0044180867
0.0035072968
0.00095881487
0.0021590265
0.0012063142
0.0024738447
0.0018885745
0.0014659992
0.0020997718
0.0086705945
0.0075243586
0.0014593425
0.0045430907
0.0088345502
0.0079808738
0.0026622177
0.0039597293
0.0013481559
0.0059788753
0.0039126934
0.0028489288
0.0033174925
0.0059090666
0.0045549204
0.0037376687
0.0031373799
0.0036298307
0.0029525678
0.0027489015
0.002343318
0.0032975755
0.0050151949
0.0022856337
0.0030170374
0.004300321
0.00090713787
0.0028944137
0.0025776506
0.0033589939
0.0024615384
0.00095744553
0.0028730484
0.0028791975
0.0021484168
0.0015182415
0.0019681701
0.0023710409
0.0035497181
0.0034168193
0.0015267861
0.0035214233
0.005463629
0.0023973309
0.0015799762
0.0007473664
0.0013879734
0.0014094721
0.00058329693
0.00098136615
0.0014557253
0.0014562515
0.0008179475
0.0014707862
0.00094437349
0.0029281434
0.001843588
0.0022032452
0.0021444776
0.0012341536
0.0040493137
0.0013240102
0.0011278632
0.0014235604
0.0056566657
0.0060291137
0.0052665146
0.0021399977
0.0031410446
0.0035311505
0.0029802318
0.0034698679
0.001688806
0.0016660482
0.0034421228
0.0035516985
0.0037293246
0.00060609059
0.0026681996
0.0025169579
0.003573952
0.002112187
0.0027124085
0.0015040023
0.0017438595
0.0043688966
0.0030309188
0.0017300238
0.002396924
0.0053322939
0.0043229046
0.0023347042
0.00487488
0.002285454
0.0026585509
0.0034795867
0.0033821748
0.00306078
0.0010725138
0.0021045625
0.0048506311
0.0013015908
0.0013718442
0.0041822395
0.0016350868
0.0040784315
0.0029926777
0.0094069466
0.0047473847
0.0023089752
0.0007677403
0.0057118824
0.00060481654
0.0035233055
0.0033813028
0.0050637419
0.0019198749
0.00051102345
0.0017212429
0.0030814447
0.0015107458
0.0030992199
0.0048461091
0.0015545525
0.00090862345
0.0028077201
0.0038968362
0.0037895383
0.0035091974
0.00095559639
0.0028968097
0.0032173127
0.00076803775
0.0048014452
0.0028068209
0.0015415981
0.0054072468
0.0037365283
0.0022971064
0.001002653
0.0049594939
0.0038587973
0.0025189936
0.0020157844
0.0020194585
0.0011837665
0.003179664
0.0013215044
0.0016437597
0.003031201
0.002451845
0.0016941265
0.0013474439
0.00087841944
0.002654711
0.0021676105
0.0019969498
0.0021931706
0.0017319496
0.0049663568
0.0050182082
0.0013512711
0.0012402304
0.0015950124
0.00069648557
0.0024737308
0.002331848
0.0032988826
0.0027541758
0.00222464
0.0031758365
0.00085186737
0.001790951
0.0022539289
0.0018135842
0.0007507751
0.0012607069
0.0013848169
0.0018003614
0.0052365935
0.0024471842
0.0062410007
0.003242081
0.0054589072
