comcoll_pooled_male_p10
0.096758917
0.16168806
0.14244303
0.092163458
0.23338714
0.19768359
0.075895347
0.11634861
0.10835279
0.014937883
0.16272542
0.0055696606
0.098875582
0.077079818
0.2131343
0.1535048
0.14648193
0.25625238
0.20744017
0.091561571
0.1094548
0.15180615
0.15559277
0.076860026
0.069416083
0.11266251
0.097120024
0.15609789
0.10986169
0.12413164
0.1339189
0.16905548
0.12494516
0.17372149
0.094095118
0.026724288
0.11507232
0.21217185
0.11599137
0.026873898
0.17356843
0.11703698
0.0103232
0.13323531
0.12882826
0.099228136
0.02082018
0.10275757
0.10400178
0.19122066
0.089060031
0.11917979
0.12695323
0.076987922
0.17863582
0.031332772
0.10499775
0.096795052
0.18204975
0.16898398
0.10676741
0.12566477
0.11246512
0.11464484
0.18375042
0.071346864
0.15696292
""
""
0.16239099
6.233251e-05
""
""
-0.015473356
0.15510257
""
""
0.16876285
0.1719728
0.27038378
0.24929105
0.0067341309
""
0.15228014
-0.012258447
-0.044343442
-0.0067362608
""
0.14099456
0.12365521
""
0.26780629
0.37417221
""
""
0.039405361
0.17000836
0.19799155
0.25242826
0.14120048
0.2171364
0.17042926
0.25366309
0.16259097
0.1029858
0.11836167
0.13108739
0.12241575
0.2184497
0.23357525
0.16905753
0.077136844
0.041271001
0.11292513
0.095925525
0.17280693
-0.015433061
""
0.072024666
0.019888485
0.10346725
0.15206839
0.065748043
0.17573895
0.17701228
0.011253507
0.078997724
0.14762047
0.087203987
-7.9250713e-05
0.11389611
0.17477024
0.18485843
0.11590514
0.080507576
0.017361604
0.18499477
0.14085963
0.085672177
0.056661196
0.0969138
0.059909906
0.14968905
0.045688074
0.20981146
0.104496
0.062430512
0.025113463
0.028180983
0.060013674
0.087079711
0.07319352
0.19945551
0.073338494
0.088133104
0.18221268
0.12637141
0.12873241
0.035312597
0.17869076
0.18526381
0.14145903
0.1074421
0.11156359
0.1764579
0.1420805
0.045099717
0.032768033
0.071588837
0.1163666
0.16980997
0.12669507
0.11177646
-0.0010394237
0.19986609
0.023769354
0.10459495
0.11200358
0.13059767
0.099369422
0.11704647
0.13946293
0.11478599
0.13994159
-0.069295108
0.19547763
0.23476173
""
0.27943981
0.1783229
0.16486855
0.036216114
0.2118524
0.15139119
0.17232116
0.16591428
0.013282057
0.17516811
0.15725921
