somecoll_hisp_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12130603
""
""
""
""
""
""
""
0.14450663
""
""
""
0.13703236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088394783
""
""
""
""
0.16680115
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046005789
0.11822253
0.11689667
0.096490301
0.18591948
""
0.013204144
0.065755412
0.12351821
0.021111527
0.043947443
0.048925802
0.079960562
0.036138538
""
""
""
0.061598025
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094293229
""
""
""
""
""
0.094602391
""
""
""
""
""
0.079440117
""
""
""
0.023318902
""
""
0.064328089
""
0.14927669
0.029694287
""
0.095233761
0.01622108
0.1264959
0.13578521
0.028118359
""
0.016744863
0.038960554
0.17084661
""
0.0051414669
0.037924398
0.083117582
""
0.086616471
0.031371832
""
""
0.022571068
0.05754542
0.13818288
0.012506865
0.074054874
""
0.01336107
0.024976097
0.059989959
0.012721243
0.012471299
0.035789099
0.021519508
0.054572031
0.031151589
0.029294288
0.019256951
0.03332068
0.097670019
""
""
0.045109261
0.042456932
0.023279129
0.05255812
0.096448153
""
0.021797337
0.17464954
0.020088151
0.050754748
0.084202334
0.030531174
0.12900935
0.043423835
""
""
""
0.054000929
0.13811246
""
""
""
""
""
""
""
0.12456582
0.021955181
""
0.1302774
""
""
0.04158039
0.14601839
""
""
""
""
""
""
""
0.042908896
""
""
""
0.15749776
0.065796465
0.11456221
""
""
0.095357686
""
""
""
0.093823768
0.070829943
0.079811245
""
""
""
""
""
0.040326677
""
0.14404289
""
""
""
""
""
""
""
""
0.03792318
""
0.040345695
0.034189835
0.18317658
0.14401767
0.045456156
0.083010592
""
0.12554321
0.12121081
0.053759087
0.13238475
0.046204571
0.13569
""
0.12839048
""
0.062067181
0.021862533
""
0.12880002
0.1356975
0.11169362
0.054793056
""
""
""
0.060268771
0.11465577
""
""
""
""
""
""
""
""
0.089142255
0.091569118
0.09567678
0.025690515
""
0.13384528
""
""
""
0.089059345
0.049075764
0.10706189
""
""
""
0.052176684
0.068675965
0.095240764
0.010641636
0.10306956
""
0.094566599
0.074682593
0.022895748
0.038523924
0.029785084
0.065984659
0.051375095
0.042803206
""
0.15031444
0.065111876
0.17626333
0.078586258
0.047539767
""
""
""
""
0.052589267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1350058
""
""
0.13151816
0.14248869
""
0.08205761
""
0.062535755
""
""
0.16608457
""
""
""
""
""
""
""
0.06061662
""
""
""
""
""
""
""
""
""
""
""
0.24017368
""
""
""
0.058522146
""
""
""
""
""
""
0.04851656
""
0.078403033
""
""
""
""
""
""
0.11645085
""
""
""
""
""
""
""
""
""
""
""
""
0.14494354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091996744
""
""
""
""
