kfr_native_natam_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53723687
""
""
""
""
0.49867931
""
""
""
0.39242193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37915769
0.22359474
""
""
0.2220964
0.39479452
""
""
0.34664059
0.39553764
0.41813341
""
0.21597752
""
0.32871619
0.23957145
0.32363594
0.28902841
""
0.23933823
0.38216826
""
""
""
""
""
0.31164306
0.32002169
""
0.38616294
0.32823288
0.29591823
""
0.30179393
0.31229824
0.27510816
0.32262307
0.2879903
0.29698116
""
""
""
""
""
""
0.39118221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43977329
""
""
""
""
""
0.39262292
""
""
""
0.41175544
""
""
0.41613707
""
""
0.4164035
""
""
0.37683794
""
0.33587074
""
0.39007849
0.39085022
""
""
""
0.3779287
""
""
""
0.32962838
""
""
""
""
""
""
0.43894821
""
""
0.54884332
0.44251528
""
0.40481576
0.46195284
""
0.37232149
""
""
0.40322137
0.42783809
""
0.30864
""
""
0.47287741
0.40050501
0.21400765
""
""
""
0.33468938
""
""
""
""
0.43991005
""
0.4487586
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27643269
""
""
""
""
0.41231531
""
""
""
""
""
""
""
""
0.39724782
""
""
""
""
""
""
""
""
""
""
""
0.25277877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33651966
0.40604562
""
""
""
""
""
""
""
""
0.36755046
0.34341833
""
""
""
""
""
""
""
""
""
""
""
0.21945857
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44970623
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35393566
""
0.32342184
""
""
0.17994818
""
""
""
""
""
""
""
0.38443837
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40476534
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40475288
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
