staytract_asian_pooled_mean
0.025380727
0.098856755
""
""
""
""
""
0.13748464
""
""
""
""
""
""
""
0.26236644
0.14307666
""
""
""
""
""
0.12861876
0.13669997
""
0.14060937
""
0.12064952
""
""
""
""
""
""
0.24931373
0.33412388
0.16368908
""
0.22013682
""
0.16742735
0.07255093
""
""
0.13108478
""
""
0.19124214
0.20252053
""
0.18059678
0.076555625
""
""
""
""
""
0.36327261
0.14907952
""
0.2479583
""
0.10044706
""
""
""
""
0.22224383
0.14763598
0.21420661
""
""
""
""
0.22757645
""
""
0.33656466
0.34002358
0.33014843
0.23366737
""
""
0.30102509
""
""
""
""
""
0.13633578
""
""
""
""
""
""
""
0.13877065
0.19198118
0.089759566
""
""
""
0.16895893
0.12142004
0.16290212
0.15871799
0.13464399
0.16637039
0.096027963
0.14872463
""
""
""
0.17264201
""
""
""
""
""
""
""
""
""
""
""
0.078643806
0.29666677
0.1206684
""
""
""
""
0.18834013
""
""
0.11989982
""
""
""
""
""
0.38485482
""
""
0.14634079
""
""
""
""
""
""
""
0.19455425
""
""
0.13408439
0.13273616
""
""
""
""
""
""
""
""
""
""
0.15399817
""
0.15641089
""
""
0.35346395
0.073468447
""
0.23857345
""
""
""
0.16758093
""
0.25317636
0.22015405
""
0.33779573
0.2677145
""
0.022375731
0.18762296
0.21827698
0.036061171
0.24815443
0.12848099
0.13239172
0.19832554
0.39010519
0.11921588
0.11752384
""
0.23138823
0.142226
0.15342878
0.18715242
0.27138418
0.21702144
0.20356144
""
0.21195345
0.20652565
""
""
0.2128444
0.25519419
0.19628483
0.27153587
0.21811053
""
0.20463461
0.23480071
0.16463399
0.2479877
0.2537576
0.33141658
0.20939448
0.21751887
0.30396205
0.20909089
0.26365101
0.22401507
0.21714272
""
0.16084696
0.23934205
0.21255541
0.20549704
0.29790017
0.18816558
""
0.24430811
0.19648752
0.23178701
0.20587759
0.16002093
0.23409986
""
0.17702249
""
""
""
0.16691858
0.24972071
""
""
""
""
""
""
""
""
0.22748904
""
0.15717696
""
""
0.15245695
0.050431769
0.15530965
""
""
""
""
""
""
0.20500867
""
""
""
0.12723555
0.15356781
""
""
""
0.17825949
""
""
""
0.090605088
0.14852946
""
""
""
""
""
""
0.098458104
""
""
""
""
""
""
""
""
""
""
0.13041639
""
0.20543614
0.19463761
0.24382631
0.17522009
0.21183017
0.23383346
0.16172536
0.26995727
0.13520046
0.21119075
0.12659559
0.20140061
0.13168275
""
0.19825596
""
0.17654112
0.23579618
""
0.11027855
0.20645817
0.2038714
0.18412918
0.089363538
0.12553912
""
0.22598179
0.22640207
0.17930441
""
0.22301808
""
""
""
""
0.16635413
""
0.21154843
0.10914225
0.2086398
""
0.079540551
0.34595951
""
""
0.25437906
0.14012489
0.13346703
""
""
""
0.19950646
0.13272558
0.16641244
0.24529533
0.23373929
0.18217392
0.19111983
0.33433938
0.23882233
0.23249765
0.18704234
0.15096357
0.25628278
0.16239266
0.20070639
0.1573744
0.18376639
0.24906646
0.12558056
0.19493482
0.17247495
""
""
""
0.22153819
""
0.18450403
""
""
""
""
""
0.1958874
""
0.30165344
0.15645634
""
""
0.14171761
""
""
""
0.18901031
0.085197829
""
""
""
0.19353938
""
0.32312465
0.27547494
""
0.17893964
0.17147063
""
0.19263509
0.17312534
""
0.22804357
""
0.19250484
""
0.14604224
0.10812783
""
