kfr_native_pooled_female_p1
0.23337892
0.28866836
0.24492653
0.24712171
0.28401664
0.23255922
0.20724241
0.24300286
0.2350947
0.28855234
0.23234393
0.31631061
0.28682441
0.31332144
0.54162323
0.33529663
0.22436115
0.30379009
0.27410707
0.26087359
0.3560406
0.31701091
0.32481644
0.25846091
0.34066719
0.29161966
0.25298902
0.27651721
0.24518664
0.29741278
0.30911821
0.22895125
0.27085122
0.27005693
0.24352747
0.31101617
0.25636145
0.31936219
0.30572557
0.27033421
0.26877204
0.26690462
0.2701568
0.26824293
0.28305301
0.26652125
0.31294796
0.29616627
0.26197961
0.27710688
0.24766752
0.29224199
0.19398409
0.25939217
0.27614775
0.34915051
0.23167458
0.36519605
0.360284
0.25903714
0.26785442
0.24392177
0.28617531
0.27581009
0.32083914
0.22421718
0.23044901
0.50199157
0.083525062
0.33611739
0.22168145
""
0.05420696
0.20437405
0.34730807
""
-0.033262499
0.27598864
0.33774725
0.38664776
0.38301405
0.22200176
0.19417295
0.34698626
0.18270983
0.27204487
0.23388885
0.10919814
0.11338579
0.30981818
""
0.43497482
0.25757545
0.1077181
""
0.21884273
0.31252122
0.3428598
0.3159726
0.27014273
0.29059818
0.36214
0.31561074
0.33492106
0.36306101
0.30716932
0.29557776
0.30202413
0.38487992
0.39382121
0.29890037
0.22610204
0.29922006
0.30336764
0.35093158
0.28701949
0.28364152
0.32534239
0.39841846
0.2343384
0.26264182
0.24726431
0.32333168
0.27123567
0.18747309
0.36537239
0.30653286
0.35975504
0.25459632
0.29500976
0.25292256
0.24806999
0.26916626
0.3329936
0.3236765
0.32072312
0.25781941
0.31432483
0.31493148
0.26715073
0.3323878
0.35701674
0.31382641
0.36594167
0.18838702
0.2658107
0.28082773
0.2581709
0.30010423
0.25375941
0.29593709
0.26664948
0.28202403
0.28138182
0.40426022
0.28078857
0.29593974
0.25810638
0.28822833
0.45211506
0.36649218
0.38314927
0.30141756
0.27743384
0.24632068
0.33311591
0.26943102
0.36271217
0.35874501
0.38627344
0.25045738
0.29629695
0.27492854
0.26259571
0.45707077
0.37270853
0.31467441
0.34000197
0.3518309
0.3330467
0.30005971
0.33878753
0.34003431
0.35030186
0.23430927
0.21670258
0.3228046
""
0.41435269
0.34603965
0.38628289
0.23630986
0.35286182
0.31915063
0.43595839
0.29118666
0.37978399
0.34440324
0.28747943
0.27898008
0.35104674
0.31091797
0.44806218
0.40846008
0.32031772
0.38118771
0.39363787
0.33995426
0.37687391
0.33559144
0.43831235
0.37584397
0.34094679
0.45994094
0.46219292
0.39692003
0.42898792
0.44827634
0.36011389
0.32773358
0.35335764
0.34238905
0.37636283
0.29005617
0.31967875
0.39991549
0.33969837
0.37318814
0.33813006
0.38660479
0.37842765
""
0.37460536
0.33775884
0.38363355
0.32714146
0.32631987
0.40930936
0.34589821
0.32621142
0.3972263
0.38817671
0.34538773
0.35095593
0.31688508
0.39756119
0.37753484
0.5287528
0.49328658
0.22659341
0.41248158
0.38297486
0.40814885
0.60003203
0.38655046
0.47066572
""
0.28154165
0.42948627
0.3891449
0.28223711
""
0.43682557
0.31110877
0.4649184
0.33942968
0.40684357
0.36821944
0.50480944
0.38623247
0.3939226
""
0.356379
0.45963714
0.38543212
0.47818661
0.41168845
0.55892491
0.52263153
0.39160386
0.3990472
0.33258393
0.37476209
0.39553657
""
0.39772332
0.37577328
0.36959741
0.43676382
0.35216111
0.5046652
0.42031163
0.5475803
0.55068076
0.41640067
0.31095704
0.51360029
0.36250079
0.55475581
0.39794412
""
0.65872568
0.39401209
0.43492448
0.3719269
0.52218324
0.35363647
0.57646179
0.36939925
0.32226583
0.31632283
0.37852025
0.33340621
0.3656337
0.38489994
0.2979317
0.28430521
0.25829807
0.25608495
0.2603845
0.27105156
0.18015981
0.3195574
0.28047752
0.31235653
0.30976477
0.18597236
0.32602292
0.3174409
0.26556888
0.30777776
0.26741952
0.19072944
0.17243822
0.27486214
0.29258102
0.40743038
0.23129626
0.18525819
0.27282619
0.44823688
0.34335393
0.28499576
0.33395237
0.25293621
0.31731561
0.30196348
0.26719266
0.33360687
0.29771525
0.30348906
0.25776196
0.13859126
0.288706
0.31460094
0.26965553
0.3335537
0.23459797
0.27642813
0.28849462
0.31284481
0.37969336
0.27329695
0.41487807
0.29944015
0.30775908
0.23966196
0.28240007
0.29862034
0.31171694
0.31268609
0.31020832
0.29198623
0.25142318
0.30354616
0.29992995
0.30764535
0.32094163
0.33718926
0.29661644
0.33980891
0.23349972
0.24975532
0.30858165
0.33367467
0.30023989
0.35264641
0.32196319
0.26272207
0.27469888
0.31914216
0.21596754
0.353376
0.30638206
0.29321313
0.25701135
0.25634617
0.22943832
0.31738144
0.13825668
0.23610923
0.40682754
0.2976526
0.28195974
0.31336027
0.17554213
0.28621808
0.2523379
0.27075261
0.24233018
0.33393207
0.25779086
0.18292449
0.29080012
0.35106409
0.28071252
0.2398251
0.23922725
0.24772897
0.29237038
0.28637829
0.23456636
0.28705695
0.23950963
0.29762372
0.27599689
0.22335021
0.28432286
0.23520631
0.23016411
0.23212457
0.32275888
0.21067387
0.20884214
0.27815789
0.26299864
0.14738221
0.38877949
0.20490202
0.26724201
0.27441889
0.29997158
0.36391592
0.2812618
0.36658901
0.2994554
0.22652508
0.28932458
0.26095331
0.27751178
0.24430563
0.32152641
0.19831203
0.35328415
0.34530586
0.34051391
0.29200259
0.30782235
0.16640626
0.35195321
0.3374505
0.31719702
0.29548132
0.27747026
0.3285881
0.18891311
0.21125291
0.21656802
0.1915888
0.21348614
0.25218502
0.23441434
0.21581542
0.26570356
0.3292819
0.3004255
0.2785266
0.31479591
0.26598325
0.36675161
0.27171615
0.36042312
0.21382535
0.26900944
0.27975994
0.26618007
0.22100431
0.23345691
0.28172582
0.18229285
0.24741365
0.2486335
0.2315999
0.29821876
0.31833336
0.3833704
0.29902968
0.26428765
0.33879229
0.29030991
0.3099215
0.26118168
0.23108995
0.30228621
0.27933738
0.29246405
0.17118226
0.24955559
0.30081105
0.29355112
0.26175019
0.22316127
0.23894608
0.29840475
0.23603712
0.25010872
0.21225126
0.22583459
0.26705784
0.19555347
0.2287396
0.1761709
0.24377379
0.23486061
