coll_other_female_p10
0.50911015
""
""
0.10077315
0.21710287
""
0.11227106
""
""
""
""
0.2058949
""
""
0.49874973
""
""
""
""
""
0.36618239
0.12018257
0.24254374
""
0.21022111
""
0.38155356
0.16782373
0.11232659
""
""
""
0.33414537
0.30610138
""
0.18705159
""
""
""
""
0.58146709
""
""
""
""
""
0.270464
""
0.21085101
""
0.084896088
0.28338525
""
""
""
0.17200808
""
""
""
""
""
0.23404674
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3468543
""
""
""
""
0.20960747
""
""
0.090748161
-0.0065947538
0.05643722
""
""
""
0.12804429
""
""
""
0.12234502
0.15478081
0.15072484
0.071971573
0.28518152
0.19479448
0.32210091
0.20952745
0.1858158
0.25119293
0.16329019
""
0.022042165
0.37824184
""
0.22430044
""
0.038859025
0.41657236
0.2601175
""
""
""
0.23559524
""
""
-0.1407752
""
0.27172148
0.098799393
""
""
""
0.32403848
""
""
""
""
""
0.21212335
0.32334128
""
""
""
-0.077441238
""
""
""
""
0.14696124
""
""
""
""
0.10873575
""
""
0.24206717
0.25580803
""
0.12586115
""
""
""
""
0.15850723
0.25278455
""
0.29120126
""
""
""
0.05337641
0.22240879
0.42501214
""
0.068267204
""
""
0.18032758
0.15062866
""
""
""
""
0.24391264
""
""
0.1284105
""
""
0.41866311
""
""
0.25674081
0.28683579
""
""
""
""
-0.010141406
0.077420048
""
0.097229719
0.094933249
""
""
-0.019546751
0.056159981
0.19649521
""
""
0.10438927
0.020294545
0.13902752
""
""
0.13072787
0.11726768
0.26821017
0.20032993
""
""
""
""
0.065206975
""
0.19287835
0.3646121
0.10979863
0.42820069
0.31573555
0.14203903
0.16652291
0.35572296
""
""
""
""
""
0.24746154
""
""
""
""
""
-0.0066904398
""
""
0.092205748
0.27435997
""
0.039964143
0.20805338
0.014529118
""
""
0.27201375
""
""
0.16809449
""
0.051040333
""
0.11110408
0.1297144
0.2613292
0.12088019
0.37853968
0.16168457
0.39980304
0.26937708
0.16404805
0.13227971
""
""
-0.037838176
""
""
0.1434643
0.3175942
""
0.38246068
0.1861047
""
""
0.2917915
0.14664313
""
0.16557954
0.26611465
""
""
""
""
""
""
""
""
""
""
""
0.19976556
0.1351071
""
0.25599667
0.32368433
""
""
""
""
-0.039772082
""
""
0.1684632
""
""
0.17354874
0.017480146
""
0.16096884
0.44473076
0.20720121
""
0.21426429
""
""
""
0.3551667
0.13522685
""
""
0.044462305
""
0.15676472
0.089853488
0.059341513
""
0.34358627
0.33942765
0.043929059
""
0.25827909
""
""
0.3471821
0.096653558
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33521485
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35359892
""
""
""
""
""
""
0.17268956
""
""
""
0.42176494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21813101
""
""
""
0.054029409
""
""
""
""
""
-0.16737285
""
""
""
""
""
""
""
""
""
0.16295438
""
""
0.13528003
""
""
""
""
""
""
0.09761069
""
""
0.2872588
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30757624
0.17903665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.030306714
0.2761451
0.30886704
""
""
""
""
0.18353039
0.043046307
0.14040443
0.099862881
""
""
""
0.032921124
""
0.20324203
""
0.071368746
""
""
0.06201506
0.056403257
0.10522422
0.34223884
0.10006732
0.10062993
""
0.031064389
0.3299816
""
""
""
""
""
""
""
0.20142454
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16965036
""
0.11379473
""
""
""
""
""
""
""
""
""
""
""
0.16623347
""
0.16730675
0.35007831
0.28732309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073694065
""
0.11443209
0.19620399
0.32377723
""
0.026591668
0.13813609
0.14860973
0.11912304
""
""
0.073354982
""
-0.020465167
0.17708579
0.0078024571
0.049860872
""
0.25996068
""
0.086300895
""
""
""
""
""
""
-0.035318673
""
""
""
""
""
-0.060754068
""
""
-0.0023976688
""
""
""
""
""
""
""
""
0.0085756304
""
""
""
""
""
""
""
0.19911943
""
""
""
""
""
0.1497187
0.28335515
0.10614935
""
0.16460219
""
""
""
0.16288474
""
0.17343152
""
0.19261913
0.033640012
""
""
0.22885559
""
0.22581924
0.17472142
""
""
0.31707367
""
""
""
""
""
""
""
0.15190318
0.16971758
""
0.27156979
""
""
""
""
""
""
0.26670164
""
""
0.15502729
0.22622474
0.079748943
""
0.12136822
0.13230176
0.27490833
0.19768476
0.21229634
0.21910264
0.30225351
""
""
""
0.094566613
0.30914828
0.31216469
0.12164573
""
""
0.25694433
0.2415933
0.2530081
0.35147604
""
""
""
""
0.24818176
""
0.12037122
0.21030153
""
0.099112146
""
0.19302055
0.021207135
""
""
""
""
""
""
0.004728714
0.16889769
0.17501797
