staytract_pooled_male_mean
0.17768918
0.22922793
0.19707316
0.19920543
0.17165284
0.22424407
0.24747758
0.30477411
0.33573663
0.34671351
0.35636044
0.38201478
0.43134114
0.31049293
0.36519122
0.33854467
0.27500543
0.3389546
0.23437376
0.23253964
0.19414479
0.22234988
0.23803481
0.33921799
0.36082727
0.36068934
0.36933458
0.36179787
0.24528106
0.28451762
0.14387298
0.25874022
0.2559354
0.41362458
0.32531336
0.16227351
0.22548164
0.23164922
0.24672864
0.32905516
0.37304941
0.40388674
0.25755692
0.27044654
0.3779664
0.30874994
0.42425439
0.28132895
0.30421281
0.31169745
0.27163264
0.27852041
0.43757504
0.38578326
0.43467534
0.46277782
0.37318558
0.37039363
0.38250732
0.46551469
0.41619894
0.40682006
0.35276625
0.29087776
0.3840144
0.41493452
0.44451392
0.40381214
0.37616125
0.29200876
0.30959731
0.32910141
0.3554787
0.36156797
0.35064295
0.46702531
0.46389654
0.23554601
0.34828627
0.27431995
0.30236506
0.38479584
0.23265317
0.23157108
0.18627356
0.20175384
0.23198028
0.21275367
0.29980934
0.36369494
0.32909724
0.34185067
0.30176756
0.24145286
0.29935271
0.42973414
0.27257219
0.24784659
0.28656805
0.48255169
0.40989792
0.35240614
0.34522206
0.29081264
0.38005173
""
0.29387423
0.26810792
0.39121816
0.37119025
0.3791343
0.37230599
0.37119171
0.32075119
0.35938108
0.38874227
0.49972722
0.35790095
0.35564879
0.27019385
0.45150968
0.34487474
0.36349264
0.2913484
0.33093551
0.3208499
0.3395232
0.40733877
0.39554879
0.46206507
0.46889886
0.34482628
0.45147476
0.44789091
0.40030318
0.38538265
0.3125062
0.52655554
0.39120823
0.31845602
0.37523115
0.36764437
0.48479196
0.44338012
0.34780136
0.43736908
0.32580733
0.41628888
0.35838175
0.41339827
0.57274348
0.32870531
0.42183214
0.37483692
0.30179763
0.34945333
0.29163268
0.29766762
0.2684668
0.20264271
0.35174802
0.2427821
0.23763293
0.21783885
0.22302729
0.28296319
0.16742319
0.35950065
0.2845352
0.29324293
0.26684225
0.29324314
0.25931787
0.26556906
0.40359139
0.33181548
0.34691101
0.34678978
0.36611915
0.33012301
0.37007824
0.35679391
0.33990225
0.37934822
0.3390967
0.33245
