kfr_native_other_female_p50
""
""
""
""
""
""
""
0.4425686
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37944165
""
0.43172145
""
""
""
""
""
""
""
0.4480716
""
""
""
0.40613538
""
0.46724668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4303281
""
""
""
""
0.43356088
""
""
0.3792263
0.39667282
""
""
""
""
0.38094956
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48197517
0.58660811
""
""
""
""
0.4784683
0.42746389
0.60300934
0.39876327
0.45492187
""
""
0.4253954
""
""
""
0.48551854
""
""
""
""
""
""
""
""
""
""
""
""
0.50900871
""
""
""
""
""
0.51300216
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47566608
""
""
""
""
""
0.43450606
""
""
""
""
""
0.48323408
""
""
""
0.52830917
""
""
0.46676883
""
""
0.52016664
""
0.44247875
0.48880881
""
0.44439429
""
""
0.43795741
0.4253439
""
""
0.47728986
0.46027803
0.55464756
""
0.39716843
0.48343253
""
""
0.49547312
0.54211926
0.53140068
0.51698953
0.41770887
""
0.46772116
0.49751386
""
0.51204002
0.51476455
0.50998205
0.48364174
0.50116378
0.57128328
0.52647734
0.52927798
0.53645891
0.46686003
""
0.40326747
0.46314353
0.49212164
0.52436519
0.48823628
0.44193846
""
0.4277713
0.42643481
0.52393007
0.49899286
0.48113114
0.45850599
""
0.53748047
""
""
""
0.57783568
""
""
""
""
""
""
""
""
""
0.44831818
""
0.47013286
""
""
0.4552623
""
""
""
""
""
""
""
""
0.49611643
""
""
""
""
0.55060232
""
""
""
0.62774867
""
""
""
""
""
""
""
""
""
""
""
0.51867038
""
""
""
""
""
""
""
""
""
""
0.53251034
""
0.52217352
0.42748541
0.59814399
0.41749269
0.45595995
0.49892545
0.46868318
0.49710524
0.50377977
0.44377095
0.53891623
0.47852093
0.4377642
""
0.4786292
""
0.4807182
0.46309328
""
""
""
0.48465148
""
""
""
""
0.44615328
0.47399604
""
""
""
""
""
""
""
""
""
""
""
0.46220627
""
""
""
""
""
0.44167966
0.47913665
0.41184077
""
""
""
0.51389772
0.33762681
""
0.47380292
""
""
0.45831904
""
0.42268521
0.51639104
0.41556042
0.4854525
0.42951742
0.47006792
""
""
0.51736248
0.43129784
0.51008379
0.55685616
""
""
""
""
0.44557759
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50458246
""
""
""
""
""
0.3510561
""
0.50280082
""
""
""
""
""
""
""
""
""
""
0.41337031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45508572
""
""
""
""
""
""
0.44335347
""
""
""
""
""
""
""
""
0.50991571
""
""
""
""
""
""
""
""
""
""
""
""
0.5067609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49040157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34910929
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48593777
