kir_imm_asian_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59955901
""
""
""
""
""
""
""
0.73179924
""
""
""
0.54430532
""
0.75312144
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59211791
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65128183
""
""
0.61006582
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64242339
""
""
""
""
""
0.61907744
""
""
""
""
""
""
""
""
""
0.67300981
""
""
0.59657145
""
""
0.6659168
""
""
0.54257476
""
""
""
""
0.5979653
0.67609411
""
""
0.62634295
""
0.68985736
""
""
0.56610245
""
""
0.5790984
0.63672549
""
0.6212821
0.65050256
""
0.60698199
0.58987534
""
0.59389341
0.61287338
0.65805113
0.57451576
0.73326588
0.67975825
0.63990033
0.67817545
0.65458524
0.48718548
""
""
0.64710528
0.62790775
0.59621942
0.56755394
""
""
0.56937706
""
0.63543147
0.65407205
0.46384662
0.59433985
""
0.63130033
""
""
""
0.77004898
""
""
""
""
""
""
""
""
""
0.5503341
""
0.65110308
""
""
0.61823505
""
""
""
""
""
""
""
""
0.62975711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69680572
0.69823456
0.6869297
""
0.67645645
0.62227553
""
""
""
0.76554328
""
0.57069385
0.73692966
""
0.4262515
""
0.63643837
0.66058707
""
""
""
0.60241997
""
""
""
""
0.57275087
0.48839703
""
""
""
""
""
""
""
""
""
""
""
0.62510735
""
""
""
""
""
""
0.7514807
0.54486299
""
""
""
""
""
""
0.59337187
""
""
0.61760974
""
0.59958309
0.56197357
0.6565696
0.61548495
0.56013906
0.64307505
""
""
0.56659347
""
""
0.66032374
""
""
""
""
0.65917456
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62744546
""
""
""
""
""
0.50661808
""
0.68522418
""
""
0.77677846
""
""
""
""
""
""
""
0.58858961
""
""
""
""
""
""
""
""
""
""
""
0.74676669
""
""
""
0.63524294
""
""
""
""
""
""
0.58885896
""
""
""
""
""
""
""
0.56453741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46895576
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60365087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55267078
0.60723019
0.54798537
0.60612857
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66710454
""
""
""
""
""
0.67166561
