grad_asian_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093996949
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040257402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033447485
""
""
0.076831542
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015828751
""
""
""
""
""
0.022046188
""
""
0.028460918
""
""
""
""
0.04539578
""
""
""
0.0081179198
""
0.075480178
""
""
0.062671378
""
""
0.047557026
""
""
0.014146152
0.080675371
""
0.03143527
0.01937685
""
0.027644537
0.015328092
0.016023349
0.0247602
""
0.019593272
0.081619926
0.014700404
0.069283992
""
""
""
0.029885529
0.069761664
0.053109273
""
""
""
0.043462776
""
0.031180046
0.095498294
""
0.028313067
""
0.050899275
""
""
""
0.09008614
""
""
""
""
""
""
""
""
""
0.077580281
""
""
""
""
0.06247139
""
""
""
""
""
""
""
""
0.077131227
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058688533
0.067222252
""
""
0.070264086
0.088536404
""
""
""
0.083220012
""
0.080805965
""
""
""
""
""
0.049713884
""
""
""
""
""
""
""
""
0.043133847
0.092937663
""
""
""
""
""
""
""
""
""
""
""
0.058204155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051316787
""
""
""
""
0.043569725
""
0.070809752
""
0.047111955
""
""
""
""
""
""
0.11973196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077597521
""
0.083832234
""
""
""
""
""
""
""
""
""
""
0.050556045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06144065
""
""
""
""
""
""
0.046715822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059470642
0.014105689
0.053179577
0.046042077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017906332
""
""
""
""
""
0.030179095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.097890578
""
""
""
0.048730746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
