lpov_nbh_other_pooled_p100
0.5049305
0.39394796
0.72879475
0.54676807
0.55476809
0.508187
0.5278548
0.25899085
0.57174587
0.47058851
0.4659498
0.59437501
0.47986504
0.62084889
0.47258836
0.42155227
0.20742586
0.55720282
0.36311907
0.15833269
0.38781613
0.48573261
0.46435806
0.65681452
0.60113287
0.0355542
0.6697467
0.52236885
0.76002479
0.38408795
0.39070579
0.51565605
0.69193578
0.74110496
0.50707036
0.5630852
0.81023633
0.59103876
0.52852488
0.42672944
0.58478731
0.1833521
0.015924707
""
0.13444871
0.57756156
0.53217393
0.53816921
0.66716272
0.36658838
0.56159347
0.53744483
0.38768667
""
0.52950317
0.59883243
0.59773034
-0.0052971216
0.48016763
0.41644773
0.53996611
0.48413554
0.86073637
0.43504831
0.21623787
0.56742042
0.18240045
0.35054621
0.68760341
0.51644588
0.58131033
0.5588032
0.59214902
0.59930807
0.44137123
0.46556428
0.43235034
0.20413333
0.60338277
0.68315101
0.77658802
0.5591929
0.50601983
0.56097448
0.60725331
0.43500677
0.29883128
0.58539283
0.63583797
0.41457334
0.51129639
0.26401943
0.50979948
0.52958238
0.58715516
0.59168196
0.46180823
0.35172933
0.59473586
0.61109322
0.54474175
0.61217672
0.63505912
0.61398739
0.63678938
0.62565273
0.56506222
0.69110811
0.34007588
0.53127331
0.49633569
0.52477783
0.60287738
0.49289057
0.64746016
0.54386568
0.61371601
0.6436801
0.31835887
0.39278844
0.56110507
0.5104481
0.80620593
0.52576774
0.25060672
0.56170875
0.67438853
0.40393651
0.1061845
0.53945172
0.63955355
0.55567509
0.630633
0.19716181
0.42181402
0.40449947
0.54424232
0.50033343
0.36345354
0.53110594
0.56340313
0.63209045
0.26786757
-0.051038969
0.4811323
0.39215422
0.53367019
0.42465031
0.44297501
0.48297474
0.1600735
0.67021447
0.63208598
0.70621341
0.62708431
0.60153431
0.39679328
0.67376482
0.31049567
0.37997693
0.61414742
0.085452743
0.69421625
0.74923813
0.86691523
0.71399641
0.43863213
0.69745159
0.51334858
0.46533689
0.62895942
0.53545856
0.36808455
0.61209214
0.39270735
0.25938961
0.51459002
0.65300596
0.58798712
0.73712474
0.27360839
0.5141691
0.60129976
0.5390715
0.35987544
0.62293309
-0.12189563
0.65359867
0.43374696
-0.26305071
0.27774993
0.48051053
0.63915777
0.14558482
0.29371861
0.44274464
0.65406954
0.65949702
0.58046067
0.45761293
0.55610442
0.48809958
0.47631121
0.56277096
0.50164229
0.64189339
0.68517601
0.58594167
0.46424353
0.50834084
0.38901785
0.68679285
0.1295965
0.40401781
0.59930462
0.7025736
0.61241996
0.63492835
0.54547596
0.45044488
0.3989276
0.43407634
0.50242096
0.21967703
0.63406056
0.72798729
0.54679847
0.64166242
0.6366691
0.51390183
0.55929989
0.64763552
0.45464021
0.54582626
-0.017716508
0.3177526
0.20882531
0.42918774
""
0.15362877
0.45314786
0.34826055
0.49813098
0.73619205
0.66009367
0.69140303
0.68780345
0.57957417
0.607979
0.65455455
0.62061208
0.46320978
0.43968123
0.61294836
0.55960286
0.57381743
0.49365133
0.73552448
0.59468108
0.64209497
0.66257119
0.76868361
0.71091485
0.71858883
0.65083468
0.6721096
0.77099377
0.72129184
0.71253592
0.69852978
0.59370065
0.85270828
0.39827979
0.61250174
0.82286888
0.28754643
0.50975853
0.62578964
0.46469963
0.69365948
0.69604552
""
""
0.68912542
0.67183095
0.67149818
0.60541975
0.71444142
0.68890673
0.47807139
0.6016534
0.84566939
0.53418177
0.82966906
0.52157217
0.60862029
0.74009246
0.44953999
0.50976557
0.75740063
0.68637562
0.64254284
0.49258941
0.66738778
0.71095788
0.40319642
0.61149091
0.609761
0.51657403
""
0.51945454
0.63629413
0.70610213
0.59988326
0.65493411
0.52031589
0.40527317
0.51331145
0.57409853
0.53918129
0.44163263
0.58031803
0.74277228
0.73477805
0.57647371
0.58459419
0.58852327
0.53765446
0.44044766
0.61312455
0.30786452
0.67594546
0.60080254
0.67215192
0.54380834
0.67435485
0.72893226
0.53623551
0.68925798
0.66022503
0.88096911
0.35420117
0.65859371
0.62632036
0.62114054
0.52905351
0.35809362
0.49197987
0.3355166
0.65578389
0.32139561
0.31318232
0.44893751
0.62949383
0.56759334
0.45820782
0.018324601
0.5781588
0.51562053
0.58857691
0.48994958
""
0.51992166
""
0.46949428
0.65749842
0.82557327
0.45177713
""
""
0.52584213
0.23602036
0.74546909
""
""
""
0.66306859
""
0.26988646
0.72068346
""
""
""
""
""
""
-0.20974408
""
0.62236845
""
0.2712312
0.41941804
0.83421117
0.94388485
""
0.73767412
0.73062032
0.57396299
0.41778967
""
""
0.28017429
0.56402504
0.75673348
0.58300495
0.68187767
0.59370047
""
0.93925178
""
0.61901653
0.76703221
""
""
""
""
1.0193161
0.27708712
0.15672426
-0.22950043
0.72474957
""
0.79515344
""
0.49560344
0.39039436
0.81947011
1.0905838
0.93591982
0.65778649
0.85647839
0.56907606
0.70402175
0.99621922
0.50953323
0.6804027
0.60049033
0.10592666
""
""
""
0.4989298
0.62734503
0.74282867
-0.044939727
