par_rank_pooled_female_mean
0.50884598
0.53283489
0.41294503
0.44099739
0.48055422
0.2735067
0.37283969
0.4483898
0.40485522
0.43434456
0.44300538
0.41730303
0.43369028
0.42318577
0.42211327
0.48748311
0.49117836
0.34640247
0.38704285
0.38793579
0.37730831
0.46854365
0.45085144
0.35570428
0.43261182
0.49053368
0.41749072
0.4439297
0.4282214
0.4468317
0.38978511
0.2688356
0.33257145
0.43169925
0.47116065
0.4637444
0.49734908
0.44142917
0.51269263
0.48641557
0.5314098
0.52365988
0.29678619
0.30637997
0.56963342
0.41330171
0.43259615
0.4554491
0.43961099
0.48631209
0.44872361
0.55317509
0.26601321
0.36005712
0.37851769
0.40877724
0.3948034
0.49349761
0.68772399
0.28017882
0.420849
0.41644862
0.48946384
0.45814592
0.42677808
0.31422576
0.41047582
0.36251274
0.47963962
0.61084849
0.32381758
0.54685932
0.6942178
0.3284761
0.59419191
0.45869842
0.55249137
0.66211003
0.58592373
0.60771942
0.55831051
0.26868355
0.3241199
0.55318183
0.46114206
0.59907633
0.3849512
0.57645452
0.44446754
0.6060372
""
0.50305128
0.51975352
0.49398196
""
0.40450183
0.41120869
0.45932171
0.51881319
0.47971594
0.47993046
0.56664342
0.42037487
0.55280709
0.44066685
0.45793429
0.50309008
0.45150176
0.31307817
0.5116058
0.40828735
0.41149688
0.47301915
0.439271
0.50083661
0.45805126
0.38942665
0.38620725
0.38456881
0.30454224
0.40386665
0.39257601
0.41135332
0.48023438
0.47529596
0.42869762
0.49090379
0.44902101
0.39373696
0.40847075
0.43186745
0.3854894
0.43738192
0.53336006
0.4402234
0.34980774
0.44217208
0.52074701
0.44559017
0.39501446
0.42970473
0.38391742
0.45128584
0.34754309
0.38519153
0.41883892
0.38961038
0.36333808
0.38974687
0.28458023
0.38351235
0.42710733
0.40749648
0.50909138
0.39169076
0.34670129
0.43457255
0.38922808
0.32229164
0.38177544
0.3726047
0.33963513
0.39251137
0.41660866
0.30786258
0.40445447
0.39259285
0.35460851
0.47667852
0.39440686
0.4898293
0.40321711
0.35278788
0.5292393
0.34463507
0.28811258
0.46990475
0.37718055
0.35664418
0.34087369
0.45677707
0.36857462
0.48370367
0.45952141
0.33752036
0.40831077
0.58693582
0.48514155
0.59654409
0.49653426
0.57866758
0.48426425
0.64923227
0.48438141
0.64983392
0.4205204
0.45366955
0.51345134
0.32094041
0.54419899
0.45604691
0.43835437
0.50500917
0.56246299
0.45153651
0.41153994
0.69861072
0.50188273
0.48356965
0.4349609
0.48130035
0.50543416
0.47251424
0.5894835
0.57718074
0.5697183
0.65670747
0.56860548
0.49691108
0.53012782
0.54840446
0.49919346
0.51931614
0.49981734
0.50557309
0.566374
0.6329748
0.53367949
0.63569218
0.54652351
0.49648905
0.54196805
0.46152836
0.59450907
0.60086983
0.49130005
0.46880382
0.44132006
0.44043183
0.40504077
0.54647708
0.58120036
0.54677349
0.41525954
0.52124375
0.45187873
0.64791465
0.49825954
0.42744055
0.41833311
0.67020839
0.6680364
0.51897621
0.43959725
0.68422318
0.3563306
0.26842275
0.36834532
0.56938934
0.45462289
0.46337178
0.39891455
0.75875461
0.65610808
0.66952008
0.58006668
0.486074
0.55106682
0.59335631
0.52578145
0.52354246
""
0.38335472
0.42006591
0.66611117
0.41253391
0.45905751
0.52443469
0.55904049
0.63151765
0.41013598
0.45398524
0.48226416
0.51840895
""
0.58477932
0.45707124
0.48248798
0.46107754
0.43201748
0.53981274
0.59856594
0.4642784
0.67924815
0.42827514
0.47166365
0.56263989
0.4320752
0.62589604
0.34340733
0.45803708
0.6572845
0.43508142
0.67347229
0.6099422
0.45885295
0.52709574
0.47983792
0.68248498
0.64278215
0.67158353
0.68513238
0.63176364
0.63213319
0.70105618
