kfr_stycz_hisp_female_mean
0.46440288
0.42474481
""
""
0.43172589
""
""
0.41297927
""
""
0.34983337
""
""
""
""
0.42491376
0.3212066
""
""
""
""
0.37276298
0.40773377
""
0.29221955
0.39854553
""
0.40575302
""
0.3509624
""
""
""
""
0.35504514
""
0.41307336
""
0.44112369
""
0.34223181
0.43565205
""
""
0.49685898
""
""
0.34783065
0.42552474
""
0.37827569
0.42362961
""
""
""
""
0.42887491
0.4256441
0.45270541
""
0.4267199
""
0.37203637
""
""
""
""
""
""
0.43276259
""
""
""
""
0.46497357
""
""
0.48306784
0.37088776
""
""
""
""
0.2644383
""
""
""
""
""
""
""
""
""
""
""
""
0.36909336
0.44314176
0.47215128
0.45121706
0.44078186
0.52867395
0.38777345
0.44703165
0.39984041
0.45484063
0.41554767
0.41906735
0.42296791
0.40812087
0.42535415
""
""
""
0.47554556
""
""
""
0.41549206
""
""
""
""
""
""
""
0.3747077
0.35003814
0.47187537
""
""
""
""
0.43954307
""
""
0.3451477
""
0.32652056
0.35931742
0.43934917
""
0.45136449
""
""
0.36924234
0.41372004
""
""
""
""
""
""
0.42408481
""
""
0.32873076
0.49897116
""
""
""
""
""
""
""
""
""
0.39445496
0.36932996
""
0.41377023
""
""
0.50499505
""
""
0.40475383
0.41068035
""
""
0.43275028
""
0.42462966
0.42578021
""
0.42661726
0.5392617
""
0.467419
0.45396766
0.5600639
0.46014243
0.54127163
0.3746219
0.52322119
0.42432359
0.46922928
0.41857499
0.44748917
0.51695007
0.46793711
0.42862284
0.42978275
0.41479278
0.47878727
0.43661493
0.53710848
0.47577205
0.43934387
0.44218153
0.35462308
""
0.47909555
0.53059638
0.4394992
0.50563264
0.52802503
0.36561966
0.47041315
0.48099265
0.49234673
0.47855878
0.4808667
0.5242579
0.45614958
0.49120817
0.57217646
0.48725384
0.52374905
0.49056774
0.46329111
""
0.45007825
0.52882165
0.5126785
0.45760378
0.44857106
0.42866766
""
0.43271765
0.49829146
0.50056064
0.49652609
0.47400728
0.46384278
0.37512484
0.50166988
""
""
0.38228136
0.46287873
0.53371596
0.38453299
""
""
0.43818256
0.24529244
0.38739255
""
0.40381733
0.43059772
""
0.5474689
0.39558378
0.56503683
0.42812654
0.4455038
0.51552737
""
""
""
""
0.36735439
""
0.48804826
""
0.36926302
0.49720815
0.41427925
0.44759035
0.37446854
""
0.44556588
0.45337832
""
0.4256441
0.43124375
0.43184865
0.4493354
0.36947095
""
0.5279718
""
""
0.40115654
0.38567922
""
0.39815548
""
0.38327971
""
""
""
""
0.52206868
""
0.4389503
0.46903244
0.47965458
0.43651178
0.52759165
0.50961655
0.456184
0.42102405
0.47520748
0.42298624
0.45866737
0.43116212
0.41695768
0.4879289
0.51220948
""
0.45555061
""
0.42260006
0.49901837
""
0.42192125
0.42478558
0.44938186
0.45668265
0.4107081
0.40657449
""
0.45608622
0.42671889
0.40364406
""
0.29318863
""
0.36537603
""
""
0.42849869
0.39734557
0.42145374
0.42442781
0.46818441
""
0.41944262
0.3827396
""
""
0.43530461
0.43332469
0.46246815
0.40064254
""
""
0.42510071
0.42519021
0.46577057
0.50532806
0.47259411
0.46134555
0.43116403
0.41414016
0.44314978
0.4242942
0.46365827
0.46129671
