coll_asian_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091922812
""
""
""
""
""
""
""
0.11680631
""
""
""
0.18395829
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081029773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035282735
""
""
0.090754882
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20310101
""
""
""
""
""
""
""
""
""
0.016291687
""
""
0.15850535
""
""
0.023983762
""
""
0.044163287
""
""
""
""
0.05451991
0.11421742
""
""
0.0098501407
""
0.085666992
""
""
0.11043326
""
""
0.058670107
0.082299739
""
0.015719697
0.086237751
""
0.034409199
0.036643632
""
0.029526252
0.019265752
0.018197984
0.050168842
0.11619994
0.019212252
0.074081421
0.012786325
0.1230569
""
""
""
0.031624738
0.077433653
0.052675012
0.15141547
""
""
0.11343686
""
0.032205872
0.076524891
""
0.091749318
""
0.054066818
""
""
""
0.091371082
""
""
""
""
""
""
""
""
""
0.098744921
""
0.12180371
""
""
0.078021139
""
""
""
""
""
""
""
""
0.068360388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048471119
0.049642332
""
""
0.064407974
0.13436988
""
""
""
0.068974957
""
0.078111507
0.10480914
""
""
""
0.11280765
0.05397119
""
""
""
0.11550232
""
""
""
""
0.056325037
0.13568839
""
""
""
""
""
""
""
""
""
""
""
0.067805193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054038133
""
""
0.12791751
""
0.051104177
0.17191535
0.064151138
0.12966797
0.095604494
0.092845947
""
""
""
""
""
0.075922534
""
""
""
""
0.12943131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11565182
""
""
""
""
""
0.11618703
""
0.065756053
""
""
0.1009168
""
""
""
""
""
""
""
0.057413984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055199999
""
""
""
""
""
""
0.052063711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05907974
0.018039834
0.091109753
0.049498234
0.11668821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10675296
""
""
""
""
""
0.012940419
""
""
""
""
""
0.025577066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
