grad_hisp_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19940351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051197402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041362174
0.084789418
-0.0090883067
0.04480141
""
""
0.041304223
0.060462784
""
0.041823667
0.044080295
0.058421031
0.070815228
0.039686035
""
""
""
0.019210614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015927633
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056142516
""
""
0.0023845593
""
""
0.070869014
""
0.047120079
0.033358868
""
""
0.050852209
""
0.043129157
0.039148912
""
""
0.039693315
0.0084046545
0.13964061
""
0.035900056
0.047744911
""
""
0.031995166
0.025423603
""
0.047826409
0.036483116
""
0.040597975
0.042164892
0.0037919679
0.039268855
0.045294054
0.028487971
0.048799086
0.022850094
0.068931721
0.044497889
0.050109293
0.037165519
0.058562767
""
""
0.069457196
0.047808144
0.035669323
0.040245622
0.0051612654
""
0.025725579
""
0.040941037
0.004418503
0.02662961
0.045621507
""
0.053532586
""
""
""
0.086349815
0.18738948
""
""
""
""
""
""
""
""
0.033623278
""
0.095064826
""
""
0.06224259
""
""
""
""
""
""
""
""
0.046207804
""
""
""
""
0.15219522
0.0020877901
""
""
0.028055469
""
""
""
0.11643364
-0.0028128391
-0.0047964333
""
""
""
""
""
0.058740161
""
""
""
""
""
""
""
""
""
""
0.026736841
""
0.058318634
0.093196914
""
""
0.12869331
0.052126974
""
-0.0050836699
0.12211902
0.066428274
""
0.042126045
""
""
""
""
0.15390669
0.10434026
""
""
""
""
0.076199971
""
""
""
0.01823445
0.21118261
""
""
""
""
""
""
""
""
0.064795196
0.025441276
0.034326442
0.077118017
""
""
""
""
""
0.047648929
0.046389457
0.25450504
""
""
""
0.032983985
0.043788657
0.10163815
0.11995785
0.030597042
""
0.018940687
0.0071608433
0.054755569
0.05077387
0.07844004
0.15218502
0.074315369
0.037447408
""
""
0.023060361
""
0.1502216
0.10704707
""
""
""
""
0.10056265
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070419647
""
""
""
""
""
0.045381922
""
0.031789344
""
""
""
""
""
""
""
""
""
""
0.12038786
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066203162
""
""
""
""
""
""
0.06042175
""
-0.0024651361
""
""
""
""
""
""
0.14996801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14385331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10144754
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040666442
""
""
""
""
0.062890254
0.049954798
""
