work_29_white_female_mean
0.73327482
0.77868617
0.78231448
0.68857318
0.72157067
0.75109869
0.78653884
0.71897566
0.78687388
0.72163296
0.68818849
0.72607106
0.76054072
0.78861684
0.7208311
0.76362282
0.72637403
0.72822642
0.68514782
0.75621849
0.73638004
0.74062818
0.73684263
0.77461559
0.74886268
0.76339161
0.75449997
0.71765202
0.69035643
0.72819406
0.71899927
0.79940122
0.78987551
0.78403169
0.77896512
0.73001099
0.77365965
0.74790722
0.74830276
0.72516924
0.78747183
0.72662109
0.74708688
0.80732495
0.76910818
0.78060234
0.71783847
0.72697717
0.74092001
0.70581836
0.78789639
0.76043463
0.71976125
0.74062341
0.77869111
0.74091899
0.72231936
0.76009667
0.7749356
0.66780144
0.7537697
0.76879913
0.77609724
0.68482476
0.63325429
0.81696486
0.67845488
""
""
0.77546793
0.82562405
""
0.69935769
""
0.76291603
0.68662232
0.83579332
0.79145688
0.73889601
0.79966384
0.74695021
""
""
0.70853472
0.69235778
0.73390174
""
0.96232587
0.68136382
0.75936079
""
0.71477002
0.714688
0.75240302
""
0.62270403
0.6970619
0.70706165
0.76934898
0.72892821
0.62138468
0.72088456
0.77831525
0.76474106
0.74467945
0.69260323
0.78893483
0.73478067
0.74955016
0.74631834
0.74161184
0.76440245
0.74826241
0.76755911
0.76238531
0.7672919
0.76921278
0.84928918
0.74938381
0.72477269
0.76455688
0.74713945
0.72870052
0.77846408
0.78571755
0.78036779
0.77813852
0.73575437
0.77946675
0.73264641
0.79871386
0.8061499
0.74641871
0.77309269
0.73134083
0.72370052
0.76031131
0.80600417
0.7706849
0.77126735
0.74638265
0.80062193
0.76279664
0.71419597
0.80218476
0.77928162
0.76564288
0.7573595
0.76631647
0.81232637
0.74141866
0.72380763
0.71312815
0.76884031
0.74251068
0.71676373
0.74559855
0.77705657
0.76285487
0.74286759
0.76240933
0.75703579
0.75570577
0.75548589
0.77689475
0.77615327
0.71110636
0.70742446
0.75188386
0.81776506
0.78989404
0.7321372
0.72214115
0.77516538
0.74517161
0.77058882
0.77044678
0.78001851
0.74092096
0.70037943
0.76617527
0.69781238
0.77057087
0.73752761
0.80669898
0.74498808
0.79785514
0.86699361
0.75529468
0.72753668
0.70742935
0.80458981
0.80340052
0.69372773
0.76224691
0.75199831
0.67186338
0.74605888
0.74266535
0.78518242
0.70339125
0.74042511
0.72806603
0.72914666
0.77768832
0.72654492
0.81369734
0.72489595
0.74205399
0.72903913
0.74994445
0.71469891
0.79120195
0.79371756
0.73561567
0.78801668
0.76355237
0.78714079
0.73359418
0.77025175
0.78047246
0.74293894
0.7762866
0.8088429
0.75273317
0.76400733
0.82874912
0.77901733
0.80419904
0.7649892
0.73510724
0.86485374
0.7391355
0.77143866
0.78888869
0.72961169
0.71059734
0.70157856
0.75368214
0.73239583
0.73263109
0.78529817
0.78995508
0.67947084
0.78420478
0.79839611
0.82200038
0.71084732
0.76407409
0.74857897
0.81156403
0.80296427
0.80611306
0.9649843
0.85694909
0.66059053
""
0.75274879
0.78214943
0.74457872
0.81710714
0.8488546
0.80527306
0.79091477
0.80415553
0.76914638
0.76642138
0.77918702
0.7922067
0.77414203
0.82506412
""
0.81294984
0.85335386
0.81634021
0.85490298
0.88829702
0.68792826
0.79752243
0.79300022
0.80362624
0.7975294
0.80447286
0.75955766
""
0.76364982
0.73840266
0.72856343
0.78683561
0.7887519
0.67589772
0.77332538
0.7919094
0.80470258
0.76697862
0.79023421
0.76724511
0.82100767
0.79134369
0.74789578
0.95034194
0.84983855
0.79045284
0.83054924
0.77603257
0.78738612
0.78735018
0.82433313
0.85883683
0.87579799
0.85357171
0.86935294
0.86613441
0.84935975
0.8627364
0.83976978
0.79421544
0.84928244
0.81382215
0.81192774
0.79587394
0.71361828
0.75311971
0.70517451
0.77323806
0.80892146
0.72601098
0.76696527
0.73927969
0.77480972
0.81413978
0.7429837
0.73183644
0.67850012
0.77113694
0.75141627
0.77553141
0.73341995
0.77330834
0.69485688
0.74577403
0.75849032
0.68367922
0.78168637
0.76214594
0.73924619
0.77080953
0.77675092
0.71912736
0.79321891
