stayhome_white_female_mean_se
0.025037549
0.03482775
0.020766431
0.017468337
0.014677886
0.027029311
0.028356718
0.024615776
0.014241477
0.028207589
0.033320852
0.03778154
0.03516363
0.048447732
0.016937509
0.025385728
0.02401058
0.03357131
0.016299935
0.01610445
0.018370917
0.015861077
0.021466533
0.037721857
0.024969663
0.025081884
0.029040547
0.029742908
0.024340663
0.039759889
0.020934353
0.022170017
0.034650411
0.020337002
0.022879237
0.029299432
0.044323567
0.026103448
""
0.026972126
0.022553574
0.023390826
0.031744894
0.028282128
0.067049116
0.033595875
0.049683217
0.033491679
0.043386906
0.036136609
0.043463659
0.025300844
0.041120164
0.023538083
0.022870025
0.02775537
0.022496829
0.020308457
0.031415801
0.01987767
0.026118236
0.019775094
0.030632187
0.019556746
0.01392593
""
0.064559653
0.028261662
0.040625557
0.027983366
0.042686339
0.056686923
0.052595533
0.027023697
0.04188554
0.067272864
0.05481622
0.038850434
0.074292585
0.043308187
""
0.10192187
0.027791105
-0.003128395
0.021903491
0.017344978
0.018300211
0.02607744
0.026862942
0.027363293
0.018184168
0.017068956
0.022164136
0.016705999
0.018138263
0.022374593
0.075223029
0.027074242
0.027862675
0.024837067
0.020969545
0.020500468
0.017449996
0.021964272
0.02445529
""
0.021614525
0.032588985
0.028159237
0.029529607
0.032120366
""
0.032369614
0.025604358
0.027273506
0.033914059
0.028210722
0.022737058
0.024736321
0.0306387
0.025391864
0.028831312
0.022576341
0.031146538
0.03637423
0.02995494
0.02039781
0.032411121
0.032924954
0.023243386
""
0.023956837
0.022065917
0.05561243
0.062382136
0.069676891
0.022365263
""
0.034677491
0.035057075
0.019835677
""
""
0.034150828
0.041694984
0.042193741
0.03774393
0.054654628
0.033059519
0.022607677
0.027136069
0.049377877
0.030481867
0.026447281
0.030429728
0.029876171
0.060255822
0.019378653
0.029198751
0.024694826
0.035648968
0.01870838
0.013528324
0.01923891
0.033334538
0.020158265
0.043186378
0.055511151
0.023352962
0.018382695
0.028503902
0.022677418
0.017901966
0.018573603
0.025018338
0.027907053
0.032643486
0.030343667
0.022717839
0.021602783
0.032800782
0.042368192
0.039314974
0.041113861
0.061714429
0.036384039
0.080558471
0.031909417
0.021896919
0.034505397
0.037829328
0.025804596
0.049828514
0.030197674
0.020867286
0.03569461
0.037424117
0.038428776
0.055109374
0.017597845
0.034199212
0.05461074
0.026173035
0.015589293
0.036227643
0.016876318
0.064298987
0.019722378
0.017116809
0.015835902
0.017159941
0.025356915
0.019784428
0.022630656
0.018668637
0.019345311
0.01999492
0.026480872
0.0232144
0.017664609
0.036565676
0.018074555
0.016511066
0.021244254
0.03105445
0.015842011
0.024656905
0.027393335
0.052120969
0.020207014
0.036134385
0.043677162
0.025191667
0.019466663
0.024383673
0.023262886
0.031482652
0.031945016
0.032273274
0.024945498
0.025079399
0.027170479
0.03667888
""
""
0.03787728
0.023924679
0.011664942
0.041855846
""
""
-0.0048795487
""
0.051288292
0.022986682
0.031730011
0.022196986
0.019881476
0.026616262
0.028470175
0.022724628
0.04480448
0.032718368
0.028510785
0.026577879
0.013005902
0.024871219
0.032108597
0.018114049
0.019874075
0.031099329
0.017704565
0.02107301
0.023526603
0.018731287
0.025157075
0.025493801
0.019266175
0.030490996
0.022068694
0.024904564
0.050752588
0.032984909
0.027967252
0.026345484
0.023370827
0.061314002
0.029492948
0.033429533
0.02850746
0.024267092
0.031742215
0.037232511
""
0.029825451
0.037915416
0.033703253
0.052846652
0.053249378
0.034066379
0.073365062
0.021200528
0.027041487
0.03416197
0.032169152
0.054211676
0.031408582
0.021900341
0.028369544
0.024690665
0.017356014
0.015095037
0.021889087
0.021407425
0.025913768
0.026581544
0.023147933
0.040984802
0.024738623
0.02277342
0.01840453
0.051842254
0.024314726
0.030670514
0.026844215
0.02195842
0.02435419
0.03219445
0.027439645
0.03331878
0.030914612
0.025658473
0.029194281
0.038284156
0.043161564
0.017463865
0.028833555
0.050658282
0.022375818
0.022954805
0.02980244
0.020472653
""
-0.0066865631
""
0.0514213
0.074495584
0.055382904
""
0.041755721
""
0.056884129
0.026248634
0.035225794
0.0029650796
0.025289277
0.049322482
0.027472738
0.017426357
0.0096595464
0.024688249
0.030298611
0.017878184
0.015295129
0.04354028
0.036615036
0.018112803
0.024062598
0.024418931
0.024739215
0.057386391
""
0.032747127
0.030965656
0.071302205
0.054532021
0.016655363
0.018030379
0.016104573
0.02254927
0.030304184
0.028512925
0.039461214
0.027105134
0.023819214
0.021372166
0.02082633
0.020149011
0.034711406
0.022614542
0.032406095
""
0.067545801
""
""
""
""
""
""
""
""
0.029182391
0.028070284
0.048039235
0.048157088
""
0.050199356
0.029783372
0.03339982
0.046616048
""
""
""
""
""
""
""
0.05276496
""
0.045406159
0.041026499
""
""
""
""
""
0.038164046
0.022880804
0.037589982
0.046861827
0.042342499
0.049781479
""
""
0.053791411
""
0.026701955
0.052019823
0.035749786
""
""
0.039066266
0.029570324
0.033405598
0.027741918
0.022468388
0.038063131
0.0238747
0.021334244
0.023062062
""
0.034121089
0.037982997
""
0.049285926
0.067238532
0.0958324
0.076806515
""
0.03057126
0.021231119
0.025665056
0.030724617
0.024978152
0.019627433
0.011140183
0.019836513
0.019000128
0.012838968
0.012980987
0.020860085
0.029776396
0.064713806
0.017346676
0.013062921
0.012376722
0.024033178
0.017145175
0.013873186
0.033567935
0.021385957
0.023334442
0.015943334
0.027914818
0.02980531
0.0269688
0.025662186
0.021647735
0.016519012
0.022016078
0.016893912
0.019543055
0.017815458
0.03317995
0.020828798
0.023610601
0.030726479
0.021445412
""
0.025377022
0.023322551
0.024593778
0.031844068
0.03680037
0.030445041
0.031798236
0.014724327
0.05994292
0.036310215
0.023960616
0.026805075
0.036269814
0.024201484
0.028234497
0.036195755
0.021507503
0.01912372
0.016931362
0.016555443
0.018115517
0.024430081
0.019182952
0.011279594
0.021292081
0.028151074
0.047021817
0.016888998
""
""
0.059064187
""
0.034186717
0.048758402
""
0.080528751
0.02621356
0.018459598
0.027766783
0.016399955
0.036140841
0.038762573
0.019528033
0.01916407
0.034351163
0.018222602
0.015875313
0.016479498
0.012154807
0.02866506
0.023806876
0.018845771
0.014933242
0.015235593
0.033591535
0.0242492
0.023481047
0.052141741
0.06443619
""
0.023138497
0.028357428
0.045863159
0.030966224
0.015748585
0.022837156
0.021396412
0.017631747
0.026095016
0.044853363
0.021163117
0.016147384
0.023414858
0.022553386
0.020322531
0.015995508
0.016297802
0.020644547
0.041179121
0.061303154
0.039226644
0.026845681
0.025543129
0.020848775
0.020143453
0.026641792
0.022141865
0.048496332
0.020211069
0.031874325
0.022174988
0.02235822
0.059946261
""
0.06720604
""
""
0.02835617
0.023014512
0.038524847
0.021185054
0.019481309
0.030295018
0.06519229
0.052870572
0.025148343
0.030079857
0.021075511
0.02051059
0.031042298
0.024263166
0.038413446
0.031685088
0.045836024
0.015345026
0.029869257
0.022215534
0.024283526
0.021799043
0.018290754
0.017154584
0.02304282
0.030913662
0.023886114
0.041300036
0.027362563
0.019725293
0.021150747
0.042144418
0.028433736
0.029119072
0.034763053
0.071289919
""
0.049720768
""
0.064360574
""
""
""
""
""
""
""
""
""
""
""
0.084626958
0.065959319
""
0.032291353
0.0032010172
""
0.066780083
0.073754273
0.05739145
0.072322957
""
0.028148348
