has_dad_pooled_pooled_mean_se
0.0016697624
0.0026139312
0.0047536837
0.0014929791
0.0020448919
0.0050989003
0.0014237061
0.0041693002
0.0050689355
0.002357292
0.0021826234
0.0011930867
0.0050875922
0.0034229874
0.0021831978
0.0061445436
0.0066698273
0.002151838
0.0053979503
0.0055757593
0.0020012057
0.0017533116
0.0024291908
0.0033394911
0.0012265739
0.0065485216
0.0030142418
0.0018792066
0.0012441134
0.0042521292
0.0037239525
0.0027754749
0.0014008299
0.0017089417
0.0043506734
0.0018930922
0.0041325949
0.0035250699
0.0078574698
0.007290394
0.0020010874
0.0043420191
0.0062945588
0.0078506777
0.0053617093
0.0049978262
0.0012187241
0.0021248243
0.0015123113
0.0031212165
0.0020460011
0.001701489
0.0027917102
0.010121352
0.0080052018
0.0019878505
0.0051006475
0.0075234096
0.008259478
0.0035099864
0.0045776614
0.0017353789
0.0071404213
0.003941454
0.0032550958
0.0037604447
0.0055519938
0.0040192343
0.0040079169
0.0034932012
0.0050541759
0.0042384379
0.0039577987
0.003101768
0.0046635563
0.0057661412
0.0032454247
0.0036306984
0.0054747788
0.0013818858
0.0039892443
0.0029108201
0.0036278518
0.0028800031
0.0012018464
0.0033129142
0.0032472606
0.0024377245
0.0017518144
0.0023887262
0.0026952429
0.0042362697
0.0039031792
0.0019478007
0.0039734975
0.0060302527
0.0027693491
0.002025032
0.00095709466
0.0017693249
0.0016670024
0.00079152838
0.0011808584
0.0017409802
0.0016405921
0.0010426773
0.0018348281
0.0012192732
0.0036694324
0.0022732485
0.0026762725
0.0028952863
0.0016804251
0.005808122
0.0017748027
0.0014541295
0.0018614946
0.007823389
0.008563444
0.0074753854
0.0030098779
0.0042528911
0.0047996202
0.0034967971
0.0046616467
0.0022312894
0.0022481733
0.004475994
0.0055723116
0.0054047792
0.00076297403
0.0038551886
0.003218594
0.0045941235
0.0024122449
0.0037485263
0.0019258449
0.0024878888
0.0063010263
0.0041681682
0.0023803113
0.0029184339
0.0077104201
0.0059590545
0.0034821439
0.0067460784
0.0027242254
0.0036500506
0.0046770247
0.0047468357
0.0032723465
0.0014019185
0.0029143083
0.0062438948
0.0015614369
0.001829842
0.0053598033
0.0023003551
0.0051920214
0.0026402413
0.006696756
0.0039024418
0.0020632434
0.00092857343
0.0066912114
0.00066583604
0.0031218024
0.0028900304
0.0056206086
0.0020160975
0.00062010885
0.001798164
0.0031002664
0.0015852245
0.0031113462
0.0045910068
0.0017404191
0.0010305126
0.0028278253
0.0037649525
0.0035142698
0.0033324782
0.0011150233
0.0032131178
0.0036093802
0.00088756549
0.0050748698
0.0025284358
0.001832433
0.0061210343
0.0040159584
0.0022789696
0.0012884854
0.0051402231
0.0042077661
0.0026144048
0.0019936587
0.0018983909
0.001310421
0.0028982621
0.0015178521
0.0017716628
0.0026644608
0.0025835133
0.0019686294
0.0015076695
0.0010945055
0.0027383643
0.0022892812
0.0019851928
0.0022916275
0.0018152217
0.0044996501
0.0048224553
0.0014266766
0.0012732934
0.0016996912
0.00081989425
0.0024246308
0.0025250001
0.0031058446
0.0024373522
0.0023963954
0.0029892516
0.001025442
0.0018929172
0.0020130312
0.0017456162
0.00080001762
0.0013336152
0.001423581
0.0019870019
0.0050084363
0.0023054695
0.0054695285
0.0032553396
0.0047518839
0.0021315841
0.0066325883
0.0027662022
0.0020694197
0.0028758461
0.0028484759
0.0018255218
0.00298922
0.0032702859
0.0025540811
0.0011678454
0.0030256014
0.0021395464
0.00080799515
0.0019975239
0.0024978581
0.0046993219
0.0021773616
0.0029923711
0.0038203881
0.0012238258
0.0025320703
0.0013327572
0.0025252975
0.001486561
0.0010856161
0.0011666841
0.0013052408
0.00048408826
0.0010883958
0.00057840336
0.00060375605
0.001776922
0.002141875
0.0034394665
0.0085214507
0.0022621383
0.0070525962
0.0040741256
0.001442933
0.0021245342
0.0038560249
0.0024167893
0.0010361082
0.015223921
0.015189921
0.00061501103
0.0010355643
0.0035490468
0.0016307364
0.00073906011
0.003113257
0.0044210381
0.005188412
0.00642419
0.0038307679
0.0032200003
0.0042063929
0.0030158383
0.0043565077
0.0023730577
0.0027718365
0.0017895948
0.00069894514
0.0046185991
0.0027177255
0.0019887912
0.0037095228
0.0034437468
0.0029896994
0.0028495067
0.0021402284
0.0047292169
0.0022734583
0.0020684237
0.0025908153
0.002046576
0.0012626209
0.0017519889
0.0037469831
0.001488836
0.0017868412
0.00218315
0.0025511468
0.0015020667
0.0021094226
0.0035889517
0.0030743841
