two_par_hisp_male_p50
0.77668172
0.76515138
""
""
0.6783269
""
""
0.72150123
""
""
0.91643906
""
""
""
""
0.81799108
0.79314572
""
""
""
""
0.87996817
0.8769545
0.62846434
0.94665349
0.78309643
0.95562786
0.57228094
""
0.94172966
0.88429374
""
""
""
0.70094937
0.64090019
0.67473847
""
0.82695907
0.71691865
0.70086056
0.65364325
""
""
0.70913821
""
""
0.81527245
0.71255744
""
0.65894765
0.71774441
""
""
""
""
0.8189646
0.84524596
0.70283091
""
0.74670595
1.0135726
0.6941855
0.74312776
""
""
""
""
""
0.74510783
""
""
""
""
0.81846678
""
""
0.61710429
0.77567017
0.6852091
0.76248854
""
""
0.70113266
""
""
""
""
""
""
""
""
""
""
""
""
0.76255977
0.84779966
0.7475307
0.79639733
0.8612299
0.82244772
0.84825128
0.70017827
0.71682107
0.80895913
0.75477618
0.73290139
0.87047529
0.80256617
0.83914638
""
0.88055062
0.90323263
0.67804354
0.85803813
0.97873753
""
0.62457746
""
0.86924016
""
""
""
""
0.72566837
0.81123263
0.82014251
0.66005528
""
""
0.87899542
""
0.75384557
0.92998356
""
0.81686032
""
0.91151792
0.43917108
0.73741704
0.92266911
0.70145607
""
""
0.71138948
0.93439686
""
""
""
""
""
0.86754298
0.8819707
""
""
0.74127471
0.72694635
""
""
""
""
""
""
0.74028319
""
0.87363523
0.81511122
0.87704605
""
0.73386157
""
0.59606731
0.82789946
""
""
0.74261302
0.91652775
""
""
0.81678128
0.81460482
0.64922124
0.83339596
""
0.75283194
0.67783087
""
0.76331574
0.82621849
0.80723679
0.82398522
0.68910378
0.76002669
0.76573628
0.74594563
0.85655552
0.72793704
0.85410148
0.76352632
0.76510829
0.77425683
0.80539322
0.72824651
0.75260061
0.781201
0.66071951
0.82045031
0.76530445
0.79165751
0.78738016
0.86730874
0.7608332
0.73764259
0.75934321
0.7272588
0.68019313
0.82309216
0.76452875
0.68012345
0.76102984
0.7657516
0.75583941
0.65526706
0.71938336
0.74798906
0.68218523
0.78031886
0.64925277
0.74554223
0.79464352
""
0.84287548
0.71502358
0.70646018
0.77360868
0.78873253
0.83779716
""
0.78906757
0.79143614
0.75596762
0.7214275
0.77589411
0.68644917
0.81032598
0.69677675
0.79449201
""
0.76375669
0.67479509
0.64992297
0.84209865
""
0.58319151
0.86030519
0.87347651
0.6350134
""
0.89765644
0.67118156
""
0.66667235
0.67635912
0.74360323
0.76375133
0.72496873
0.79564428
""
""
0.8068614
""
0.89220029
""
0.6526075
""
0.96155882
0.83729976
0.81736225
0.75722045
0.7825861
""
0.78034192
0.79253036
""
0.72584164
0.82487971
0.86100131
0.70939749
0.84133935
""
0.72563773
1.0359321
""
0.93633342
0.78312069
0.89245814
0.89199728
""
0.82259572
""
""
1.0048689
""
0.80948669
0.98208809
0.73033661
0.89282835
0.64026433
0.58980966
0.69336802
0.55360931
0.63192862
0.65841174
0.69558686
0.64974254
0.71858799
0.62789208
0.66217023
0.5556097
0.76628762
""
0.80545962
0.74365211
0.76248109
0.71503556
""
0.75579774
0.83232349
0.75990403
0.74956077
0.7645061
0.82426924
""
0.7436617
0.77194357
0.83108801
""
0.70065135
""
0.63440818
""
""
0.82095605
0.80681992
0.78872079
0.72439194
0.74302018
""
0.74006218
0.73829192
""
""
0.70756054
0.72424936
0.68631679
0.6700123
""
""
0.7258032
0.74548084
0.7580117
0.73855096
0.7354241
0.73140055
0.82370716
0.77917087
0.7288624
0.73104298
0.72304404
0.75009137
0.71251172
0.76460183
0.75566161
0.80830306
0.76999319
0.83789253
0.73843086
0.76134348
0.73744154
0.81769145
0.79150885
""
0.78462726
0.85702175
0.78845
0.8944658
""
""
""
""
0.54192334
0.85548717
0.6370914
0.71755791
0.99028111
""
0.70395052
""
""
""
0.74891061
0.89125407
0.82947308
0.85362226
""
0.73065293
0.70062536
0.7686606
0.79640716
""
0.67612237
0.88844401
0.73143739
0.69688821
0.63257009
""
0.68211722
""
0.66847777
0.9252283
0.81841934
0.77587456
""
0.76900572
""
""
""
""
0.66054612
0.6155355
""
""
0.70603555
0.69373703
""
""
0.80011064
""
""
""
""
0.81846267
0.61406213
0.69753438
""
0.6249249
0.52068651
""
0.69095701
0.59511632
0.84310353
""
0.70124692
0.8452388
0.66161811
""
""
0.7256766
""
""
0.75643063
0.72152323
""
0.79235649
""
""
""
""
""
""
""
""
0.63416249
0.87688512
0.90918607
""
0.69324338
0.78983104
0.68205613
""
""
""
0.95414382
""
""
""
0.68354058
""
""
""
0.67354041
0.76781005
0.72222781
0.63580257
""
0.7306332
0.70093006
0.90586025
""
""
0.57526946
""
0.71383756
""
""
""
0.79838002
0.63519806
""
""
""
0.6630258
""
""
0.79866207
""
""
0.84113312
""
""
""
0.66153085
0.84291595
0.81949127
""
""
0.62600243
""
""
""
""
0.90316892
0.60983908
0.59574646
""
""
0.67232466
""
""
0.65862536
0.65663612
""
""
""
0.8155936
0.81351292
0.74239749
0.77934438
0.75354731
0.71586949
""
0.83049291
0.92763436
""
0.82349312
0.88002074
""
0.86697596
0.74003869
0.89932913
""
""
0.77362895
""
0.84693229
""
""
""
0.87666625
0.76050758
0.63627106
0.82874054
0.8702603
""
0.75385648
0.89758378
0.83413142
0.8046996
0.87878388
""
0.70450807
0.88666004
0.87864524
0.69719738
""
0.79652971
0.82956469
0.82764071
0.94644082
""
0.7665025
""
0.80339295
0.71502399
""
""
0.6312533
""
0.66412932
""
0.78186363
0.73353881
0.68232059
""
""
""
0.86658776
0.635454
0.70768708
0.79873538
""
0.6517849
0.77703512
0.73821992
0.67028505
""
""
0.70937604
""
""
""
0.53740537
""
""
0.74584204
""
""
""
""
0.75594664
0.89588404
0.82607567
""
0.70906103
""
""
""
0.66897029
0.6320163
0.72789842
0.71890539
0.68774801
0.7213636
""
0.70819044
0.7527374
0.57278401
0.74497211
0.66414082
0.65997601
0.81983209
0.58033508
0.73166442
0.66794842
""
""
""
""
0.85487068
""
""
0.80464512
""
0.66311997
0.67336595
""
""
""
""
""
""
""
""
0.6917479
0.74451673
0.97406143
0.64999974
""
""
""
""
0.67706871
0.68397838
0.57436532
0.80017579
""
0.8144387
""
""
""
0.73749548
0.68474704
0.87510765
0.70072442
0.63047749
0.66905224
0.69303817
0.78141183
""
""
0.55945301
""
0.72446537
0.81850058
0.58639014
""
0.82963115
""
0.74379355
0.6762827
""
0.66606134
0.73582429
0.74569595
0.76303095
""
0.76494354
0.98718226
""
0.7829141
0.66385746
0.68508029
""
0.64863276
0.73897904
""
0.67220914
0.52599663
0.69124764
0.76687294
0.78733939
0.7187447
0.9676066
""
""
0.74134904
0.75050151
0.65826118
0.74673247
0.72436464
0.67090082
0.80856079
0.67854846
0.64976096
0.76203328
""
0.92740136
0.78329128
0.75531155
0.74374706
0.76642472
0.76284349
""
""
""
""
""
""
0.71310145
""
""
0.77862507
0.80706424
""
""
0.64611483
""
0.78908527
""
0.79960573
0.73888385
""
""
0.77163619
""
""
0.70278597
""
0.79573148
0.73097497
""
0.83222067
""
0.81963271
0.67936838
0.75128889
""
""
""
""
""
""
0.6670413
0.71241522
""
""
0.79510224
0.79129815
""
""
""
""
""
0.71902925
""
""
""
""
""
0.84319073
0.7263037
0.70659542
""
""
""
0.72513354
""
0.77016324
0.74072737
0.85547292
""
0.92309093
""
""
""
""
""
0.67774135
0.89460027
""
0.78262436
""
""
""
""
""
0.81209415
""
0.69708222
""
""
""
0.77906871
0.78171623
0.62826145
""
""
""
""
""
0.57077342
0.79625946
""
""
""
""
0.75385624
""
""
0.87985325
""
0.80085754
""
0.67275459
0.63358951
""
""
""
0.71510029
""
0.82242697
0.61086255
0.61815548
""
""
""
0.77937752
0.78103316
0.80994344
""
0.81812555
""
""
0.67332298
""
""
0.91710114
""
""
""
0.77961862
""
""
0.82610762
""
""
0.77654469
""
""
""
""
""
""
0.83151919
0.8078059
""
0.74769139
""
0.74739337
""
""
0.87080562
""
0.68307197
0.72588849
0.6690613
0.82181776
""
""
0.93113524
""
""
""
""
""
0.75478321
1.0248061
""
""
0.70294428
""
0.69425899
0.84685385
""
""
0.82037282
""
0.7915687
""
""
""
0.78403795
0.67234248
""
""
""
0.66056263
""
0.82950968
""
""
""
0.79851192
""
""
0.73673981
""
""
""
""
0.85013902
0.59319097
""
0.73792511
""
0.91146636
0.8092823
""
""
""
0.79031175
""
0.7250964
0.75381792
0.69214857
""
0.92839438
""
""
""
0.86522841
0.78708577
""
""
""
""
""
""
""
""
0.74312949
""
""
""
""
0.75840318
""
""
0.64150953
""
0.92308146
""
""
""
""
0.89219254
""
""
0.87121308
0.83733439
""
""
""
""
0.9163335
0.79237527
""
""
""
""
0.93663675
""
""
""
0.65771705
""
""
0.76493108
""
""
""
""
0.8551594
""
""
0.75450456
""
0.85204124
""
""
""
0.82769901
""
""
0.84109282
""
0.69143134
0.66187525
""
0.74236405
""
""
""
0.70603597
""
""
""
""
""
""
""
0.90071785
""
0.70304239
""
""
0.58553451
""
""
""
""
""
0.92813867
""
""
""
""
""
""
""
0.66887271
""
""
0.72271991
""
""
""
""
""
""
0.93461829
""
""
""
""
0.78675371
0.74532348
""
""
""
""
""
""
""
0.75978446
""
""
""
""
""
0.8695398
0.75090629
""
0.66184282
""
0.72414726
0.8132267
""
0.78606635
0.64751124
0.74910343
""
""
""
""
""
0.68780071
0.76209801
""
""
""
""
""
0.77330261
0.50964725
""
0.74266589
0.73380446
0.79799098
0.8444249
""
0.68029243
0.7808854
""
""
0.7174505
0.6646781
0.69722253
0.598279
""
0.69356686
""
""
0.88732177
0.77319944
0.67648876
""
""
0.79870564
0.83713108
0.6890341
0.84499586
0.77853143
0.79796213
""
0.80705923
0.59880054
0.77008533
0.8492142
0.81739944
0.88599533
""
""
""
""
0.77668828
0.90858734
0.73901266
""
0.99692607
0.67951632
0.81331331
""
0.843835
0.83060998
""
0.82992274
0.75795841
""
""
0.70412421
0.84375298
0.69949311
0.6674757
0.72225314
0.88995856
0.77269989
0.76502985
0.74117571
0.73147875
