hours_wk_asian_pooled_p25_se
""
""
""
3.9405222
""
""
2.3681631
""
""
4.4820185
7.1118031
1.8150898
""
4.4692163
3.7071321
""
""
""
""
""
""
4.3484464
""
""
2.5350988
""
""
2.1909931
1.6107816
""
""
""
1.863583
3.2049367
""
1.5346372
""
""
""
""
5.4934983
""
""
""
""
""
1.5285381
4.4432287
2.6879368
""
5.4988332
2.3120217
""
""
""
5.2918949
""
""
""
""
""
4.5781336
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.9181247
""
""
""
""
2.358043
""
""
""
5.7517762
""
""
""
""
4.6182547
""
""
""
""
1.6572264
3.8308611
3.8450174
1.4022059
2.2142458
4.4880199
4.5626044
1.4975038
4.4958272
2.2000349
""
""
4.0737014
""
2.0881248
""
3.0650392
4.0886779
4.306591
""
""
""
""
""
""
""
""
3.1962643
5.4327025
""
""
""
0.87516373
""
7.5627565
""
4.4596405
""
""
4.8871093
""
""
5.3954091
6.0885906
""
""
""
""
2.5250051
""
""
""
""
5.7216988
""
""
2.5730026
3.2244635
""
4.799346
""
""
""
""
5.7413263
1.4558969
""
0.59904844
""
""
""
""
1.3214732
3.7589476
""
6.2606368
""
""
5.9378805
3.2682045
""
""
""
""
4.2057586
""
""
2.3232772
""
""
4.7331724
""
""
""
3.0082817
""
""
""
""
""
4.6054869
""
4.457191
""
""
""
""
3.4812603
3.0845647
""
""
7.2286067
""
""
""
""
5.5773168
6.4734049
8.5094137
1.9394065
""
""
""
""
""
""
1.7250971
""
""
""
2.8574657
4.2741637
6.5732684
4.7596054
""
5.7921696
""
""
""
""
""
""
""
""
""
""
""
""
4.848249
2.590234
""
4.4934673
1.9549595
6.8886523
""
""
""
""
""
3.511709
""
2.9331303
""
3.4653878
2.6313624
2.2268989
2.7371724
0.31960157
2.0421734
0.57171714
0.70677572
3.1600049
3.8141394
""
""
""
""
""
3.6170776
""
""
""
1.9008487
""
""
0.78058136
3.3588462
""
3.8766108
1.306474
""
""
""
""
""
""
""
""
""
""
""
5.2458787
1.0245939
""
""
4.0776439
""
""
""
""
""
""
""
""
""
3.4145143
2.6253712
2.3239071
""
2.6934636
3.5665939
4.7337723
""
2.7686896
""
""
""
""
4.449872
""
""
4.6542597
""
5.3784709
5.2590141
1.796263
""
0.56277269
4.8013892
""
""
1.648669
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.8390222
""
""
""
""
2.6068447
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.082144
""
""
3.7323337
""
""
""
""
""
""
3.4177825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.8475065
1.3270401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.5316513
""
""
""
""
""
""
2.0638819
""
""
""
""
4.9036226
""
""
""
""
""
""
4.3432589
""
""
""
3.5588496
""
""
""
3.8512561
""
""
""
""
""
""
""
""
""
""
2.6005495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.824048
""
2.3531492
""
""
""
""
""
""
""
""
""
""
4.6930017
3.9692488
""
3.9800079
0.77167976
3.977375
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.1499887
1.1963556
0.9143697
""
""
""
""
""
""
""
""
""
""
1.408468
""
""
""
""
""
2.0768301
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72039741
2.8888638
2.6900761
""
""
""
""
""
3.1430459
""
1.3287673
""
3.0361114
""
""
""
""
""
""
2.5263934
""
""
4.9480581
""
""
""
""
""
""
""
5.1883068
2.3712685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.5301358
1.7697433
1.0651329
2.074054
0.68354994
0.63425952
""
""
""
2.5890856
2.4716682
0.38004357
1.2630508
""
""
0.69816935
5.0857162
3.1047397
0.25048167
""
""
""
""
4.4449859
""
3.511744
1.1215615
""
3.1133816
""
""
3.922272
""
""
""
""
""
""
""
""
0.70869583
