spouse_rk_natam_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066592522
""
""
""
0.040057939
""
""
""
""
0.039408058
""
""
""
0.076071084
""
""
0.10012825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032344151
0.068357155
""
""
""
0.072374322
""
""
0.07477428
0.11062609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038942307
""
0.028865153
0.090310745
0.086868368
""
""
0.018586872
0.068282418
0.035422996
0.036341339
0.062769644
""
0.078717962
0.1092984
""
""
""
0.057520166
""
""
""
""
""
""
""
""
""
""
""
""
0.080233216
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071549118
""
""
""
""
""
0.057869911
""
""
""
""
""
0.092503168
""
""
""
0.047423132
""
""
0.072214402
""
""
0.049074862
0.091545559
0.062528498
0.054339752
""
0.063042991
""
""
0.041209158
""
""
""
0.027729938
0.10973652
""
""
0.0860449
""
""
""
0.068982035
""
""
0.035887435
0.055522263
""
0.035986461
0.041618068
""
0.039039548
0.030558651
""
0.072460964
0.096895598
""
0.070069589
0.042991377
""
0.069346525
""
0.099162064
0.054216739
0.070199601
0.046899296
""
""
""
0.059603665
""
0.062284328
""
""
0.065991513
""
0.05976861
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087788664
""
""
""
""
0.044661272
""
""
""
""
""
""
""
""
0.050159961
""
""
""
""
0.070390962
""
""
""
""
""
""
0.12080976
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12314853
""
""
""
""
""
""
0.078132473
""
""
""
""
""
""
""
""
""
""
0.075928882
0.070618607
""
""
""
""
""
""
""
""
0.066632569
0.067043439
""
""
""
""
""
""
""
""
""
""
""
0.096547969
""
""
""
""
""
""
0.075207137
""
""
""
""
""
""
""
0.088276677
""
""
0.07336504
""
0.064598382
""
0.070930712
0.11218598
0.11924405
0.099340804
""
""
""
""
""
0.068906277
""
""
""
""
0.12540217
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063088842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086040497
""
""
0.057623323
""
0.084750257
""
""
""
""
""
""
""
""
""
""
0.10725349
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09962979
""
""
""
""
""
""
0.090858646
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050742079
""
""
""
""
""
""
""
""
""
""
""
""
""
