grad_pooled_male_p25_se
0.01832775
0.02663021
0.026269041
0.02094481
0.020263959
0.017401405
0.020212661
0.013028293
0.0063961926
0.042393539
0.028930437
0.044833794
0.032829955
0.025284009
0.039443329
0.02377028
0.018618768
0.067113087
""
0.015432906
0.025238205
0.021151386
0.023874447
0.017326737
0.017476212
0.020355869
0.025418015
0.013718522
0.034134764
0.049403504
0.0160414
0.061186973
0.011223549
0.030533265
0.013815881
0.019546797
0.0079404321
0.029889982
0.021792734
0.026982844
0.031704288
0.021879727
0.043361668
0.03256309
0.014965645
0.024361232
0.020954978
0.010746723
0.0094977897
0.041052222
0.010445729
0.020132763
0.013606981
0.036310069
0.021697907
0.019592527
0.011708613
0.020944271
0.026312251
0.028031953
0.015457527
0.01178038
0.014607823
0.014585516
0.042962156
0.071513325
0.056018293
""
""
0.013112158
0.0068519497
""
""
0.033881739
0.018400079
""
""
0.042546663
0.034042835
0.075021468
0.043463275
0.0085121095
""
0.029438345
0.020142727
0.048078917
0.011087585
""
0.029703349
0.05193492
""
""
""
""
""
0.039226446
0.0064640362
0.015344861
0.020680988
0.024929499
0.036320109
0.059840567
0.040277518
0.0043838201
0.013397497
0.018848805
0.0074572638
0.015230019
0.015307172
0.018659415
0.013076083
0.029815119
0.027961174
0.027538214
0.013430567
0.012109699
0.044328939
""
0.026299911
0.050933521
0.033861812
0.049768273
0.017984102
0.057205688
0.030843196
0.032680772
0.016187366
0.010829602
0.0052525713
0.009849512
0.016152756
0.067854643
0.026292887
0.023023184
0.02536306
0.026913317
0.026889035
0.03520789
0.024339348
0.054565806
0.01658419
0.033095933
0.014736115
0.018673023
0.050496288
0.0086022643
0.022057921
0.026751304
0.0071820626
0.014726453
0.013664361
0.076569125
0.014771525
0.029389311
0.025553742
0.012239509
0.011658194
0.026851105
0.039917763
0.015506795
0.046495542
0.076734744
0.039602429
0.051343534
0.0082585784
0.060038857
0.028430562
0.015701314
0.014081438
0.031752951
0.012494612
0.0086865304
0.0086729843
0.017707797
0.019667972
0.026306346
0.014988353
0.071365766
0.018943168
0.022412231
0.020598035
0.04517708
0.012056341
0.017585184
0.026992004
0.050268356
0.0073203845
""
0.046889693
0.011002881
0.039084796
0.047564488
0.010199387
0.033736091
0.024516324
0.0054361247
0.030659666
0.026641304
0.01136866
0.046258688
0.0060581453
0.012198904
0.033713978
0.034539137
0.0021087171
0.013935546
0.027257849
0.032350585
0.015671443
0.010674037
0.038581654
""
0.0087680258
0.021321876
0.02733063
0.0054753134
0.015620354
0.050710205
0.0053098658
0.0059328149
0.022334449
0.0049454942
0.0048204153
0.012655153
0.0085128443
0.014849643
0.011079464
0.012553075
0.007017565
0.014994083
0.014950757
""
0.017979318
0.010836731
0.013055035
0.0087924674
0.018428067
0.021917034
""
0.0069168154
0.030119345
0.0082942694
0.017972326
0.018112909
0.0082389852
0.043116856
0.011068564
""
0.016403889
0.032775998
0.022223374
0.03283662
0.043025471
""
""
0.041699994
""
""
""
0.018985318
0.0071453899
""
0.034449775
0.081937447
0.04381948
0.0097485315
0.026341047
0.024914231
""
""
0.047709383
""
""
""
0.011629995
""
0.075903155
""
0.037032176
0.018119745
0.016400216
""
0.02860529
0.014322326
""
0.051576372
0.058343679
0.033327486
0.01563184
0.030141031
""
0.070823133
0.033000827
""
0.027034389
0.014660915
0.061413568
0.057534382
0.1346527
""
""
""
""
""
0.03496477
0.053419862
0.013685728
0.048557479
0.013789142
0.011283166
0.025837258
0.028569713
0.011740085
0.015622933
0.031448252
0.025151394
0.016419398
0.0090233171
0.015407534
0.0053518633
0.020033736
0.035052344
0.010907223
0.040519867
0.011214676
0.0067215152
0.030838465
0.019526536
0.011068416
0.01419559
0.018515829
0.015239848
0.041779064
0.027324585
0.0066624838
0.0087702246
0.022083173
0.01864492
0.029217422
0.021018637
0.02893615
0.044546921
0.03444463
0.038669031
0.033760786
