married_white_pooled_p75
0.64447248
0.59677154
0.66195506
0.63341045
0.6665827
0.6271835
0.64115524
0.63531595
0.60442412
0.62851417
0.63590324
0.6532045
0.64387202
0.67660958
0.67533076
0.62594962
0.6586197
0.60441744
0.65495551
0.69932586
0.64774728
0.66502726
0.64318234
0.58909661
0.68669134
0.63457584
0.65166903
0.66604525
0.70692039
0.67432678
0.69829208
0.5611555
0.69449228
0.66894019
0.63594669
0.68043184
0.61326599
0.72968245
0.66375631
0.64923823
0.61734039
0.63722062
0.6595856
0.5368064
0.59788603
0.67236555
0.67755777
0.65264118
0.59886056
0.633874
0.62234366
0.62286627
0.62597352
0.72766179
0.67506349
0.60378766
0.58460599
0.62532693
0.62482017
0.63647228
0.62757516
0.64219958
0.63797772
0.60643941
0.68887836
0.6316765
0.66131252
0.49057403
0.49609852
0.44733962
0.53508431
0.18819106
0.51421607
0.31588331
0.43873987
0.60533202
0.49395394
0.44695193
0.43696231
0.4061892
0.40075639
0.21640417
""
0.40876746
0.49792376
0.53731376
0.4323447
0.36689553
0.46475852
0.39753872
0.76617831
0.44798493
0.44394857
0.47844502
""
0.60061806
0.67772841
0.60893285
0.57664615
0.59120226
0.71078724
0.63088769
0.58465624
0.54977131
0.54667568
0.64107287
0.54267222
0.53303885
0.52147835
0.56967551
0.57639444
0.64846075
0.63022006
0.63165444
0.62084931
0.70097744
0.65008509
0.67925102
0.62533641
0.63618308
0.68883467
0.6752972
0.67991388
0.66456282
0.65850228
0.63862562
0.62638181
0.63748139
0.62213653
0.66496652
0.68286133
0.65259677
0.67591405
0.63484949
0.64467984
0.6400882
0.62925023
0.64512962
0.66380018
0.61381054
0.68461424
0.75582147
0.66438788
0.67633384
0.69151402
0.61457944
0.63619381
0.66133118
0.68443489
0.70140517
0.63482618
0.58626121
0.68407327
0.62834042
0.65440774
0.68777829
0.6399098
0.62021041
0.68317258
0.66516149
0.63811827
0.68355793
0.65457618
0.63605237
0.57444525
0.69953793
0.63686544
0.67524743
0.63138276
0.69015485
0.60764277
0.67446703
0.63501436
0.62002563
0.57869649
0.72592002
0.62435633
0.67544359
0.60993093
0.6674338
0.64394361
0.70615
0.63921684
0.69287568
0.65308285
0.58253747
0.51779872
0.62473714
0.56298381
0.57176906
0.55107874
0.61428118
0.52480215
0.54016024
0.57441312
0.58384687
0.60819608
0.54404402
0.57139337
0.61814398
0.58517951
0.57533532
0.55055392
0.58515751
0.51409537
0.60005987
0.48367417
0.59920287
0.53600758
0.55791086
0.68013835
0.58577234
0.52536881
0.52628917
0.56533366
0.54172987
0.56907624
0.5325076
0.54530317
0.53881896
0.55518949
0.55535322
0.54757512
0.47068477
0.55640662
0.55729318
0.50375015
0.5375939
0.51417077
0.51120144
0.57805622
0.594455
0.61403984
0.52918929
0.52451795
0.5751192
0.60118479
0.58444828
0.54114717
0.60736841
0.61152273
0.53502393
0.55753183
0.6114229
0.55176389
0.59825301
0.56280828
0.62406003
0.76183385
0.65637714
0.55141485
0.58470368
0.61786377
0.52596581
0.51990253
0.77949798
0.52170354
0.65639341
0.60471141
0.67473543
0.52701044
0.44299394
0.57600898
0.5803659
0.56041741
0.58523768
0.6110993
0.58916658
0.46003136
0.49133885
0.62829512
""
0.71158659
0.37157804
0.56425905
0.69783342
0.72262138
0.54837018
0.5847432
0.59563065
0.56020188
0.703089
0.64148206
0.6104598
""
0.63641155
0.58910882
0.62198281
0.63458693
0.65659565
0.54896694
0.54792285
0.69089431
0.46643865
0.65033358
0.56694317
0.67855656
0.62125742
0.56048381
0.65184087
0.69079238
0.58518392
0.70040292
0.54776359
0.61669713
0.69441313
0.62179774
0.70617002
0.53500789
0.54050267
0.53803682
0.53790808
0.52568132
0.52760917
0.53976279
0.53282827
0.5694564
0.53239131
0.55977839
0.48688084
0.55730462
0.607997
0.57980973
0.60580051
0.53665423
0.50751585
0.6075542
0.55535817
0.55240059
0.55214316
0.52026886
0.56858224
0.58077163
0.55983222
0.54367977
0.56896019
0.52793097
0.50030696
0.55321687
0.62345403
0.62419277
0.59506136
0.60927469
0.64491528
0.54087806
0.52027357
0.59060407
0.53854436
0.70606107
0.54131007
0.61726689
0.57978666
0.65522289
0.54395103
0.52757722
0.56397724
0.57691032
0.72307938
0.61374426
0.52973574
0.56056648
0.53087085
0.49123734
0.49518073
0.55193728
0.58293015
0.5570907
0.53440636
0.53910363
0.50512218
0.53938085
0.51873875
0.56542885
0.57336819
0.54182237
0.50812566
0.58169681
0.53685844
0.54831856
0.55027068
0.59356785
0.57651901
0.63147074
0.53049135
0.57119268
0.55567324
0.6462093
0.64288944
0.56473625
0.66017455
0.60485142
0.60320133
0.68425488
0.60600251
0.57816392
0.63316405
0.6272046
0.5970155
0.58324283
0.6253823
0.62958759
0.59120411
0.62986368
0.65636951
0.57347548
0.6267578
0.5651691
0.67307848
0.61737788
0.61403453
0.64247602
0.55812764
0.62125295
0.57926172
0.58958584
0.58076143
0.53537542
0.57085526
0.60065764
0.59226608
0.63635027
0.62658995
0.61521167
0.67912298
0.59377116
0.5887233
0.59601229
0.64341927
0.57125121
0.64616644
0.57531518
0.63338512
0.63907063
0.58700603
0.57820487
0.62794125
0.74387562
0.59296244
0.63254982
0.66682398
0.58890539
0.61895913
0.61652714
0.58353978
0.59592617
0.61613154
0.57312673
0.62721056
0.6387974
0.55146372
0.6437254
0.67017591
0.6382035
0.60008043
0.66961771
0.61928731
0.57675838
0.64151961
0.61414826
0.63980961
0.58991104
0.60568845
0.59034342
0.60005075
0.58716387
0.56220835
0.65181249
0.64716768
0.57051742
0.7132206
0.57007164
0.57295847
0.68702912
0.63867247
0.61398488
0.58025455
0.68348569
0.55822194
0.64742422
0.58263034
0.57466477
0.5771727
0.66702515
0.65137726
0.53182447
0.63901138
0.58761257
0.62915361
0.59086782
0.61749661
0.63632685
0.59765679
0.59159058
0.59399265
0.61558503
0.60916078
0.60027188
0.5834856
