kfr_white_female_mean_se
0.017773552
0.028984835
0.016813926
0.015544723
0.011964865
0.018745206
0.018213132
0.024959426
0.012244257
0.019530462
0.029530264
0.035636887
0.024344312
0.026661467
0.01567867
0.020416277
0.019937674
0.025727335
0.015240028
0.015017383
0.013594711
0.013511077
0.016748406
0.023417689
0.015592604
0.017706197
0.025116347
0.020638004
0.018318797
0.029273665
0.01636352
0.018621987
0.022230374
0.015229857
0.020183237
0.023422005
0.029166745
0.019640373
0.063829243
0.017557427
0.016278446
0.016803071
0.022636166
0.029022982
0.04514635
0.048068997
0.044008955
0.020259092
0.026867753
0.03489219
0.029653659
0.024026098
0.031152336
0.019286225
0.021027988
0.021342358
0.016444884
0.015861973
0.026008008
0.017663961
0.018591233
0.015015829
0.024544887
0.015757147
0.0145751
""
0.045036025
0.041233726
0.032493129
0.022017244
0.036413789
0.03708883
0.033435065
0.022154899
0.029689334
0.041835684
0.037766386
0.030053578
0.038311668
0.027510596
0.045203928
0.037111644
0.018597238
0.056019656
0.022673657
0.01732233
0.013704478
0.020891372
0.018286217
0.020360269
0.017055692
0.014892893
0.016326357
0.01305812
0.013660862
0.016652208
0.029508514
0.019495077
0.017356463
0.019369025
0.018386664
0.017788511
0.01319297
0.016181758
0.016123837
""
0.02334697
0.029424068
0.020795655
0.02031653
0.021194814
0.030590905
0.018612321
0.018956318
0.019277105
0.026896674
0.021892469
0.019546345
0.021450384
0.024939625
0.019856391
0.020912999
0.018780943
0.02433023
0.022811711
0.018101564
0.016393319
0.029941013
0.023744565
0.019120745
0.068659723
0.024635958
0.022694875
0.050221175
0.035191234
0.046992913
0.021455806
0.064377002
0.027089203
0.022254461
0.021342766
""
""
0.023769069
0.028483361
0.02515571
0.027561557
0.03203525
0.025382277
0.018889898
0.021361992
0.031832311
0.03904257
0.023224061
0.028966254
0.024711069
0.036378957
0.029733947
0.026737511
0.026643915
0.02534841
0.025332224
0.013062571
0.012332965
0.02783763
0.018908797
0.02265792
0.026234187
0.027372614
0.019797796
0.022826876
0.017807422
0.016141767
0.017793067
0.020659205
0.021119015
0.020708125
0.019987458
0.022075558
0.034775253
0.033674646
0.031755842
0.03822118
0.030321311
0.029953629
0.022850322
0.035649825
0.026561407
0.02200941
0.026438758
0.028460993
0.025036588
0.03342637
0.026922191
0.021283943
0.029313661
0.028893054
0.036987979
0.033347905
0.028055124
0.02359662
0.034382153
0.027883859
0.027710166
0.02426599
0.041022796
0.035681766
0.015362555
0.0157135
0.015118825
0.017351126
0.018008821
0.019103952
0.017335031
0.017831016
0.013903783
0.013877809
0.018934362
0.023209514
0.01724473
0.025371179
0.020435696
0.015966972
0.023214782
0.023860497
0.013340343
0.025360733
0.032216184
0.034394596
0.026369987
0.02661605
0.027863035
0.021135097
0.016381714
0.017694851
0.022692109
0.023518832
0.024966029
0.019577904
0.017926896
0.027754525
0.022307029
0.037058074
""
""
0.03192351
0.022784639
0.029763339
0.034480844
""
""
0.058095235
""
0.038894076
0.017681111
0.02184095
0.017588288
0.018456357
0.019532878
0.018665191
0.015549799
0.025978787
0.025252795
0.018716943
0.020242352
0.028555358
0.019396769
0.020095289
0.015803974
0.018164728
0.026148941
0.014370164
0.016667496
0.01869034
0.021581
0.020023523
0.017899547
0.014687556
0.025148716
0.016025312
0.017322868
0.031371035
0.021121176
0.017004585
0.02243367
0.016599322
0.041523311
0.02362101
0.029537192
0.021102482
0.046082802
0.024522098
0.025400352
""
0.020668833
0.024499118
0.019875214
0.027659973
0.031735353
0.018011443
0.038688328
0.016063219
0.024857203
0.029152527
0.027848564
0.032871556
0.023618212
0.016087579
0.024668999
0.018920386
0.017070852
0.013562512
0.014871229
0.016451331
0.018625995
0.020037543
0.022481536
0.028725849
0.020123247
0.018314019
0.016686138
0.02539954
0.031840689
0.023025149
0.019627376
0.022361405
0.024898918
0.022198616
0.021117045
0.024123849
0.022506461
0.027165579
0.028347967
0.034134254
0.029475657
0.018468224
0.020842316
0.029213866
0.016902817
0.018284587
0.028473126
0.023312718
""
0.050564725
""
0.032178566
0.058127798
0.057947941
0.053167168
0.029493483
""
0.036545161
0.027020613
0.029946929
0.036048055
