kir_stycz_hisp_female_mean
0.4213773
0.38189766
""
""
0.36757997
""
""
0.40276161
""
""
0.39149711
""
""
""
""
0.39104033
0.30198529
""
""
""
""
0.29998499
0.34970379
""
0.27188158
0.37725347
""
0.38036403
""
0.37405759
""
""
""
""
0.31524444
""
0.38810146
""
0.40788278
""
0.36841765
0.39566484
""
""
0.46747479
""
""
0.34076989
0.40394104
""
0.3762975
0.37761664
""
""
""
""
0.42455861
0.32116124
0.4043729
""
0.41192937
""
0.42325249
""
""
""
""
""
""
0.51413172
""
""
""
""
0.48883796
""
""
0.59016657
0.41702074
""
""
""
""
0.38112763
""
""
""
""
""
""
""
""
""
""
""
""
0.31053746
0.39632919
0.41108325
0.41483441
0.35722882
0.42329514
0.37649834
0.44728827
0.39262459
0.41822919
0.41510123
0.42592198
0.40898791
0.3753185
0.40485743
""
""
""
0.45833132
""
""
""
0.3767086
""
""
""
""
""
""
""
0.32323515
0.38290152
0.44959712
""
""
""
""
0.37267914
""
""
0.3648077
""
0.3465015
0.33577397
0.40363699
""
0.36254704
""
""
0.35529891
0.36261752
""
""
""
""
""
""
0.44792467
""
""
0.31822792
0.34025136
""
""
""
""
""
""
""
""
""
0.37479219
0.38102296
""
0.40150261
""
""
0.41854396
""
""
0.37913194
0.38509402
""
""
0.40179709
""
0.40210214
0.39519247
""
0.40694061
0.52241796
""
0.45986947
0.41870022
0.49842113
0.42924848
0.51061422
0.35121018
0.45271081
0.40577838
0.42763758
0.39640826
0.41166201
0.44618678
0.42077315
0.39970899
0.422683
0.33257943
0.47605056
0.40650347
0.53840858
0.38098788
0.42313483
0.40220028
0.32407743
""
0.46449089
0.4961668
0.39350507
0.48223755
0.46854091
0.33459759
0.43691394
0.46688578
0.46442619
0.44360426
0.45874751
0.53463411
0.42797306
0.44753554
0.56086516
0.47067851
0.51162243
0.4711152
0.41375321
""
0.370354
0.5005495
0.4730835
0.41307262
0.40958831
0.39623266
""
0.41132534
0.42751312
0.48293415
0.47137901
0.42044604
0.45661929
0.36446437
0.4797135
""
""
0.36803228
0.4509353
0.47519428
0.42347306
""
""
0.38086113
0.29710153
0.41198039
""
0.3538318
0.4358817
""
0.49970046
0.40249509
0.52857596
0.40464422
0.36706367
0.45124322
""
""
""
""
0.38048717
""
0.47991562
""
0.31243172
0.54717767
0.38443142
0.39835036
0.37213075
""
0.41249153
0.39275289
""
0.4151873
0.36806187
0.38908511
0.40014726
0.36970145
""
0.48356029
""
""
0.37672415
0.38387173
""
0.36698219
""
0.40525073
""
""
""
""
0.43564525
""
0.39541698
0.38475198
0.49562275
0.46481168
0.50796318
0.50880682
0.47124079
0.44309378
0.48113114
0.47292307
0.47886887
0.45101559
0.44999361
0.52378535
0.49684998
""
0.41236103
""
0.393334
0.4966414
""
0.41134682
0.40591711
0.42051414
0.45109558
0.38248521
0.34236145
""
0.43439445
0.4134202
0.40867534
""
0.3105906
""
0.35681349
""
""
0.35629192
0.36371288
0.42426243
0.41385388
0.46804798
""
0.40016937
0.36641294
""
""
0.41974622
0.43394777
0.47953162
0.41225901
""
""
0.42958066
0.41404194
0.42972997
0.51464605
0.48930594
0.43446672
0.42190146
0.41135558
0.45050848
0.43780586
0.46304083
0.44245678
0.45376825
0.40733537
0.35657078
0.46206707
0.41231322
0.39348307
0.4466213
0.46788636
0.34589899
0.37073478
""
""
0.39644051
0.45142892
0.48898855
""
""
""
""
""
""
""
0.42530864
0.43996948
""
""
0.42079496
""
""
""
""
""
""
""
""
0.39316422
""
0.38539508
0.32807463
""
0.3953996
0.44798249
""
0.43647254
0.40126362
""
0.42227498
""
0.47308922
0.44502357
0.33349806
0.45625877
0.40511554
0.37760037
""
""
""
""
""
0.44285884
""
""
0.35735643
0.44801241
""
""
0.32508123
""
""
""
""
0.50063765
0.4065077
0.46873462
""
0.46419787
0.38081524
""
0.32587773
0.41944119
0.3619262
""
0.45805907
0.36826432
0.40736032
""
""
""
""
""
0.45657599
