jail_asian_pooled_p25_se
0.0013967273
0.0039331778
0.016738351
0.00069013133
0.0023355635
0.022680072
0.0026695421
0.033010434
""
0.0026152506
0.003191368
0.0016167819
""
0.0039096461
0.0030585818
""
""
0.0018187417
""
0.015904138
0.0015062257
0.00086023612
0.0031050991
0.0037261748
0.0013860897
0.015091008
0.0024979454
0.010799616
0.0011968254
0.01531938
0.031866353
0.0076535908
0.0010048505
0.00071215065
0.0086731482
0.0034381959
0.016913833
0.0089736357
""
""
0.0025350368
0.044180609
""
""
""
0.013852777
0.001428663
0.0023356893
0.0027321482
0.0028807984
0.0044968622
0.0010946185
0.010240235
""
""
0.0011796383
0.0099221347
""
""
0.0090284133
0.010859165
0.0022162395
""
0.0077128233
0.011508128
0.0079913316
""
0.083120905
""
""
0.011567404
0.012096932
0.0085737826
0.011300134
0.039666001
""
0.011378781
0.037986014
""
0.0016205354
0.0076351939
0.0036026244
0.015568338
0.0049935966
0.0021262267
0.0052068331
0.0057618422
0.0099936826
0.0014413084
0.0039731511
0.0058253589
0.01366491
0.00788863
0.0022867576
0.023068234
""
0.0033290645
0.0012312405
0.00085121067
0.00088827481
0.0031966243
0.00016139151
0.0003036843
0.0012816021
0.0004770284
0.0008481837
0.00094290433
0.00024136293
0.0042315591
0.0046223276
0.00081309088
0.0028400724
0.0022046908
""
0.00055185589
0.0019938916
0.00046160014
""
""
0.011263571
0.0023898073
0.0063357581
0.0059630666
0.0065352498
0.0072408668
0.0026402196
0.0021829742
0.016993564
0.0067818156
0.007346184
0.00045145385
0.0042833295
0.0016018844
0.011709981
0.0011833956
0.009066578
0.0033020119
0.0010309243
0.00760291
0.0031454114
0.0079565728
0.00432886
""
0.0085722292
0.0068940329
""
0.0023853923
0.0081436979
0.010725846
0.0086227385
0.019388918
0.00086407247
0.016321039
""
0.0015340293
0.0017968148
""
0.0049230116
0.018872468
0.0072682272
""
0.030667163
0.003896093
0.00055187067
""
0.00026208139
0.009647171
0.016229775
0.028668541
0.0054626106
0.00058172748
0.00078335468
0.0071026315
0.0018828982
0.0082983468
0.0159762
0.0049526929
0.001669058
0.031223472
0.017706916
0.02221176
0.0095186997
0.00037768885
0.026342519
0.014745273
0.0012095524
""
0.020794615
0.0082125906
""
0.024991965
0.0019943481
0.0051799682
""
0.051316768
0.0053488482
0.0036457726
0.0032296355
0.0013235437
0.010324599
0.0014595191
0.0096704289
0.0108132
0.0086275525
0.012748358
0.0028471404
0.0014498616
0.0062405257
0.0066794362
0.0042319512
0.01002013
0.0044983746
0.023278274
0.053824663
0.0018285592
0.0036787521
0.0029048168
0.00023950159
0.0085741673
0.0099807065
0.0080212578
0.0077440455
0.010613473
0.0071239201
0.00027439665
0.0029076308
0.0018570182
0.0024987359
0.00024252565
0.00131918
0.0027294804
0.0032555356
""
0.004785527
""
0.0083612446
""
0.0016746449
""
0.011844483
0.016821932
0.0047885794
0.012815303
0.0045590377
0.0063062455
0.0084307473
0.0040022032
0.00040561534
0.0043582297
0.003317026
0.00099985336
0.0020010483
0.003503151
0.057012063
0.0064326995
0.0045577707
0.014384288
0.0002956829
0.0053511304
0.0025701043
0.0036920041
