staytract_pooled_female_mean_se
0.025427854
0.034670744
0.021262595
0.020872016
0.017226221
0.023513313
0.026438592
0.028622929
0.017181411
0.02957675
0.036602922
0.037789714
0.038441833
0.045425996
0.021392249
0.029924529
0.027828258
0.028929785
0.018774031
0.019046471
0.017253038
0.01597465
0.020428784
0.031142367
0.02470842
0.030868936
0.032168735
0.029927546
0.025527978
0.03873188
0.019931963
0.022646911
0.032863133
0.023839513
0.024024295
0.028673986
0.032552619
0.024684019
0.038861323
0.026582865
0.022311987
0.026818514
0.029487176
0.025242258
0.038333569
0.048646573
0.046899144
0.032505184
0.032475062
0.034897029
0.028385792
0.026997985
0.046280272
0.031018473
0.031122725
0.026635654
0.026200458
0.027553553
0.03776329
0.028450737
0.030930595
0.029327476
0.036184587
0.025611818
0.022908771
0.047857355
0.028162591
0.04325093
0.031701174
0.030967381
0.035692129
0.045050215
0.031072358
0.02712024
0.039078426
0.043166917
0.056148563
0.024277214
0.022683471
0.024722004
0.027647793
0.031176466
0.017564809
0.026769586
0.022505239
0.019780181
0.019930026
0.023853937
0.022948975
0.036081038
0.022831267
0.024320714
0.021392714
0.015979489
0.019098505
0.02811886
0.063522354
0.028474838
0.022719175
0.032188464
0.026766594
0.027496889
0.020506073
0.026954472
0.027656024
""
0.027011318
0.028713061
0.025285844
0.030896313
0.027030578
0.036455914
0.024997005
0.029169576
0.0271772
0.04784866
0.041587297
0.033513352
0.032919932
0.038365293
0.034280732
0.025177041
0.027822176
0.039818678
0.038272977
0.032381613
0.026493099
0.041075584
0.038385883
0.032103021
0.033778243
0.030690514
0.038663354
0.0458703
0.050487615
0.060023788
0.026930658
0.068364613
0.029523125
0.029253619
0.026084531
0.05854439
0.047854062
0.036313746
0.045906104
0.045903128
0.04723407
0.053937752
0.038633749
0.034107406
0.037902378
0.050642997
0.047755599
0.032594997
0.036984019
0.030810067
0.061503239
0.043825243
0.040849198
0.029070783
0.026720747
0.023480305
0.017962597
0.014699929
0.026331725
0.026794294
0.034315027
0.034410499
0.032829978
0.025829831
0.027660761
0.023625053
0.019973386
0.026540875
0.026150845
0.034591492
0.03176067
0.030972231
0.033785969
0.043255493
0.052032467
0.035182048
0.047457319
0.028356988
0.034921847
0.034016948
0.041477188
0.038318768
0.03529153
0.034471322
0.034759052
0.03013473
0.043840393
0.041184455
0.031505764
0.03543482
0.042109568
0.036311023
0.055387758
0.047384866
0.037084457
0.042169996
0.049928296
0.044083156
0.036704969
0.060522657
0.054168038
0.025955871
0.024448721
0.024516573
0.026507402
0.030030949
0.032725122
0.028787296
0.025823088
0.021411473
0.020602936
0.031764377
0.039514381
0.029639462
0.038192663
0.032345548
0.02553024
0.036656711
0.042622019
0.012522794
0.035045017
0.043295935
0.045338988
0.027855115
0.031173872
0.027223924
0.024024086
0.020839771
0.021715501
0.02306355
0.026449192
0.02866023
0.029717606
0.019245546
0.031050816
0.038048293
0.024912175
0.027597548
0.022527367
0.019483276
0.023313334
0.025791313
0.02123408
0.037866686
0.047044821
0.032848652
0.029779863
0.021995036
0.030079478
0.038423069
0.028256383
0.028884558
0.034656215
0.032815196
0.0277417
0.043815505
0.033633001
0.030272383
0.029204573
0.033436343
0.028468013
0.036116511
0.026163505
0.027302219
0.042457666
0.024111899
0.027281471
0.024082473
0.025506366
0.027385263
0.023149569
0.021432504
0.036507651
0.023063419
0.024665605
0.038968455
0.026175015
0.027937451
0.032692809
0.027249955
0.036558826
0.042303346
0.036929376
0.028458618
0.029218132
0.027439179
0.025299016
0.030136086
0.035043757
0.029911762
0.032250464
0.040680405
0.031319033
0.031791735
0.030630296
0.029567111
0.023771146
0.026198447
0.027468594
0.034874305
0.034217332
0.026257036
0.034528553
0.027415009
0.021286903
0.019534007
0.025173878
0.026364911
0.030362735
0.028726647
0.034821745
0.040183078
0.031959534
0.029978782
0.030697823
0.028236706
0.063586004
0.033717975
0.030115917
0.032178018
0.039819863
0.035928059
0.028140265
0.041393157
0.031284172
0.040741406
0.047977336
0.050892372
0.048991773
0.029544281
0.030787466
0.050060593
0.028127151
0.029986219
0.036297556
0.03382837
0.041889466
0.029000729
0.033203375
0.04430142
0.056333255
0.049906202
0.040618744
0.028281774
0.053065311
0.042583868
0.032357696
0.03569746
0.044277899
0.025791397
0.049583592
0.032883771
0.019251678
0.014673685
0.019276535
0.022154795
0.027852111
0.02346636
0.027086742
0.025355242
0.021616958
0.022686858
0.017201941
0.022235319
0.028732762
0.029284455
0.018791568
0.026497826
0.06338162
0.042332377
0.025676901
0.028912568
0.023875244
0.028473442
0.038883328
0.031636544
0.044373076
0.036258552
0.025156932
0.025338201
0.025742199
0.023848448
0.037426457
0.028165117
0.01538789
0.017674105
0.016988222
0.016488381
0.021767702
0.016268171
0.016949384
0.018400365
0.02454536
0.01885071
0.015894188
0.019425943
0.014780187
0.018669752
0.019446628
0.020221822
0.022783814
0.028692668
0.014973952
0.020455595
0.021097841
0.020332493
0.017985048
0.01621131
0.024542224
0.025538346
0.0184885
0.018955356
0.018938879
0.01537582
0.014883344
0.014634861
0.026391977
0.015665501
0.020221928
0.034861293
0.023210865
0.026249619
0.043817196
0.047346327
0.022936944
0.030057648
0.023495495
0.025868764
0.023477679
0.018918876
0.022013845
0.017962925
0.023051085
0.021617701
0.017728478
0.021768397
0.018539993
0.020321105
0.032808483
0.016850781
0.023114434
0.016283749
0.02158658
0.023339851
0.024682274
0.022306785
0.028377065
0.019706549
0.021034241
0.041053597
0.032650653
0.016831184
0.025320534
0.024535319
