frac_years_xw_pooled_male
0.73762757
0.70814663
0.66135073
0.59849471
0.69155061
0.6311413
0.72747535
0.75541162
0.76175386
0.57060158
0.70379025
0.62876189
0.69301772
0.61417872
0.58091754
0.66713876
0.71374434
0.66568547
0.51074636
0.63640296
0.58571601
0.73112744
0.62619483
0.70703644
0.64954144
0.69347513
0.68686473
0.75209743
0.63264006
0.61309791
0.65907133
0.70679247
0.5704965
0.70798022
0.73602945
0.69179797
0.80467373
0.69755203
0.69072336
0.79184991
0.6301133
0.6841107
0.62913936
0.69272035
0.66963971
0.65954125
0.58740419
0.7168628
0.78743774
0.62827253
0.77789176
0.70730019
0.5884434
0.60277146
0.6875478
0.60606754
0.67514735
0.66470283
0.71797079
0.6485489
0.7335912
0.71211821
0.75927323
0.64771795
0.62072796
0.59887457
0.59071231
0.29675904
0.29595628
0.70793825
0.40440556
0.3572152
0.44114602
0.32872412
0.66869199
0.48199081
0.41739821
0.71477735
0.59208912
0.61975747
0.50687295
0.41301528
0.37855703
0.50190896
0.40010679
0.39364192
0.38393238
0.37639984
0.36391762
0.65302622
""
0.47104955
0.52363259
0.37351188
""
0.3597959
0.3678197
0.60410476
0.62109882
0.58989662
0.64060026
0.5896076
0.61790138
0.77997953
0.58320427
0.55770934
0.7669853
0.40370408
0.70570374
0.59487319
0.61202562
0.75813645
0.64682615
0.62055981
0.66738987
0.63842511
0.65885776
0.44895676
0.59944284
0.63972723
0.69061118
0.67903024
0.69829679
0.58784288
0.6539855
0.65437192
0.6910435
0.71901339
0.72041303
0.63815022
0.60909462
0.68391037
0.64367455
0.65554941
0.61429632
0.58922338
0.71071893
0.51940948
0.73443687
0.61553043
0.65224612
0.63323987
0.77383202
0.50375146
0.66449648
0.74925041
0.63783383
0.51696241
0.65438187
0.6267513
0.57493681
0.61588174
0.69966269
0.69744277
0.54418433
0.47242668
0.61409277
0.69919968
0.69162393
0.52301866
0.61348933
0.68653297
0.66203481
0.58042687
0.69305509
0.56604195
0.67915487
0.60001367
0.65422463
0.59862345
0.7499525
0.73259223
0.60953707
0.67364186
0.63848323
0.68269205
0.72316474
0.61186457
0.54666376
0.68591255
0.75316179
0.63902169
0.64246303
0.72047675
0.60182351
0.64308232
0.7861501
0.7036534
0.70978969
0.76947939
0.61226624
0.65916055
0.78920144
0.7261287
0.73407423
0.78948909
0.72913688
0.74208063
0.70258588
0.69752944
0.78931189
0.74766833
0.63477254
0.67091101
0.7974121
0.74030882
0.78527957
0.66843301
0.76901132
0.70927751
0.62964255
0.46684217
0.76448488
0.77426589
0.74430722
0.74321467
0.73735774
0.60970789
0.69091743
0.79113942
0.73515809
0.74166095
0.78815144
0.77518606
0.76027411
0.76834238
0.79699212
0.76611257
0.81334013
0.7750296
0.75758904
0.45497406
0.7278927
0.7674697
0.81267095
0.78024542
0.74951077
0.73937303
0.44364089
0.74261445
0.70266521
0.78073931
0.73092633
0.63032562
0.6939081
0.68399429
0.73841184
0.53402746
0.69900817
0.64698493
0.73614806
0.69889361
0.70181549
0.41453829
0.60983676
0.63281918
0.48230693
0.57872635
0.51121312
0.69711387
0.70394164
0.5395453
0.61114061
0.5257473
0.61651355
0.75207067
0.74460059
0.67152375
0.45500064
0.55187356
0.68800843
""
0.64974689
0.44465205
0.7638281
0.67560303
0.67181081
0.71444976
0.69019485
0.77382684
0.71405685
0.57537049
0.75819552
0.73536968
""
0.75901896
0.62832975
0.65359217
0.71800244
0.73482031
0.52198064
0.6001249
0.73930138
0.63404888
0.71478152
0.81701338
0.68488449
0.7152999
0.47568128
0.57613921
""
0.39965719
0.74582577
0.51855028
0.56509095
0.7068035
0.69064766
0.75548077
0.78512466
0.83476502
0.80430269
0.80984724
0.82432705
0.8021611
0.8245573
0.77404368
0.70758486
0.83166957
0.69951773
0.71687323
0.73026371
0.67686903
0.73504353
0.65721047
0.76827997
0.75994754
0.63467634
0.69113618
0.64820307
0.70147073
0.54215425
0.51443905
0.5361141
0.50160068
0.77061111
0.76062703
0.58612877
0.60993057
0.6100992
0.55420083
0.4722048
0.63036555
0.51070452
0.57257348
0.60030794
0.71263176
0.63378376
0.70962322
0.5486483
0.73461133
0.70036697
0.60925156
0.5829705
0.65757424
0.69084859
0.69174916
0.56224173
0.49028748
0.58141673
0.71674496
0.66783661
0.6582824
0.80285066
0.59219402
0.63068837
0.6812914
0.71636105
0.72650141
0.68214083
0.74813551
0.66937608
0.69838583
0.71384197
0.59534127
0.64053798
0.71446818
0.68162739
0.73186982
0.72821695
0.57860464
0.57167792
0.53570318
0.66554046
0.73529667
0.61250097
0.53586686
0.57587737
0.6271739
0.58056593
0.58797854
0.38261995
0.74139506
0.63157684
0.62365919
0.65348911
0.72920454
0.66051853
0.7425977
0.66867965
0.54659599
0.6457445
0.6126377
0.64698333
0.68648887
0.64267665
0.42082125
0.62911689
0.63994849
0.73192239
0.64914274
0.5087958
0.75145847
0.25302345
0.64922404
0.67083931
0.74070835
0.41827229
0.62191302
0.68434495
0.59767336
0.60691494
0.6733759
0.7453534
0.70445114
0.72598368
0.54745471
0.67811745
0.58842742
0.57168919
0.3647359
0.68514603
0.63426065
0.60839826
0.69624209
0.70454127
0.4639549
0.48746291
0.66785848
0.73993975
0.67087412
0.59567308
0.60392696
0.7248832
0.60893035
0.53860021
0.66813326
0.63763845
0.50965369
0.55275381
0.7191034
0.71042395
0.42081824
0.70196497
0.58522838
0.58090222
0.72527868
0.65520537
0.70302236
0.64012128
0.72565591
0.67457634
0.6664716
0.7409637
0.62094921
0.65008146
0.5934301
0.61941075
0.66335028
0.60810727
0.7109614
0.61582285
0.68676287
0.57889807
0.72004634
0.63748997
0.59062511
0.68059844
0.5141452
0.70546567
0.55259115
0.66571105
0.56840175
0.60688084
0.56295449
0.55796599
0.59089243
0.39094621
0.65046465
0.61206788
0.5775038
0.73080736
0.68587816
0.75963062
0.52736133
0.73734426
0.55376142
0.58244234
0.64517772
0.60977477
0.68139827
0.61390132
0.76060057
0.52559173
0.67705876
0.39404896
0.51478815
0.42739168
0.76397115
0.46066809
0.56782788
0.71217769
0.45049888
0.70837456
0.66269058
0.57523125
0.60859179
0.58059293
0.60836685
0.59035152
0.59521878
0.53913325
0.35070983
0.68902916
0.65365362
0.68942642
0.6484865
0.67007536
0.70718729
0.64786381
0.58599252
0.49109334
0.79281747
0.73534286
0.58564347
0.75450778
0.66616642
0.76108015
0.69710386
0.62309784
0.56689548
0.64277941
0.71464509
0.66340184
0.7273283
0.57251072
0.69558823
0.68380511
0.76951098
0.74077493
0.74263602
0.630072
0.6114437
0.79652762
0.78581268
0.67415679
0.82513571
0.42895779
0.4908824
0.64099497
0.78568327
0.63644421
0.53763235
0.4096024
0.71591234
0.73241454
0.71281445
0.41709015
0.6165843
0.48710993
0.52005649
0.77477199
0.67306566
0.7345683
0.72000027
0.693138
0.77919167
0.71750808
0.58876961
0.7332353
0.6716913
0.48272324
0.6342985
0.7931723
0.69282621
0.77774143
0.72263253
0.59916592
0.71834379
0.72431421
0.57837564
0.6202265
0.7625587
0.58625823
0.7510103
0.75890464
0.70378876
0.66425526
0.77111918
0.68306273
0.73450124
0.62601608
0.74493921
0.72375649
0.75763386
0.75408244
0.68269819
0.7313742
0.78823274
0.76556849
0.74953336
0.74235308
0.61201632
0.78132069
0.74469537
0.75356895
0.78197598
0.73691612
0.67233413
0.7323603
0.67677265
0.75283062
0.74427515
0.73444265
0.56504589
0.79793185
0.74458539
0.60657138
0.74232167
0.66325045
0.64228177
0.8031646
0.69706988
0.69734573
0.76775879
0.69868076
0.77694637
0.80009353
0.65049553
0.7719537
0.78489298
0.75410223
0.79608721
0.77016664
0.80807012
0.68971163
0.81496799
0.76687402
0.77415961
0.79084283
0.76791078
0.78855461
0.79712069
0.73654813
0.82475352
0.77391458
0.72751743
0.68531263
0.77152282
0.71983808
0.72930765
0.79866284
0.74638563
0.76879263
0.66764414
0.75336957
0.77610803
0.69495344
0.72587317
0.7566539
0.56533784
0.58705568
0.66901147
0.8016606
0.73803967
0.82280654
0.7752409
0.75403959
0.77944165
0.68678939
0.66857332
0.67966217
0.68954533
0.82049161
0.82635719
0.66673326
0.79218125
0.7573089
0.75070035
0.76231426
0.63026047
0.64956379
0.85165024
0.71483004
0.71257263
0.83346486
0.74655497
0.82913917
0.84465718
0.80164355
0.74175912
0.8048619
0.78021353
0.56524658
0.63401932
0.76312834
0.7817201
0.68420023
0.78383243
0.55838495
0.80527574
0.77826738
0.77267933
0.82228535
0.7871744
0.79604036
0.79701358
0.7779482
0.79980874
0.76924622
0.82213819
0.72783762
0.75785726
0.78405625
0.6270383
0.72217041
0.76862973
0.67152232
0.728688
0.78784662
0.83443099
0.84796345
0.7897886
0.75097996
0.70049208
0.77346075
0.71627611
0.76079959
0.76187247
0.74043542
0.76217884
0.82275724
0.81757659
0.75233608
0.81213814
0.78087366
0.77225363
0.72156996
0.75741392
0.68323421
0.76353145
0.77974105
0.71071821
0.77219123
0.726565
0.71906352
0.69968736
0.73379523
0.8085956
0.606493
0.77049851
0.77180094
0.62497896
0.71409321
0.6579386
0.73592591
0.7405445
0.82510704
0.72980052
0.76312023
0.61384094
0.71534008
0.71436876
0.66163665
0.61518478
0.76021934
0.76441979
0.71595216
0.81155694
0.6701352
0.78941584
0.79327756
0.69673735
0.77572089
0.65623951
0.81494212
0.81488305
0.67534608
0.80797899
0.73902607
0.68987358
0.79641676
0.69231093
0.77776778
0.7635898
0.8564201
0.79923779
0.80475169
0.78265643
0.7616486
0.78545678
0.78201836
0.80053008
0.74715
0.75235224
0.82370502
0.79569542
0.82592064
0.70853883
0.8202973
0.68131334
0.83548224
0.763843
0.71541822
0.68043786
0.74006563
0.71271163
0.83253717
0.72598916
0.85649914
0.78922063
0.78868103
0.80620223
0.79175705
0.60308486
0.79096681
0.77687103
0.71996719
0.78456789
0.7928322
0.74956059
0.71189106
0.71328586
0.73743206
0.77519834
0.78375006
0.75236058
0.80657303
0.62864524
0.72523069
0.78418219
0.77519816
0.66078329
0.80942523
0.82551867
0.84090388
0.73558843
0.76176089
0.77214462
0.71436304
0.77962905
0.79936546
0.81181741
0.67161059
0.76328367
0.71251327
0.68469965
0.68367058
0.80341226
0.80600995
0.80919683
0.74544954
0.75933105
0.78066695
0.77256292
0.79437935
0.77231908
0.75338829
0.75000197
0.75760955
0.82787007
0.78936183
0.83812338
0.76939237
0.7702961
0.73669118
0.74764621
0.6627959
0.76569265
0.81080717
0.77271241
0.71114546
0.79209977
0.7833963
0.80142695
0.81059021
0.74896854
0.80056387
0.7333613
0.68124706
0.81086677
0.73996055
0.79113406
0.75605458
0.72465181
0.73347467
0.55672348
0.61117703
0.66830021
0.66581303
0.42373961
0.80060351
0.79263473
0.75180113
0.60206324
0.75888091
0.75945503
0.79570061
0.74731988
0.58078939
0.76653326
0.73419392
0.66537046
0.8356933
0.73840642
0.72298211
0.72729778
0.73648554
0.64640123
0.63306844
0.7988919
0.70023221
0.68941998
0.53730696
0.71422189
0.53483677
0.71361369
0.78642529
0.51624537
0.68940467
0.72184539
0.6097005
0.78448534
0.80243176
0.60707426
0.678285
0.68125039
0.7573424
0.5359264
0.72153682
0.79399693
0.55748606
0.77444756
0.75936109
0.75379425
0.72166032
0.81394786
0.62346125
0.72604835
0.79083395
0.75814635
0.69597709
0.42891124
0.83281767
0.73014492
0.71275574
0.75566775
0.65101087
0.79292583
0.6952247
0.79605335
0.76694679
0.73262197
0.75020981
0.66306531
0.80051249
0.79637957
0.754412
0.68269944
0.75898594
0.6559791
0.72015095
0.82256043
0.74180579
0.71350336
0.6943258
0.75718075
0.6426369
0.76513761
0.79117769
0.71068501
0.36769691
0.64800406
0.69521832
0.75517565
0.78246176
0.68348765
0.7832914
0.73582447
0.64254844
0.74485749
0.66541868
0.78330016
0.74207193
0.77018976
0.77477747
0.68245995
0.81194401
0.68439645
0.65910274
0.7533437
0.76995885
0.7703445
0.73918754
0.59640527
0.67304212
0.66204792
0.73415643
0.76171803
0.76503408
0.68163401
0.79888463
0.6663928
0.71026146
0.60234821
0.60528743
0.7445116
0.76962161
0.68456644
0.58147848
0.72673011
0.71851003
0.83916038
0.74177974
0.66931731
0.675704
0.77517921
0.72371954
0.55429667
0.81277519
0.69188827
0.51942015
0.70036918
0.69254273
0.70338893
0.78122371
0.71038651
0.75023818
0.7371127
0.74688023
0.65172297
0.70612305
0.76000673
0.81438178
0.66950035
0.62552142
0.80064797
0.64916229
0.83482164
0.73308176
0.61869603
0.80179739
0.54637712
0.65850908
0.75183028
0.7006771
0.71264517
0.67211103
0.50389051
0.57847828
0.66547537
0.68963462
0.71411902
0.79553246
0.64808762
0.7975598
0.68228143
0.72956598
0.75195366
0.70677346
0.77898061
0.73164213
0.49828458
0.74603379
0.66814721
0.61346143
0.77487516
0.73048943
0.76846713
0.75448298
0.7046321
0.74445969
0.81890452
0.79285616
0.7319501
0.75198942
0.67075878
0.49789831
0.64431888
0.57211477
0.66683352
0.68492275
0.69179863
0.58629298
0.68745834
0.72946602
0.70572066
0.74929804
0.7295807
0.78369099
0.66770196
0.82340217
0.73836136
0.70869499
0.58585149
0.75132108
0.7743814
0.74849582
0.62664026
0.70229447
0.71496701
0.56632483
0.75307178
0.75016129
0.63841927
0.78100103
0.76741487
0.71106607
0.69725841
0.54784918
0.72056705
0.79688108
0.76059288
0.54996657
0.65398538
0.63747311
0.63597035
0.66810942
0.70911664
0.79918861
0.66270113
0.64886934
0.65623641
0.71921939
0.60821927
0.72666389
0.71351922
0.72977066
0.79218906
0.75272751
0.77344942
0.78086388
0.61670685
0.72733408
0.73083508
0.716663
0.73298907
0.73114824
0.75872695
0.7921949
0.66581297
0.71393746
0.77949882
0.57567352
0.63318992
0.6764918
0.79127103
0.75146157
0.57897323
0.7769298
0.72391587
0.68736249
0.74651903
0.74049884
0.7330991
0.70220309
0.5982908
0.78918368
0.60458535
0.72788662
0.58827084
0.76039052
0.69677627
0.75154179
0.67960072
0.62436807
0.62546802
0.75333005
0.72130227
0.78560805
0.68640798
0.63440388
0.71917307
0.69281101
0.62434357
0.69046593
0.74581587
0.68154246
0.66846031
0.71049488
0.64081371
0.65604395
0.73380458
0.78527868
0.78433949
0.80445248
0.776847
0.72106707
0.82433665
0.78475189
0.7240625
0.77812463
0.78831005
0.77960241
0.81130999
0.7725662
0.72415
0.80936289
0.76394725
0.72241986
0.62503809
0.69816184
0.72442102
0.79403514
0.70225614
0.72777861
0.7631613
0.76555765
0.81475151
0.83109921
0.38079339
0.81633818
0.76858294
