kfr_26_other_male_p25_se
0.060669925
0.037521437
""
""
0.075914532
""
""
0.030565128
""
""
""
""
""
""
""
0.051691767
0.067516841
""
""
""
""
0.06008599
0.03849674
0.06544587
0.049064811
0.056138862
0.065981872
0.051199511
""
""
""
""
""
""
0.04616271
0.056467824
0.020522958
""
0.054610167
0.074334018
0.047109101
0.059729606
""
""
0.022477705
""
""
0.054373201
0.021294566
""
0.026855392
0.050716314
""
""
""
""
0.051850844
0.071240023
0.049161889
""
0.055824518
""
0.04305061
0.056584887
""
""
""
""
""
0.011469584
0.066846944
""
""
""
0.027270051
""
""
0.042817295
0.036688898
0.070304945
0.064537793
""
""
0.033557825
0.078817956
""
""
""
0.08949703
0.064054005
""
""
""
""
""
""
0.045139533
0.031723212
0.030735608
0.073810779
""
""
""
0.0075058257
0.027830847
0.035580903
0.014015879
0.034941424
""
0.035630364
0.036009531
""
""
0.066964105
0.030049348
0.067629211
""
""
""
""
""
""
""
""
""
""
0.048169792
0.039048485
0.056452107
""
""
""
""
0.050391756
""
""
0.036130138
""
""
0.061375119
0.07324931
""
0.072776504
""
""
0.052327666
""
""
""
""
""
""
""
0.067519873
""
""
0.056629576
0.049135435
""
""
""
""
""
""
""
""
""
0.062270764
0.058196925
""
0.020146843
""
""
0.0476765
""
""
0.025087124
""
""
""
0.040679134
""
0.023137864
0.061024018
""
""
0.0077214935
""
0.07533364
0.019180572
0.052134793
0.084670134
0.011071567
0.055087626
0.032803234
0.012000182
0.070072241
0.023677465
0.052503802
0.079926744
0.013900437
0.025934881
0.046455286
0.065482043
0.0035605549
0.031929988
0.025016455
0.065308832
0.026801422
0.020332241
""
""
0.014266456
0.035521068
0.035869647
0.0075462279
0.023864733
""
0.0080259675
0.0072847013
0.054528851
0.0075409333
0.0055824677
0.010284066
0.011301827
0.025479833
0.011086431
0.017761409
0.0096787279
0.026045732
0.023255805
""
0.037649438
0.012386921
0.016796727
0.011896918
0.029460268
0.033016581
""
0.020216804
0.036004163
0.015244342
0.025923315
0.025665557
0.019306405
""
0.016042251
""
""
""
0.034284957
0.063155465
""
""
""
""
""
""
""
0.070847191
0.014909883
""
0.060919501
""
""
0.012230266
0.043118376
0.072093897
""
""
""
""
""
""
0.021471683
""
""
""
0.071744479
0.033636354
""
""
""
0.040924083
""
""
0.077764921
0.062393077
0.078715652
""
""
0.067532904
""
""
""
0.025974641
""
""
""
""
""
""
""
""
0.064281583
""
0.031679682
""
0.017791411
0.019398423
0.04842411
0.054419789
0.017460743
0.022354854
0.070963457
0.050180946
0.035638969
0.021228798
0.02925312
0.017785734
0.029033823
""
0.022511568
""
0.01674515
0.0083126063
""
0.031655904
0.041630704
0.027805572
0.029051023
0.064916812
""
""
0.011774234
0.016591728
0.055712741
""
0.055584881
""
""
""
""
""
""
0.035371922
0.049693279
0.011241625
""
0.038209692
0.05073477
""
""
0.027779704
0.022024395
0.027928194
0.063045718
""
""
0.026961047
0.022623697
0.050259113
0.0079453913
0.040285762
0.047416694
0.018425705
0.047624357
0.010244844
0.022077238
0.012583107
0.02239017
0.012989659
0.017173849
0.042395968
0.054177821
0.026594955
0.027336914
0.024176238
0.020103909
0.066934876
0.074318685
""
""
0.017649295
""
0.04884195
""
""
""
""
""
""
""
0.073781207
0.055586323
""
""
0.028984835
""
""
""
0.16727653
0.078489318
""
""
""
0.057820667
""
0.043207109
0.08661326
""
0.024715031
0.050080135
""
0.04636864
0.043897297
""
0.021512531
""
0.021929655
0.057472706
""
0.042901859
""
0.053036284
""
""
""
""
""
0.012793982
""
""
0.042295951
0.040125057
""
""
0.1181698
""
""
""
""
0.04795203
0.048171639
0.069037803
""
0.015459716
""
""
0.048451532
0.070185803
""
""
0.016544253
""
0.0354065
""
""
""
""
""
0.042521257
0.030836942
""
""
""
""
""
""
""
""
""
""
""
0.10934937
0.027007626
""
""
0.036777843
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020875186
0.055290058
0.093015768
""
0.045294464
0.085536152
""
""
""
""
""
""
""
""
""
0.018754965
0.053380303
""
""
""
0.059777021
""
""
""
""
""
""
""
""
""
0.073245525
0.059230756
""
""
""
0.053145096
""
""
""
""
0.052744705
0.07958585
0.058066595
""
""
""
""
""
""
0.064492308
""
""
""
""
0.0085283313
0.0041738511
0.016640252
0.0094332006
0.023289695
""
0.04058601
""
""
0.055949885
""
""
0.059133999
0.048469782
""
""
""
0.028071331
""
0.073617846
""
""
""
0.050115444
""
""
0.077244021
""
""
""
""
0.038518764
0.097985081
""
""
""
""
0.06561099
0.052771684
""
""
0.061142925
""
""
""
0.044781994
""
""
0.050592665
""
""
0.083717354
""
0.087098673
""
""
""
0.029984623
""
""
""
0.087621421
0.057943858
0.0066314968
""
""
0.065148883
""
""
0.018515503
""
""
""
""
""
""
""
""
""
0.14971197
""
""
""
""
0.056181252
""
0.040504981
""
0.072196215
0.097651273
""
""
0.025851306
0.045994207
0.060917631
