married_white_female_p75_se
0.0057835388
0.0095232595
0.023911877
0.0047376868
0.0055504823
0.017446071
0.0042118155
0.016108833
0.021103581
0.0068495437
0.0066431439
0.0032448939
0.01904222
0.011778559
0.0063652652
0.023318503
0.026946297
0.0068131941
0.022052115
0.022401124
0.0066670133
0.0064656534
0.007235019
0.0099380817
0.0033250737
0.026092714
0.010447633
0.0060483026
0.0036616223
0.014155598
0.013683228
0.0082431296
0.0037605332
0.0050435797
0.017021781
0.006570424
0.015212898
0.011860601
0.029871777
0.031137465
0.00623817
0.01726651
0.021895194
0.032856926
0.019805184
0.016405962
0.0038578911
0.0077211666
0.0043524196
0.011062288
0.0069965762
0.0058307908
0.0092714662
0.043766763
0.025042064
0.0060597071
0.016005831
0.032202259
0.027843202
0.012237069
0.015252596
0.0049699056
0.026471091
0.01258661
0.013473732
0.013605299
0.029901076
0.019016637
0.018883931
0.016364008
0.018925896
0.015393972
0.015155801
0.0093182912
0.015509906
0.021464711
0.010625656
0.013094193
0.01735466
0.0038839148
0.014996006
0.0097253947
0.016364316
0.0091094729
0.0032919548
0.011306215
0.011158669
0.0091383038
0.0052975467
0.0081716264
0.0089430353
0.015452313
0.014392078
0.005666011
0.015801957
0.024857692
0.0098653445
0.0072375028
0.0031258143
0.0061936178
0.0053181937
0.0031690693
0.0038823846
0.0055468674
0.0052839792
0.0034906222
0.0064459979
0.0038160484
0.014496424
0.006838731
0.008684963
0.010086946
0.0049162707
0.02254539
0.0054509733
0.0042172414
0.0055194749
0.024161298
0.029601572
0.025647599
0.010248225
0.015111724
0.014734038
0.014818327
0.016589072
0.0063447952
0.0064514237
0.016105695
0.017636755
0.017886953
0.0021046612
0.012091953
0.0090593463
0.016408239
0.0079547931
0.012680056
0.0060520843
0.008781583
0.022464028
0.011784707
0.0071926299
0.0097828275
0.029521428
0.018340303
0.01123061
0.024113504
0.0090165809
0.012141717
0.015067634
0.01624844
0.012230245
0.0038666087
0.0089780847
0.023473164
0.0051791985
0.0055111409
0.01856401
0.0069029983
0.018022621
0.011042882
0.03027265
0.018079951
0.0062949979
0.0024294388
0.022878112
0.0019555523
0.009735167
0.0098125385
0.019385414
0.0058011273
0.0015931698
0.0048130648
0.010097561
0.0044864104
0.010946363
0.015487063
0.0047025755
0.0028237873
0.0089642303
0.012999088
0.012567315
0.011756523
0.0032461076
0.011642772
0.011168912
0.0023690362
0.019985205
