has_dad_natam_female_p25_se
0.097413458
0.13516949
""
0.06983006
0.10482404
""
0.054064251
""
""
0.14960983
0.093182035
0.048634559
""
0.10749683
0.10725486
""
0.048491906
0.098135382
""
0.071884155
0.059763078
0.013167487
0.0590051
0.11931837
0.050788824
0.10256045
0.081431888
0.069737963
0.051482897
""
""
0.12800553
0.066778451
0.079290934
0.061418097
0.064747781
0.11039248
""
""
""
0.068007492
""
""
""
""
""
0.045189366
0.027737059
0.085167632
0.079188295
0.063900985
0.078280956
0.14773132
""
""
0.072809465
""
0.09928108
""
""
""
0.063446589
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067163847
""
""
""
0.14430492
0.059725348
""
""
0.082043149
0.047107898
0.048911672
0.093923129
""
""
0.097499095
""
""
0.11129979
0.090131953
0.045373075
0.072992772
0.057239715
0.043338124
0.051593944
0.091529123
0.070859127
0.051379219
0.075700924
0.055546474
0.16750352
0.10169274
0.13300325
0.10911682
0.078634076
""
0.06140082
0.088603176
0.087514356
""
""
""
0.13944709
""
""
0.1314729
""
0.1157303
0.11550622
""
""
""
0.043593388
""
""
""
0.16509657
""
0.13034067
0.097438246
""
""
0.089599706
0.092772447
""
""
""
""
0.095616214
0.039843455
""
""
0.12571652
0.075355403
0.13645324
""
0.049824927
0.048183355
0.086545862
0.12030642
""
""
""
""
0.17362486
0.042328563
""
0.036975868
0.060478505
0.095089965
0.035394333
0.10439424
0.030757178
0.078545839
0.095382497
0.073533274
0.096250437
0.12983677
0.074040107
0.042493418
0.0715321
0.071356341
0.13626638
0.12785098
0.069134057
""
""
0.06244969
""
""
0.13421074
""
""
0.092401847
0.083925188
""
""
""
0.13034962
""
0.073528931
""
0.079852901
0.086166531
0.13550009
0.12825465
0.14271221
0.12017487
0.072626762
""
0.17497925
0.13938521
""
0.1213218
""
""
0.096998356
0.087051578
0.1011518
0.060865186
""
0.10609241
""
""
0.07952363
""
0.060877915
0.12503253
""
""
0.070090264
0.097564794
0.080767721
0.11031979
""
""
""
""
""
0.12478473
""
""
""
""
0.12664852
